"","Region name","School status","Schools details"
"126","City Of Edmonton","Open (Outbreak, 2-4 cases)","Delwood School"
"127","City Of Fort Saskatchewan","Open (Outbreak, 2-4 cases)","Fort Saskatchewan High School"
"128","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Peace Wapiti Academy"
"129","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Grande Prairie Christian School"
"130","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. Joseph Catholic High School"
"131","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. John Paul II Catholic School / Faculte St. Jean-Paul II"
"132","City Of Lethbridge","Open (Outbreak, 2-4 cases)","St. Francis Junior High School"
"133","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Ecole St. Mary School"
"134","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Immanuel Christian Secondary School"
"135","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Gilbert Paterson Middle School"
"136","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Catholic Central High School"
"137","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Wilson Middle School"
"138","City Of Lethbridge","Open (Outbreak, 2-4 cases)","General Stewart School"
"139","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Senator Joyce Fairbairn Middle School"
"140","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Chinook High School"
"141","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Crestwood School"
"142","City Of Red Deer","Open (Outbreak, 2-4 cases)","Holy Family School"
"143","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Prescott Learning Centre"
"144","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Copperhaven School"
"145","City Of St. Albert","Open (Outbreak, 2-4 cases)","Ecole La Mission"
"146","City Of St. Albert","Open (Outbreak, 2-4 cases)","Bellerose Composite High School"
"147","City Of St. Albert","Open (Outbreak, 2-4 cases)","Albert Lacombe Catholic Elementary School"
"148","City Of Wetaskiwin","Open (Outbreak, 2-4 cases)","Wetaskiwin Composite High School"
"149","County Of Grande Prairie No. 1","Open (Outbreak, 2-4 cases)","St. Mary's Catholic School"
"150","County Of Newell","Open (Outbreak, 2-4 cases)","Bassano School"
"151","County Of Wetaskiwin No. 10","Open (Outbreak, 2-4 cases)","Buck Mountain Central School"
"152","Kneehill County","Open (Outbreak, 2-4 cases)","Trochu Valley School"
"153","Kneehill County","Open (Outbreak, 2-4 cases)","Kneehill Christian School"
"154","Lamont County","Open (Outbreak, 2-4 cases)","Mundare School"
"155","Lethbridge County","Open (Outbreak, 2-4 cases)","St. Catherine's School"
"156","Lethbridge County","Open (Outbreak, 2-4 cases)","Barons School"
"157","Lethbridge County","Open (Outbreak, 2-4 cases)","Kate Andrews High School"
"158","Municipal District Of Greenview No. 16","Open (Outbreak, 2-4 cases)","Sheldon Coates Elementary School"
"159","Municipal District Of Opportunity No. 17","Open (Outbreak, 2-4 cases)","Calling Lake School"
"160","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Christian School Alternative Program"
"161","Municipal District Of Willow Creek No. 26","Open (Outbreak, 2-4 cases)","Willow Creek Composite High School"
"162","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Father Patrick Mercredi Community School"
"163","Rocky View County","Open (Outbreak, 2-4 cases)","Edge School"
"164","Strathcona County","Open (Outbreak, 2-4 cases)","Holy Spirit Catholic School"
"165","Strathcona County","Open (Outbreak, 2-4 cases)","St. Theresa Catholic School"
"166","Strathcona County","Open (Outbreak, 2-4 cases)","Strathcona Christian Academy"
"167","Strathcona County","Open (Outbreak, 2-4 cases)","Archbishop Jordan Catholic High School"
"168","Sturgeon County","Open (Outbreak, 2-4 cases)","Gibbons School"
"169","Town Of Cochrane","Open (Outbreak, 2-4 cases)","Cochrane High School"
"170","Town Of Okotoks","Open (Outbreak, 2-4 cases)","Foothills Composite High School"
"171","Town Of Stony Plain","Open (Outbreak, 2-4 cases)","Memorial Composite High School"
"172","Town Of Whitecourt","Open (Outbreak, 2-4 cases)","Percy Baxter Middle School"
"173","Westlock County","Open (Outbreak, 2-4 cases)","Westlock Elementary School"
"174","Westlock County","Open (Outbreak, 2-4 cases)","St. Mary Catholic School"
"175","Athabasca County","Open","No school status to report"
"176","Beaver County","Open","No school status to report"
"177","Big Lakes County","Open","No school status to report"
"178","Birch Hills County","Open","No school status to report"
"179","Brazeau County","Open","No school status to report"
"180","Camrose County","Open","No school status to report"
"181","Cardston County","Open","No school status to report"
"182","City Of Beaumont","Open","No school status to report"
"183","City Of Camrose","Open","No school status to report"
"184","City Of Cold Lake","Open","No school status to report"
"185","City Of Lacombe","Open","No school status to report"
"186","City Of Leduc","Open","No school status to report"
"187","City Of Lloydminster","Open","No school status to report"
"188","Clear Hills County","Open","No school status to report"
"189","Clearwater County","Open","No school status to report"
"190","County Of Barrhead No. 11","Open","No school status to report"
"191","County Of Forty Mile No. 8","Open","No school status to report"
"192","County Of Minburn No. 27","Open","No school status to report"
"193","County Of Northern Lights","Open","No school status to report"
"194","County Of Paintearth No. 18","Open","No school status to report"
"195","County Of St. Paul No. 19","Open","No school status to report"
"196","County Of Stettler No. 6","Open","No school status to report"
"197","County Of Two Hills No. 21","Open","No school status to report"
"198","County Of Vermilion River","Open","No school status to report"
"199","County Of Warner No. 5","Open","No school status to report"
"200","Cypress County","Open","No school status to report"
"201","Flagstaff County","Open","No school status to report"
"202","Foothills County","Open","No school status to report"
"203","I.d. No. 12 (Jasper National Park)","Open","No schools listed in this geography."
"204","I.d. No. 13 (Elk Island)","Open","No schools listed in this geography."
"205","I.d. No. 24 (Wood Buffalo)","Open","No school status to report"
"206","I.d. No. 25 (Willmore Wilderness)","Open","No schools listed in this geography."
"207","I.d. No. 349","Open","No schools listed in this geography."
"208","I.d. No. 4 (Waterton)","Open","No schools listed in this geography."
"209","I.d. No. 9 (Banff)","Open","No school status to report"
"210","Kananaskis Improvement District","Open","No schools listed in this geography."
"211","Lac La Biche County","Open","No school status to report"
"212","Lac Ste. Anne County","Open","No school status to report"
"213","Lacombe County","Open","No school status to report"
"214","Leduc County","Open","No school status to report"
"215","Mackenzie County","Open","No school status to report"
"216","Mountain View County","Open","No school status to report"
"217","Municipal District Of Acadia No. 34","Open","No school status to report"
"218","Municipal District Of Bighorn No. 8","Open","No school status to report"
"219","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"220","Municipal District Of Fairview No. 136","Open","No school status to report"
"221","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"222","Municipal District Of Peace No. 135","Open","No school status to report"
"223","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"224","Municipal District Of Provost No. 52","Open","No school status to report"
"225","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"226","Municipal District Of Smoky River No. 130","Open","No school status to report"
"227","Municipal District Of Spirit River No. 133","Open","No school status to report"
"228","Municipal District Of Wainwright No. 61","Open","No school status to report"
"229","Municipality Of Crowsnest Pass","Open","No school status to report"
"230","Municipality Of Jasper","Open","No school status to report"
"231","Northern Sunrise County","Open","No school status to report"
"232","Parkland County","Open","No school status to report"
"233","Ponoka County","Open","No school status to report"
"234","Red Deer County","Open","No school status to report"
"235","Saddle Hills County","Open","No school status to report"
"236","Smoky Lake County","Open","No school status to report"
"237","Special Areas No. 2","Open","No school status to report"
"238","Special Areas No. 3","Open","No school status to report"
"239","Special Areas No. 4","Open","No school status to report"
"240","Starland County","Open","No school status to report"
"241","Thorhild County","Open","No school status to report"
"242","Town Of Canmore","Open","No school status to report"
"243","Town Of Drumheller","Open","No school status to report"
"244","Town Of High River","Open","No school status to report"
"245","Town Of Hinton","Open","No school status to report"
"246","Town Of Olds","Open","No school status to report"
"247","Town Of Strathmore","Open","No school status to report"
"248","Town Of Sylvan Lake","Open","No school status to report"
"249","Vulcan County","Open","No school status to report"
"250","Wheatland County","Open","No school status to report"
"251","Woodlands County","Open","No school status to report"
"252","Yellowhead County","Open","No school status to report"
