Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-10-15,"October 15, 2020",All,All,All,217878.0,2117.0,3098,1527,1533,38,173.0,25.0,5.0,,225.93,1
2020-10-15,"October 15, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,252,102,149,1,6.0,3.0,0.0,,200.87,2
2020-10-15,"October 15, 2020",Northern,Northern,Northern,,,31,23,8,0,3.0,3.0,1.0,,40.38,3
2020-10-15,"October 15, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,553,28,521,4,8.0,2.0,2.0,,323.29,4
2020-10-15,"October 15, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,439,77,349,13,23.0,0.0,0.0,,211.45,5
2020-10-15,"October 15, 2020",Winnipeg,Winnipeg,Winnipeg,,,1823,1297,506,20,133.0,17.0,2.0,,230.67,6
2020-10-15,"October 15, 2020",Interlake-Eastern,IE11,Selkirk,,,2,0,2,0,,,,,18.74,7
2020-10-15,"October 15, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,33,4,28,1,,,,,197.27,8
2020-10-15,"October 15, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,24,5,19,0,,,,,140.7,9
2020-10-15,"October 15, 2020",Interlake-Eastern,IE23,St. Clements,,,2,0,2,0,,,,,23.8,10
2020-10-15,"October 15, 2020",Interlake-Eastern,IE24,Springfield,,,36,3,33,0,,,,,294.55,11
2020-10-15,"October 15, 2020",Interlake-Eastern,IE31,Beausejour,,,17,2,15,0,,,,,173.61,12
2020-10-15,"October 15, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,6,0,6,0,,,,,74.27,13
2020-10-15,"October 15, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
