Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-10-12,"October 12, 2020",All,All,All,210902.0,1871.0,2655,1131,1490,34,77.0,25.0,4.0,,193.62,1
2020-10-12,"October 12, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,225,86,138,1,5.0,5.0,0.0,,179.35,2
2020-10-12,"October 12, 2020",Northern,Northern,Northern,,,24,17,7,0,5.0,3.0,0.0,,31.26,3
2020-10-12,"October 12, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,540,20,516,4,2.0,3.0,2.0,,315.69,4
2020-10-12,"October 12, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,390,43,336,11,9.0,0.0,0.0,,187.84,5
2020-10-12,"October 12, 2020",Winnipeg,Winnipeg,Winnipeg,,,1476,965,493,18,56.0,14.0,2.0,,186.76,6
2020-10-12,"October 12, 2020",Interlake-Eastern,IE11,Selkirk,,,2,1,1,0,,,,,18.74,7
2020-10-12,"October 12, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,33,4,28,1,,,,,197.27,8
2020-10-12,"October 12, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,24,7,17,0,,,,,140.7,9
2020-10-12,"October 12, 2020",Interlake-Eastern,IE23,St. Clements,,,2,1,1,0,,,,,23.8,10
2020-10-12,"October 12, 2020",Interlake-Eastern,IE24,Springfield,,,36,3,33,0,,,,,294.55,11
2020-10-12,"October 12, 2020",Interlake-Eastern,IE31,Beausejour,,,16,2,14,0,,,,,163.4,12
2020-10-12,"October 12, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,6,0,6,0,,,,,74.27,13
2020-10-12,"October 12, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-10-12,"October 12, 2020",Interlake-Eastern,IE41,Gimli,,,1,0,1,0,,,,,15.92,15
2020-10-12,"October 12, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,20,2,18,0,,,,,375.52,16
2020-10-12,"October 12, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-10-12,"October 12, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,5,2,3,0,,,,,81.05,18
2020-10-12,"October 12, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,29,19,10,0,,,,,415.95,19
2020-10-12,"October 12, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,3,3,0,0,,,,,43.08,20
2020-10-12,"October 12, 2020",Interlake-Eastern,IE61,Northern Remote,,,41,41,0,0,,,,,999.03,21
