Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-20,"November 20, 2020",All,All,All,324973.0,3061.0,12919,7861,4851,207,438.0,281.0,43.0,,942.16,1
2020-11-20,"November 20, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,901,483,407,11,23.0,20.0,6.0,,718.2,2
2020-11-20,"November 20, 2020",Northern,Northern,Northern,,,675,412,259,4,27.0,14.0,0.0,,879.23,3
2020-11-20,"November 20, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,892,247,637,8,27.0,6.0,1.0,,521.48,4
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,2424,1085,1302,37,114.0,71.0,11.0,,1167.53,5
2020-11-20,"November 20, 2020",Winnipeg,Winnipeg,Winnipeg,,,8027,5634,2246,147,247.0,170.0,25.0,,1015.66,6
2020-11-20,"November 20, 2020",Interlake-Eastern,IE11,Selkirk,,,23,15,7,1,,,,,215.52,7
2020-11-20,"November 20, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,91,42,47,2,,,,,544.0,8
2020-11-20,"November 20, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,69,38,30,1,,,,,404.53,9
2020-11-20,"November 20, 2020",Interlake-Eastern,IE23,St. Clements,,,37,20,17,0,,,,,440.37,10
2020-11-20,"November 20, 2020",Interlake-Eastern,IE24,Springfield,,,80,39,41,0,,,,,654.56,11
2020-11-20,"November 20, 2020",Interlake-Eastern,IE31,Beausejour,,,32,14,18,0,,,,,326.8,12
2020-11-20,"November 20, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,29,20,9,0,,,,,358.96,13
2020-11-20,"November 20, 2020",Interlake-Eastern,IE33,Whiteshell,,,8,7,1,0,,,,,286.12,14
2020-11-20,"November 20, 2020",Interlake-Eastern,IE41,Gimli,,,6,4,2,0,,,,,95.51,15
2020-11-20,"November 20, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,31,10,21,0,,,,,582.05,16
2020-11-20,"November 20, 2020",Interlake-Eastern,IE43,St. Laurent,,,9,2,7,0,,,,,231.48,17
2020-11-20,"November 20, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,18,6,12,0,,,,,291.78,18
2020-11-20,"November 20, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,255,129,124,2,,,,,3657.49,19
2020-11-20,"November 20, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,90,76,10,4,,,,,1292.55,20
2020-11-20,"November 20, 2020",Interlake-Eastern,IE61,Northern Remote,,,73,28,44,1,,,,,1778.75,21
2020-11-20,"November 20, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,299,190,107,2,,,,,2684.99,22
2020-11-20,"November 20, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,7,1,6,0,,,,,91.97,23
2020-11-20,"November 20, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,8,3,5,0,,,,,338.84,24
2020-11-20,"November 20, 2020",Northern,NO14,Thompson/Mystery Lake,,,71,15,56,0,,,,,482.53,25
2020-11-20,"November 20, 2020",Northern,NO15,Bay Line,,,3,0,3,0,,,,,248.14,26
2020-11-20,"November 20, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-20,"November 20, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,77,69,8,0,,,,,1846.52,28
2020-11-20,"November 20, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,5,5,0,0,,,,,264.69,29
2020-11-20,"November 20, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,5,3,2,0,,,,,306.75,30
2020-11-20,"November 20, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,8,0,8,0,,,,,300.41,31
2020-11-20,"November 20, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,22,11,11,0,,,,,633.28,32
2020-11-20,"November 20, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,8,2,5,1,,,,,184.25,33
2020-11-20,"November 20, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,80,67,13,0,,,,,1483.68,34
2020-11-20,"November 20, 2020",Northern,NO28,Norway House/Norway House CN,,,1,0,1,0,,,,,17.14,35
2020-11-20,"November 20, 2020",Northern,NO31,Island Lake,,,41,36,4,1,,,,,455.15,36
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,18,4,14,0,,,,,286.44,37
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,15,1,14,0,,,,,326.02,38
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO13,Rural Portage,,,48,12,34,2,,,,,734.28,39
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO14,Cartier/St. Francçois Xavier,,,194,50,144,0,,,,,2175.38,40
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO15,City of Portage La Prairie,,,82,27,54,1,,,,,493.23,41
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO21,Grey,,,12,2,8,2,,,,,414.79,42
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO22,Carman,,,30,11,18,1,,,,,511.77,43
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO23,MacDonald,,,36,13,23,0,,,,,439.67,44
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO24,Morris,,,33,16,17,0,,,,,613.15,45
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO25,St. Pierre,,,43,27,16,0,,,,,1045.47,46
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO26,Red River South,,,19,9,10,0,,,,,424.2,47
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO31,Lorne/Louise/Pembina,,,58,17,41,0,,,,,705.85,48
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO32,Stanley,,,18,11,7,0,,,,,411.05,49
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO33,Altona,,,84,50,34,0,,,,,846.26,50
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO34,Morden,,,48,31,17,0,,,,,435.61,51
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO35,Winkler,,,105,73,31,1,,,,,556.2,52
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO36,Roland/Thompson,,,25,9,15,1,,,,,1185.96,53
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO41,Niverville/Ritchot,,,161,47,113,1,,,,,1137.73,54
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO42,Tache,,,83,41,41,1,,,,,792.82,55
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO43,Ste Anne/La Broquerie,,,176,86,86,4,,,,,1343.92,56
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO44,Steinbach,,,701,355,328,18,,,,,3194.5,57
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO45,Hanover,,,295,148,145,2,,,,,1915.71,58
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,SO46,Rural East,,,32,21,9,2,,,,,771.08,59
2020-11-20,"November 20, 2020",Winnipeg,Unknown Community Area,Unknown Community Area,,,177,124,52,1,,,,,,60
2020-11-20,"November 20, 2020",Southern Health-Santé Sud,Unknown District,Unknown District,,,108,24,83,1,,,,,,61
2020-11-20,"November 20, 2020",Interlake-Eastern,Unknown District,Unknown District,,,50,33,17,0,,,,,,62
2020-11-20,"November 20, 2020",Northern,Unknown District,Unknown District,,,38,10,28,0,,,,,,63
2020-11-20,"November 20, 2020",Prairie Mountain Health,Unknown District,Unknown District,,,23,7,16,0,,,,,,64
2020-11-20,"November 20, 2020",Winnipeg,W01,St. James - Assiniboia,,,433,310,118,5,,,,,700.85,65
2020-11-20,"November 20, 2020",Winnipeg,W02,Assiniboine South,,,242,142,94,6,,,,,653.84,66
2020-11-20,"November 20, 2020",Winnipeg,W03,Fort Garry,,,833,568,254,11,,,,,841.29,67
2020-11-20,"November 20, 2020",Winnipeg,W04,St. Vital,,,596,423,159,14,,,,,841.57,68
2020-11-20,"November 20, 2020",Winnipeg,W05,St. Boniface,,,512,371,134,7,,,,,794.41,69
2020-11-20,"November 20, 2020",Winnipeg,W06,Transcona,,,304,212,89,3,,,,,642.67,70
2020-11-20,"November 20, 2020",Winnipeg,W07,River East,,,894,598,285,11,,,,,884.41,71
2020-11-20,"November 20, 2020",Winnipeg,W08,Seven Oaks,,,1140,799,306,35,,,,,1386.88,72
2020-11-20,"November 20, 2020",Winnipeg,W09,Inkster,,,427,312,114,1,,,,,1095.55,73
2020-11-20,"November 20, 2020",Winnipeg,W10,Point Douglas,,,670,506,156,8,,,,,1362.51,74
2020-11-20,"November 20, 2020",Winnipeg,W11,Downtown,,,1389,975,376,38,,,,,1773.02,75
2020-11-20,"November 20, 2020",Winnipeg,W12,River Heights,,,409,293,109,7,,,,,717.68,76
2020-11-20,"November 20, 2020",Prairie Mountain Health,WE11,Duck Mountain,,,8,5,3,0,,,,,144.22,77
