Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-02,"November 02, 2020",All,All,All,262571.0,2458.0,6275,3455,2740,80,241.0,124.0,18.0,,457.62,1
2020-11-02,"November 02, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,530,320,206,4,35.0,8.0,5.0,,422.47,2
2020-11-02,"November 02, 2020",Northern,Northern,Northern,,,230,155,75,0,29.0,8.0,1.0,,299.59,3
2020-11-02,"November 02, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,643,58,581,4,11.0,3.0,0.0,,375.91,4
2020-11-02,"November 02, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,872,319,538,15,44.0,12.0,4.0,,420.0,5
2020-11-02,"November 02, 2020",Winnipeg,Winnipeg,Winnipeg,,,4000,2603,1340,57,122.0,93.0,8.0,,506.12,6
2020-11-02,"November 02, 2020",Interlake-Eastern,IE11,Selkirk,,,10,6,4,0,,,,,93.7,7
2020-11-02,"November 02, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,55,15,38,2,,,,,328.79,8
2020-11-02,"November 02, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,36,11,24,1,,,,,211.06,9
2020-11-02,"November 02, 2020",Interlake-Eastern,IE23,St. Clements,,,13,5,8,0,,,,,154.73,10
2020-11-02,"November 02, 2020",Interlake-Eastern,IE24,Springfield,,,51,14,37,0,,,,,417.28,11
2020-11-02,"November 02, 2020",Interlake-Eastern,IE31,Beausejour,,,21,3,18,0,,,,,214.46,12
2020-11-02,"November 02, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,7,1,6,0,,,,,86.64,13
2020-11-02,"November 02, 2020",Interlake-Eastern,IE33,Whiteshell,,,3,3,0,0,,,,,107.3,14
2020-11-02,"November 02, 2020",Interlake-Eastern,IE41,Gimli,,,3,1,2,0,,,,,47.76,15
2020-11-02,"November 02, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,20,0,20,0,,,,,375.52,16
2020-11-02,"November 02, 2020",Interlake-Eastern,IE43,St. Laurent,,,4,1,3,0,,,,,102.88,17
2020-11-02,"November 02, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,15,9,6,0,,,,,243.15,18
2020-11-02,"November 02, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,159,140,19,0,,,,,2280.55,19
2020-11-02,"November 02, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,42,42,0,0,,,,,603.19,20
2020-11-02,"November 02, 2020",Interlake-Eastern,IE61,Northern Remote,,,67,57,9,1,,,,,1632.55,21
2020-11-02,"November 02, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,85,70,15,0,,,,,763.29,22
2020-11-02,"November 02, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,4,2,2,0,,,,,52.56,23
2020-11-02,"November 02, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,4,2,2,0,,,,,169.42,24
2020-11-02,"November 02, 2020",Northern,NO14,Thompson/Mystery Lake,,,46,15,31,0,,,,,312.63,25
2020-11-02,"November 02, 2020",Northern,NO15,Bay Line,,,3,1,2,0,,,,,248.14,26
2020-11-02,"November 02, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-02,"November 02, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,1,1,0,0,,,,,23.98,28
