Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-22,"November 22, 2020",All,All,All,330265.0,2112.0,13544,8122,5193,229,243.0,288.0,52.0,,987.74,1
2020-11-22,"November 22, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,941,495,435,11,14.0,24.0,8.0,,750.09,2
2020-11-22,"November 22, 2020",Northern,Northern,Northern,,,733,430,298,5,29.0,10.0,0.0,,954.78,3
2020-11-22,"November 22, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,925,271,645,9,16.0,5.0,1.0,,540.77,4
2020-11-22,"November 22, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,2572,1110,1424,38,49.0,70.0,10.0,,1238.81,5
2020-11-22,"November 22, 2020",Winnipeg,Winnipeg,Winnipeg,,,8373,5816,2391,166,135.0,179.0,33.0,,1059.44,6
2020-11-22,"November 22, 2020",Interlake-Eastern,IE11,Selkirk,,,26,18,7,1,,,,,243.63,7
2020-11-22,"November 22, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,95,44,49,2,,,,,567.91,8
2020-11-22,"November 22, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,74,43,30,1,,,,,433.84,9
2020-11-22,"November 22, 2020",Interlake-Eastern,IE23,St. Clements,,,39,22,17,0,,,,,464.18,10
2020-11-22,"November 22, 2020",Interlake-Eastern,IE24,Springfield,,,85,43,42,0,,,,,695.47,11
2020-11-22,"November 22, 2020",Interlake-Eastern,IE31,Beausejour,,,34,16,18,0,,,,,347.22,12
2020-11-22,"November 22, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,29,20,9,0,,,,,358.96,13
2020-11-22,"November 22, 2020",Interlake-Eastern,IE33,Whiteshell,,,8,7,1,0,,,,,286.12,14
2020-11-22,"November 22, 2020",Interlake-Eastern,IE41,Gimli,,,7,5,2,0,,,,,111.43,15
2020-11-22,"November 22, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,34,10,24,0,,,,,638.38,16
2020-11-22,"November 22, 2020",Interlake-Eastern,IE43,St. Laurent,,,9,2,7,0,,,,,231.48,17
2020-11-22,"November 22, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,18,6,12,0,,,,,291.78,18
