Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-30,"November 30, 2020",All,All,All,355081.0,2611.0,16825,9260,7253,312,343.0,342.0,43.0,,1227.01,1
2020-11-30,"November 30, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,1123,536,572,15,23.0,28.0,5.0,,895.16,2
2020-11-30,"November 30, 2020",Northern,Northern,Northern,,,1018,476,535,7,46.0,20.0,2.0,,1326.0,3
2020-11-30,"November 30, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,1036,306,714,16,14.0,10.0,1.0,,605.66,4
2020-11-30,"November 30, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,3286,1219,2006,61,53.0,76.0,10.0,,1582.71,5
2020-11-30,"November 30, 2020",Winnipeg,Winnipeg,Winnipeg,,,10362,6723,3426,213,207.0,208.0,25.0,,1311.11,6
2020-11-30,"November 30, 2020",Interlake-Eastern,IE11,Selkirk,,,47,32,14,1,,,,,440.4,7
2020-11-30,"November 30, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,115,45,67,3,,,,,687.47,8
2020-11-30,"November 30, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,94,47,46,1,,,,,551.09,9
2020-11-30,"November 30, 2020",Interlake-Eastern,IE23,St. Clements,,,41,20,21,0,,,,,487.98,10
2020-11-30,"November 30, 2020",Interlake-Eastern,IE24,Springfield,,,101,47,53,1,,,,,826.38,11
2020-11-30,"November 30, 2020",Interlake-Eastern,IE31,Beausejour,,,38,17,21,0,,,,,388.07,12
2020-11-30,"November 30, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,31,17,14,0,,,,,383.71,13
2020-11-30,"November 30, 2020",Interlake-Eastern,IE33,Whiteshell,,,10,8,2,0,,,,,357.65,14
2020-11-30,"November 30, 2020",Interlake-Eastern,IE41,Gimli,,,17,13,4,0,,,,,270.61,15
2020-11-30,"November 30, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,44,15,29,0,,,,,826.14,16
2020-11-30,"November 30, 2020",Interlake-Eastern,IE43,St. Laurent,,,10,3,7,0,,,,,257.2,17
2020-11-30,"November 30, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,28,15,13,0,,,,,453.88,18
2020-11-30,"November 30, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,272,96,174,2,,,,,3901.32,19
2020-11-30,"November 30, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,101,68,27,6,,,,,1450.52,20
2020-11-30,"November 30, 2020",Interlake-Eastern,IE61,Northern Remote,,,102,55,46,1,,,,,2485.38,21
2020-11-30,"November 30, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,374,175,196,3,,,,,3358.48,22
