Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-07,"November 07, 2020",All,All,All,279917.0,3216.0,7689,4460,3126,103,271.0,159.0,23.0,,560.74,1
2020-11-07,"November 07, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,637,393,239,5,31.0,11.0,6.0,,507.76,2
2020-11-07,"November 07, 2020",Northern,Northern,Northern,,,343,233,109,1,22.0,12.0,1.0,,446.78,3
2020-11-07,"November 07, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,698,98,596,4,23.0,2.0,0.0,,408.06,4
2020-11-07,"November 07, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,1136,459,661,16,39.0,25.0,3.0,,547.16,5
2020-11-07,"November 07, 2020",Winnipeg,Winnipeg,Winnipeg,,,4875,3277,1521,77,156.0,109.0,13.0,,616.84,6
2020-11-07,"November 07, 2020",Interlake-Eastern,IE11,Selkirk,,,10,5,5,0,,,,,93.7,7
2020-11-07,"November 07, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,63,21,40,2,,,,,376.61,8
2020-11-07,"November 07, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,43,17,25,1,,,,,252.1,9
2020-11-07,"November 07, 2020",Interlake-Eastern,IE23,St. Clements,,,19,11,8,0,,,,,226.14,10
2020-11-07,"November 07, 2020",Interlake-Eastern,IE24,Springfield,,,54,17,37,0,,,,,441.83,11
2020-11-07,"November 07, 2020",Interlake-Eastern,IE31,Beausejour,,,25,7,18,0,,,,,255.31,12
2020-11-07,"November 07, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,9,2,7,0,,,,,111.4,13
2020-11-07,"November 07, 2020",Interlake-Eastern,IE33,Whiteshell,,,4,4,0,0,,,,,143.06,14
2020-11-07,"November 07, 2020",Interlake-Eastern,IE41,Gimli,,,2,0,2,0,,,,,31.84,15
2020-11-07,"November 07, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,24,4,20,0,,,,,450.62,16
2020-11-07,"November 07, 2020",Interlake-Eastern,IE43,St. Laurent,,,4,1,3,0,,,,,102.88,17
2020-11-07,"November 07, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,16,8,8,0,,,,,259.36,18
2020-11-07,"November 07, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,203,180,23,0,,,,,2911.65,19
2020-11-07,"November 07, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,65,63,1,1,,,,,933.51,20
2020-11-07,"November 07, 2020",Interlake-Eastern,IE61,Northern Remote,,,65,36,28,1,,,,,1583.82,21
2020-11-07,"November 07, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,142,106,36,0,,,,,1275.14,22
2020-11-07,"November 07, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,5,1,4,0,,,,,65.69,23
2020-11-07,"November 07, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,5,3,2,0,,,,,211.77,24
2020-11-07,"November 07, 2020",Northern,NO14,Thompson/Mystery Lake,,,54,18,36,0,,,,,367.0,25
2020-11-07,"November 07, 2020",Northern,NO15,Bay Line,,,3,1,2,0,,,,,248.14,26
2020-11-07,"November 07, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-07,"November 07, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,9,9,0,0,,,,,215.83,28
2020-11-07,"November 07, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,0,0,0,0,,,,,0.0,29
2020-11-07,"November 07, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,1,1,0,0,,,,,61.35,30
2020-11-07,"November 07, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,5,0,5,0,,,,,187.76,31
2020-11-07,"November 07, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,12,2,10,0,,,,,345.42,32
2020-11-07,"November 07, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,5,4,1,0,,,,,115.15,33
