Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-10-26,"October 26, 2020",All,All,All,242787.0,2131.0,4349,2117,2177,55,100.0,80.0,15.0,,317.16,1
2020-10-26,"October 26, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,339,156,181,2,5.0,3.0,0.0,,270.22,2
2020-10-26,"October 26, 2020",Northern,Northern,Northern,,,106,66,40,0,10.0,6.0,1.0,,138.07,3
2020-10-26,"October 26, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,597,36,557,4,1.0,3.0,2.0,,349.01,4
2020-10-26,"October 26, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,607,155,439,13,11.0,6.0,3.0,,292.36,5
2020-10-26,"October 26, 2020",Winnipeg,Winnipeg,Winnipeg,,,2700,1704,960,36,73.0,62.0,9.0,,341.63,6
2020-10-26,"October 26, 2020",Interlake-Eastern,IE11,Selkirk,,,2,0,2,0,,,,,18.74,7
2020-10-26,"October 26, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,42,10,31,1,,,,,251.08,8
2020-10-26,"October 26, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,28,5,23,0,,,,,164.16,9
2020-10-26,"October 26, 2020",Interlake-Eastern,IE23,St. Clements,,,9,4,5,0,,,,,107.12,10
2020-10-26,"October 26, 2020",Interlake-Eastern,IE24,Springfield,,,41,7,34,0,,,,,335.46,11
2020-10-26,"October 26, 2020",Interlake-Eastern,IE31,Beausejour,,,18,2,16,0,,,,,183.82,12
2020-10-26,"October 26, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,6,0,6,0,,,,,74.27,13
2020-10-26,"October 26, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-10-26,"October 26, 2020",Interlake-Eastern,IE41,Gimli,,,2,0,2,0,,,,,31.84,15
2020-10-26,"October 26, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,20,0,20,0,,,,,375.52,16
2020-10-26,"October 26, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-10-26,"October 26, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,10,5,5,0,,,,,162.1,18
2020-10-26,"October 26, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,79,61,18,0,,,,,1133.1,19
2020-10-26,"October 26, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,4,4,0,0,,,,,57.45,20
2020-10-26,"October 26, 2020",Interlake-Eastern,IE61,Northern Remote,,,64,54,9,1,,,,,1559.45,21
2020-10-26,"October 26, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,24,22,2,0,,,,,215.52,22
2020-10-26,"October 26, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,3,1,2,0,,,,,39.42,23
