Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-16,"November 16, 2020",All,All,All,312238.0,2391.0,11339,7011,4156,172,392.0,234.0,42.0,,826.93,1
2020-11-16,"November 16, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,832,468,357,7,21.0,16.0,6.0,,663.2,2
2020-11-16,"November 16, 2020",Northern,Northern,Northern,,,549,331,215,3,25.0,12.0,1.0,,715.1,3
2020-11-16,"November 16, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,842,212,626,4,19.0,5.0,2.0,,492.25,4
2020-11-16,"November 16, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,1977,947,1001,29,72.0,50.0,11.0,,952.23,5
2020-11-16,"November 16, 2020",Winnipeg,Winnipeg,Winnipeg,,,7139,5053,1957,129,255.0,151.0,22.0,,903.3,6
2020-11-16,"November 16, 2020",Interlake-Eastern,IE11,Selkirk,,,18,11,7,0,,,,,168.67,7
2020-11-16,"November 16, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,82,36,44,2,,,,,490.2,8
2020-11-16,"November 16, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,63,34,28,1,,,,,369.35,9
2020-11-16,"November 16, 2020",Interlake-Eastern,IE23,St. Clements,,,32,17,15,0,,,,,380.86,10
2020-11-16,"November 16, 2020",Interlake-Eastern,IE24,Springfield,,,68,30,38,0,,,,,556.37,11
2020-11-16,"November 16, 2020",Interlake-Eastern,IE31,Beausejour,,,29,11,18,0,,,,,296.16,12
2020-11-16,"November 16, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,28,21,7,0,,,,,346.58,13
2020-11-16,"November 16, 2020",Interlake-Eastern,IE33,Whiteshell,,,8,6,2,0,,,,,286.12,14
2020-11-16,"November 16, 2020",Interlake-Eastern,IE41,Gimli,,,6,4,2,0,,,,,95.51,15
2020-11-16,"November 16, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,28,7,21,0,,,,,525.72,16
2020-11-16,"November 16, 2020",Interlake-Eastern,IE43,St. Laurent,,,9,3,6,0,,,,,231.48,17
2020-11-16,"November 16, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,19,8,11,0,,,,,307.99,18
2020-11-16,"November 16, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,251,153,98,0,,,,,3600.11,19
2020-11-16,"November 16, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,83,77,3,3,,,,,1192.01,20
2020-11-16,"November 16, 2020",Interlake-Eastern,IE61,Northern Remote,,,68,26,41,1,,,,,1656.92,21
2020-11-16,"November 16, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,237,147,89,1,,,,,2128.23,22
2020-11-16,"November 16, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,8,3,5,0,,,,,105.11,23
2020-11-16,"November 16, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,7,3,4,0,,,,,296.48,24
2020-11-16,"November 16, 2020",Northern,NO14,Thompson/Mystery Lake,,,66,19,47,0,,,,,448.55,25
2020-11-16,"November 16, 2020",Northern,NO15,Bay Line,,,3,0,3,0,,,,,248.14,26
2020-11-16,"November 16, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-16,"November 16, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,42,37,5,0,,,,,1007.19,28
