Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-26,"November 26, 2020",All,All,All,341973.0,1509.0,15288,8845,6177,266,383.0,307.0,46.0,,1114.92,1
2020-11-26,"November 26, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,1050,548,490,12,26.0,22.0,7.0,,836.97,2
2020-11-26,"November 26, 2020",Northern,Northern,Northern,,,843,432,405,6,29.0,16.0,2.0,,1098.06,3
2020-11-26,"November 26, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,987,300,677,10,15.0,5.0,1.0,,577.01,4
2020-11-26,"November 26, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,2990,1225,1712,53,111.0,66.0,8.0,,1440.14,5
2020-11-26,"November 26, 2020",Winnipeg,Winnipeg,Winnipeg,,,9418,6340,2893,185,202.0,198.0,28.0,,1191.67,6
2020-11-26,"November 26, 2020",Interlake-Eastern,IE11,Selkirk,,,37,26,10,1,,,,,346.7,7
2020-11-26,"November 26, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,108,49,56,3,,,,,645.62,8
2020-11-26,"November 26, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,88,50,37,1,,,,,515.92,9
2020-11-26,"November 26, 2020",Interlake-Eastern,IE23,St. Clements,,,40,20,20,0,,,,,476.08,10
2020-11-26,"November 26, 2020",Interlake-Eastern,IE24,Springfield,,,95,49,46,0,,,,,777.29,11
2020-11-26,"November 26, 2020",Interlake-Eastern,IE31,Beausejour,,,35,16,19,0,,,,,357.43,12
2020-11-26,"November 26, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,31,21,10,0,,,,,383.71,13
2020-11-26,"November 26, 2020",Interlake-Eastern,IE33,Whiteshell,,,8,6,2,0,,,,,286.12,14
2020-11-26,"November 26, 2020",Interlake-Eastern,IE41,Gimli,,,11,9,2,0,,,,,175.1,15
2020-11-26,"November 26, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,42,15,27,0,,,,,788.58,16
2020-11-26,"November 26, 2020",Interlake-Eastern,IE43,St. Laurent,,,9,2,7,0,,,,,231.48,17
2020-11-26,"November 26, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,23,11,12,0,,,,,372.83,18
2020-11-26,"November 26, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,269,111,156,2,,,,,3858.29,19
2020-11-26,"November 26, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,98,76,18,4,,,,,1407.44,20
2020-11-26,"November 26, 2020",Interlake-Eastern,IE61,Northern Remote,,,88,42,45,1,,,,,2144.25,21
2020-11-26,"November 26, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,343,174,167,2,,,,,3080.1,22
2020-11-26,"November 26, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,14,6,8,0,,,,,183.94,23
