Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-10-27,"October 27, 2020",All,All,All,244606.0,1721.0,4532,2238,2236,58,184.0,83.0,15.0,,330.51,1
2020-10-27,"October 27, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,349,164,183,2,9.0,4.0,1.0,,278.19,2
2020-10-27,"October 27, 2020",Northern,Northern,Northern,,,113,66,47,0,8.0,5.0,0.0,,147.19,3
2020-10-27,"October 27, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,613,44,565,4,4.0,4.0,2.0,,358.37,4
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,628,162,453,13,19.0,6.0,3.0,,302.48,5
2020-10-27,"October 27, 2020",Winnipeg,Winnipeg,Winnipeg,,,2829,1802,988,39,144.0,64.0,9.0,,357.96,6
2020-10-27,"October 27, 2020",Interlake-Eastern,IE11,Selkirk,,,3,1,2,0,,,,,28.11,7
2020-10-27,"October 27, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,42,9,32,1,,,,,251.08,8
2020-10-27,"October 27, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,28,5,23,0,,,,,164.16,9
2020-10-27,"October 27, 2020",Interlake-Eastern,IE23,St. Clements,,,9,3,6,0,,,,,107.12,10
2020-10-27,"October 27, 2020",Interlake-Eastern,IE24,Springfield,,,41,7,34,0,,,,,335.46,11
2020-10-27,"October 27, 2020",Interlake-Eastern,IE31,Beausejour,,,18,2,16,0,,,,,183.82,12
2020-10-27,"October 27, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,6,0,6,0,,,,,74.27,13
2020-10-27,"October 27, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-10-27,"October 27, 2020",Interlake-Eastern,IE41,Gimli,,,2,0,2,0,,,,,31.84,15
2020-10-27,"October 27, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,20,0,20,0,,,,,375.52,16
2020-10-27,"October 27, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-10-27,"October 27, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,11,6,5,0,,,,,178.31,18
2020-10-27,"October 27, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,84,66,18,0,,,,,1204.82,19
2020-10-27,"October 27, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,6,6,0,0,,,,,86.17,20
2020-10-27,"October 27, 2020",Interlake-Eastern,IE61,Northern Remote,,,65,55,9,1,,,,,1583.82,21
2020-10-27,"October 27, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,31,29,2,0,,,,,278.38,22
2020-10-27,"October 27, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,3,1,2,0,,,,,39.42,23
2020-10-27,"October 27, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,4,3,1,0,,,,,169.42,24
2020-10-27,"October 27, 2020",Northern,NO14,Thompson/Mystery Lake,,,34,11,23,0,,,,,231.07,25
2020-10-27,"October 27, 2020",Northern,NO15,Bay Line,,,3,1,2,0,,,,,248.14,26
2020-10-27,"October 27, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-10-27,"October 27, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,0,0,0,0,,,,,0.0,28
2020-10-27,"October 27, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,0,0,0,0,,,,,0.0,29
2020-10-27,"October 27, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,0,0,0,0,,,,,0.0,30
2020-10-27,"October 27, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,4,0,4,0,,,,,150.21,31
2020-10-27,"October 27, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,9,2,7,0,,,,,259.07,32
2020-10-27,"October 27, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,2,1,1,0,,,,,46.06,33
2020-10-27,"October 27, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,10,10,0,0,,,,,185.46,34
2020-10-27,"October 27, 2020",Northern,NO28,Norway House/Norway House CN,,,1,1,0,0,,,,,17.14,35
2020-10-27,"October 27, 2020",Northern,NO31,Island Lake,,,3,3,0,0,,,,,33.3,36
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,14,0,14,0,,,,,222.79,37
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,10,0,10,0,,,,,217.34,38
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO13,Rural Portage,,,27,3,23,1,,,,,413.03,39
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO14,Cartier/St. Francçois Xavier,,,69,23,46,0,,,,,773.72,40
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO15,City of Portage La Prairie,,,48,10,37,1,,,,,288.72,41
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO21,Grey,,,6,0,5,1,,,,,207.4,42
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO22,Carman,,,7,0,7,0,,,,,119.41,43
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO23,MacDonald,,,12,1,11,0,,,,,146.56,44
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO24,Morris,,,13,1,12,0,,,,,241.55,45
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO25,St. Pierre,,,1,0,1,0,,,,,24.31,46
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO26,Red River South,,,10,4,6,0,,,,,223.26,47
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO31,Lorne/Louise/Pembina,,,30,9,21,0,,,,,365.1,48
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO32,Stanley,,,3,0,3,0,,,,,68.51,49
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO33,Altona,,,11,4,7,0,,,,,110.82,50
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO34,Morden,,,3,2,1,0,,,,,27.23,51
2020-10-27,"October 27, 2020",Southern Health-Santé Sud,SO35,Winkler,,,18,2,15,1,,,,,95.35,52
