Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-25,"November 25, 2020",All,All,All,340151.0,2614.0,14907,8758,5893,256,349.0,303.0,50.0,,1087.14,1
2020-11-25,"November 25, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,1025,551,463,11,22.0,23.0,6.0,,817.05,2
2020-11-25,"November 25, 2020",Northern,Northern,Northern,,,814,443,365,6,30.0,12.0,1.0,,1060.28,3
2020-11-25,"November 25, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,973,296,667,10,11.0,5.0,1.0,,568.83,4
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,2875,1174,1651,50,73.0,67.0,9.0,,1384.75,5
2020-11-25,"November 25, 2020",Winnipeg,Winnipeg,Winnipeg,,,9220,6294,2747,179,213.0,196.0,33.0,,1166.61,6
2020-11-25,"November 25, 2020",Interlake-Eastern,IE11,Selkirk,,,33,24,8,1,,,,,309.22,7
2020-11-25,"November 25, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,107,53,52,2,,,,,639.65,8
2020-11-25,"November 25, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,85,50,34,1,,,,,498.33,9
2020-11-25,"November 25, 2020",Interlake-Eastern,IE23,St. Clements,,,40,21,19,0,,,,,476.08,10
2020-11-25,"November 25, 2020",Interlake-Eastern,IE24,Springfield,,,91,46,45,0,,,,,744.56,11
2020-11-25,"November 25, 2020",Interlake-Eastern,IE31,Beausejour,,,36,17,19,0,,,,,367.65,12
2020-11-25,"November 25, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,29,20,9,0,,,,,358.96,13
2020-11-25,"November 25, 2020",Interlake-Eastern,IE33,Whiteshell,,,8,7,1,0,,,,,286.12,14
2020-11-25,"November 25, 2020",Interlake-Eastern,IE41,Gimli,,,9,7,2,0,,,,,143.27,15
2020-11-25,"November 25, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,42,16,26,0,,,,,788.58,16
2020-11-25,"November 25, 2020",Interlake-Eastern,IE43,St. Laurent,,,9,2,7,0,,,,,231.48,17
2020-11-25,"November 25, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,21,9,12,0,,,,,340.41,18
2020-11-25,"November 25, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,268,117,149,2,,,,,3843.95,19
2020-11-25,"November 25, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,98,78,16,4,,,,,1407.44,20
2020-11-25,"November 25, 2020",Interlake-Eastern,IE61,Northern Remote,,,82,36,45,1,,,,,1998.05,21
2020-11-25,"November 25, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,342,197,143,2,,,,,3071.12,22
2020-11-25,"November 25, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,12,4,8,0,,,,,157.67,23
2020-11-25,"November 25, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,10,5,5,0,,,,,423.55,24
2020-11-25,"November 25, 2020",Northern,NO14,Thompson/Mystery Lake,,,86,26,60,0,,,,,584.48,25
2020-11-25,"November 25, 2020",Northern,NO15,Bay Line,,,3,0,3,0,,,,,248.14,26
2020-11-25,"November 25, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-25,"November 25, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,119,75,42,2,,,,,2853.72,28
2020-11-25,"November 25, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,6,6,0,0,,,,,317.63,29
2020-11-25,"November 25, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,5,3,2,0,,,,,306.75,30
2020-11-25,"November 25, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,9,1,8,0,,,,,337.96,31
2020-11-25,"November 25, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,37,25,12,0,,,,,1065.05,32
2020-11-25,"November 25, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,8,2,5,1,,,,,184.25,33
2020-11-25,"November 25, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,81,46,35,0,,,,,1502.23,34
2020-11-25,"November 25, 2020",Northern,NO28,Norway House/Norway House CN,,,1,0,1,0,,,,,17.14,35
2020-11-25,"November 25, 2020",Northern,NO31,Island Lake,,,51,46,4,1,,,,,566.16,36
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,18,4,14,0,,,,,286.44,37
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,17,3,14,0,,,,,369.48,38
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO13,Rural Portage,,,49,11,36,2,,,,,749.58,39
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO14,Cartier/St. Francçois Xavier,,,209,34,175,0,,,,,2343.57,40
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO15,City of Portage La Prairie,,,87,26,60,1,,,,,523.31,41
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO21,Grey,,,12,2,8,2,,,,,414.79,42
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO22,Carman,,,35,13,21,1,,,,,597.07,43
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO23,MacDonald,,,41,12,29,0,,,,,500.73,44
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO24,Morris,,,37,18,19,0,,,,,687.48,45
2020-11-25,"November 25, 2020",Southern Health-Santé Sud,SO25,St. Pierre,,,55,28,27,0,,,,,1337.22,46
