Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-09-25,"September 25, 2020",All,All,All,173633.0,1883.0,1764,487,1258,19,54.0,13.0,6.0,,128.64,1
2020-09-25,"September 25, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,114,23,91,0,2.0,2.0,1.0,,90.87,2
2020-09-25,"September 25, 2020",Northern,Northern,Northern,,,7,2,5,0,2.0,0.0,0.0,,9.12,3
2020-09-25,"September 25, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,511,33,476,2,2.0,3.0,2.0,,298.74,4
2020-09-25,"September 25, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,320,28,281,11,4.0,4.0,1.0,,154.13,5
2020-09-25,"September 25, 2020",Winnipeg,Winnipeg,Winnipeg,,,812,401,405,6,44.0,3.0,2.0,,102.74,6
2020-09-25,"September 25, 2020",Interlake-Eastern,IE11,Selkirk,,,1,0,1,0,,,,,9.37,7
2020-09-25,"September 25, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,26,3,23,0,,,,,155.43,8
2020-09-25,"September 25, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,13,2,11,0,,,,,76.22,9
2020-09-25,"September 25, 2020",Interlake-Eastern,IE23,St. Clements,,,1,0,1,0,,,,,11.9,10
2020-09-25,"September 25, 2020",Interlake-Eastern,IE24,Springfield,,,33,4,29,0,,,,,270.0,11
2020-09-25,"September 25, 2020",Interlake-Eastern,IE31,Beausejour,,,13,0,13,0,,,,,132.76,12
2020-09-25,"September 25, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,3,0,3,0,,,,,37.13,13
2020-09-25,"September 25, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-09-25,"September 25, 2020",Interlake-Eastern,IE41,Gimli,,,0,0,0,0,,,,,0.0,15
