Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-09-26,"September 26, 2020",All,All,All,175867.0,2234.0,1829,545,1265,19,65.0,12.0,6.0,,133.39,1
2020-09-26,"September 26, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,117,23,94,0,3.0,1.0,1.0,,93.26,2
2020-09-26,"September 26, 2020",Northern,Northern,Northern,,,6,2,4,0,0.0,0.0,0.0,,7.82,3
2020-09-26,"September 26, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,513,34,477,2,3.0,4.0,2.0,,299.91,4
2020-09-26,"September 26, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,323,30,282,11,3.0,3.0,1.0,,155.57,5
2020-09-26,"September 26, 2020",Winnipeg,Winnipeg,Winnipeg,,,870,456,408,6,56.0,3.0,2.0,,110.08,6
2020-09-26,"September 26, 2020",Interlake-Eastern,IE11,Selkirk,,,1,0,1,0,,,,,9.37,7
2020-09-26,"September 26, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,28,4,24,0,,,,,167.38,8
2020-09-26,"September 26, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,13,2,11,0,,,,,76.22,9
2020-09-26,"September 26, 2020",Interlake-Eastern,IE23,St. Clements,,,1,0,1,0,,,,,11.9,10
2020-09-26,"September 26, 2020",Interlake-Eastern,IE24,Springfield,,,33,4,29,0,,,,,270.0,11
2020-09-26,"September 26, 2020",Interlake-Eastern,IE31,Beausejour,,,13,0,13,0,,,,,132.76,12
2020-09-26,"September 26, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,3,0,3,0,,,,,37.13,13
2020-09-26,"September 26, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-09-26,"September 26, 2020",Interlake-Eastern,IE41,Gimli,,,0,0,0,0,,,,,0.0,15
2020-09-26,"September 26, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,6,1,5,0,,,,,112.65,16
2020-09-26,"September 26, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-09-26,"September 26, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,5,3,2,0,,,,,81.05,18
2020-09-26,"September 26, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,8,7,1,0,,,,,114.74,19
2020-09-26,"September 26, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,0,0,0,0,,,,,0.0,20
2020-09-26,"September 26, 2020",Interlake-Eastern,IE61,Northern Remote,,,0,0,0,0,,,,,0.0,21
2020-09-26,"September 26, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,0,0,0,0,,,,,0.0,22
2020-09-26,"September 26, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,1,0,1,0,,,,,13.14,23
2020-09-26,"September 26, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,0,0,0,0,,,,,0.0,24
2020-09-26,"September 26, 2020",Northern,NO14,Thompson/Mystery Lake,,,2,0,2,0,,,,,13.59,25
2020-09-26,"September 26, 2020",Northern,NO15,Bay Line,,,1,1,0,0,,,,,82.71,26
