Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-13,"November 13, 2020",All,All,All,303559.0,3335.0,10216,6307,3772,137,437.0,231.0,34.0,,745.03,1
2020-11-13,"November 13, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,778,451,320,7,33.0,16.0,6.0,,620.16,2
2020-11-13,"November 13, 2020",Northern,Northern,Northern,,,489,305,181,3,28.0,10.0,1.0,,636.95,3
2020-11-13,"November 13, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,782,165,613,4,20.0,5.0,2.0,,457.17,4
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,1724,804,899,21,96.0,49.0,9.0,,830.37,5
2020-11-13,"November 13, 2020",Winnipeg,Winnipeg,Winnipeg,,,6443,4582,1759,102,260.0,151.0,16.0,,815.24,6
2020-11-13,"November 13, 2020",Interlake-Eastern,IE11,Selkirk,,,13,7,6,0,,,,,121.81,7
2020-11-13,"November 13, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,77,31,44,2,,,,,460.31,8
2020-11-13,"November 13, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,57,31,25,1,,,,,334.17,9
2020-11-13,"November 13, 2020",Interlake-Eastern,IE23,St. Clements,,,29,14,15,0,,,,,345.16,10
2020-11-13,"November 13, 2020",Interlake-Eastern,IE24,Springfield,,,63,25,38,0,,,,,515.46,11
2020-11-13,"November 13, 2020",Interlake-Eastern,IE31,Beausejour,,,29,11,18,0,,,,,296.16,12
2020-11-13,"November 13, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,27,20,7,0,,,,,334.2,13
2020-11-13,"November 13, 2020",Interlake-Eastern,IE33,Whiteshell,,,7,5,2,0,,,,,250.36,14
2020-11-13,"November 13, 2020",Interlake-Eastern,IE41,Gimli,,,6,4,2,0,,,,,95.51,15
2020-11-13,"November 13, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,27,6,21,0,,,,,506.95,16
2020-11-13,"November 13, 2020",Interlake-Eastern,IE43,St. Laurent,,,8,3,5,0,,,,,205.76,17
2020-11-13,"November 13, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,18,9,9,0,,,,,291.78,18
2020-11-13,"November 13, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,233,165,68,0,,,,,3341.94,19
2020-11-13,"November 13, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,82,76,3,3,,,,,1177.65,20
2020-11-13,"November 13, 2020",Interlake-Eastern,IE61,Northern Remote,,,66,24,41,1,,,,,1608.19,21
2020-11-13,"November 13, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,212,147,64,1,,,,,1903.74,22
2020-11-13,"November 13, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,6,1,5,0,,,,,78.83,23
2020-11-13,"November 13, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,6,2,4,0,,,,,254.13,24
2020-11-13,"November 13, 2020",Northern,NO14,Thompson/Mystery Lake,,,61,14,47,0,,,,,414.57,25
2020-11-13,"November 13, 2020",Northern,NO15,Bay Line,,,3,0,3,0,,,,,248.14,26
2020-11-13,"November 13, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-13,"November 13, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,31,29,2,0,,,,,743.41,28
2020-11-13,"November 13, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,2,2,0,0,,,,,105.88,29
2020-11-13,"November 13, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,3,2,1,0,,,,,184.05,30
2020-11-13,"November 13, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,8,3,5,0,,,,,300.41,31
2020-11-13,"November 13, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,13,2,11,0,,,,,374.21,32
2020-11-13,"November 13, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,7,4,2,1,,,,,161.22,33
2020-11-13,"November 13, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,77,66,11,0,,,,,1428.04,34
2020-11-13,"November 13, 2020",Northern,NO28,Norway House/Norway House CN,,,2,1,1,0,,,,,34.28,35
2020-11-13,"November 13, 2020",Northern,NO31,Island Lake,,,24,23,0,1,,,,,266.43,36
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,20,6,14,0,,,,,318.27,37
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,15,2,13,0,,,,,326.02,38
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO13,Rural Portage,,,44,13,30,1,,,,,673.09,39
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO14,Cartier/St. Francçois Xavier,,,162,61,101,0,,,,,1816.55,40
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO15,City of Portage La Prairie,,,78,29,48,1,,,,,469.17,41
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO21,Grey,,,12,4,7,1,,,,,414.79,42
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO22,Carman,,,24,12,12,0,,,,,409.42,43
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO23,MacDonald,,,26,6,20,0,,,,,317.54,44
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO24,Morris,,,24,9,15,0,,,,,445.93,45
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO25,St. Pierre,,,22,16,6,0,,,,,534.89,46
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO26,Red River South,,,15,6,9,0,,,,,334.9,47
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO31,Lorne/Louise/Pembina,,,55,17,38,0,,,,,669.34,48
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO32,Stanley,,,8,5,3,0,,,,,182.69,49
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO33,Altona,,,52,32,20,0,,,,,523.88,50
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO34,Morden,,,24,20,4,0,,,,,217.81,51
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO35,Winkler,,,41,20,20,1,,,,,217.18,52
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO36,Roland/Thompson,,,16,1,14,1,,,,,759.01,53
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO41,Niverville/Ritchot,,,136,38,97,1,,,,,961.06,54
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO42,Tache,,,61,27,34,0,,,,,582.67,55
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO43,Ste Anne/La Broquerie,,,118,59,57,2,,,,,901.04,56
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO44,Steinbach,,,466,272,183,11,,,,,2123.59,57
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO45,Hanover,,,180,90,89,1,,,,,1168.91,58
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,SO46,Rural East,,,20,14,5,1,,,,,481.93,59
2020-11-13,"November 13, 2020",Winnipeg,Unknown Community Area,Unknown Community Area,,,121,84,36,1,,,,,,60
2020-11-13,"November 13, 2020",Southern Health-Santé Sud,Unknown District,Unknown District,,,105,45,60,0,,,,,,61
