Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-09-22,"September 22, 2020",All,All,All,167203.0,1205.0,1632,380,1234,18,24.0,8.0,2.0,,119.02,1
2020-09-22,"September 22, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,106,18,88,0,2.0,1.0,0.0,,84.49,2
2020-09-22,"September 22, 2020",Northern,Northern,Northern,,,4,0,4,0,0.0,0.0,0.0,,5.21,3
2020-09-22,"September 22, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,505,33,470,2,0.0,2.0,1.0,,295.23,4
2020-09-22,"September 22, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,309,24,274,11,2.0,4.0,1.0,,148.83,5
2020-09-22,"September 22, 2020",Winnipeg,Winnipeg,Winnipeg,,,708,305,398,5,20.0,1.0,0.0,,89.58,6
2020-09-22,"September 22, 2020",Interlake-Eastern,IE11,Selkirk,,,1,0,1,0,,,,,9.37,7
2020-09-22,"September 22, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,25,4,21,0,,,,,149.45,8
2020-09-22,"September 22, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,13,2,11,0,,,,,76.22,9
2020-09-22,"September 22, 2020",Interlake-Eastern,IE23,St. Clements,,,1,0,1,0,,,,,11.9,10
2020-09-22,"September 22, 2020",Interlake-Eastern,IE24,Springfield,,,32,3,29,0,,,,,261.82,11
2020-09-22,"September 22, 2020",Interlake-Eastern,IE31,Beausejour,,,13,1,12,0,,,,,132.76,12
2020-09-22,"September 22, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,3,0,3,0,,,,,37.13,13
2020-09-22,"September 22, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-09-22,"September 22, 2020",Interlake-Eastern,IE41,Gimli,,,0,0,0,0,,,,,0.0,15
2020-09-22,"September 22, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,5,0,5,0,,,,,93.88,16
2020-09-22,"September 22, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-09-22,"September 22, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,4,2,2,0,,,,,64.84,18
2020-09-22,"September 22, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,5,5,0,0,,,,,71.72,19
2020-09-22,"September 22, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,0,0,0,0,,,,,0.0,20
2020-09-22,"September 22, 2020",Interlake-Eastern,IE61,Northern Remote,,,0,0,0,0,,,,,0.0,21
2020-09-22,"September 22, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,0,0,0,0,,,,,0.0,22
2020-09-22,"September 22, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,1,0,1,0,,,,,13.14,23
2020-09-22,"September 22, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,0,0,0,0,,,,,0.0,24
2020-09-22,"September 22, 2020",Northern,NO14,Thompson/Mystery Lake,,,2,0,2,0,,,,,13.59,25
2020-09-22,"September 22, 2020",Northern,NO15,Bay Line,,,0,0,0,0,,,,,0.0,26
2020-09-22,"September 22, 2020",Northern,NO16,Gillam/Fox Lake CN,,,1,0,1,0,,,,,74.68,27
2020-09-22,"September 22, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,0,0,0,0,,,,,0.0,28
2020-09-22,"September 22, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,0,0,0,0,,,,,0.0,29
2020-09-22,"September 22, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,0,0,0,0,,,,,0.0,30
2020-09-22,"September 22, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,0,0,0,0,,,,,0.0,31
2020-09-22,"September 22, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,0,0,0,0,,,,,0.0,32
2020-09-22,"September 22, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,0,0,0,0,,,,,0.0,33
2020-09-22,"September 22, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,0,0,0,0,,,,,0.0,34
2020-09-22,"September 22, 2020",Northern,NO28,Norway House/Norway House CN,,,0,0,0,0,,,,,0.0,35
2020-09-22,"September 22, 2020",Northern,NO31,Island Lake,,,0,0,0,0,,,,,0.0,36
2020-09-22,"September 22, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,9,2,7,0,,,,,143.22,37
2020-09-22,"September 22, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,11,1,10,0,,,,,239.08,38
