Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-18,"November 18, 2020",All,All,All,318479.0,3050.0,12007,7385,4432,190,400.0,249.0,40.0,,875.65,1
2020-11-18,"November 18, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,872,485,377,10,20.0,16.0,6.0,,695.09,2
2020-11-18,"November 18, 2020",Northern,Northern,Northern,,,597,364,230,3,40.0,10.0,1.0,,777.63,3
2020-11-18,"November 18, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,856,222,629,5,8.0,3.0,1.0,,500.43,4
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,2177,991,1152,34,93.0,60.0,10.0,,1048.56,5
2020-11-18,"November 18, 2020",Winnipeg,Winnipeg,Winnipeg,,,7505,5323,2044,138,239.0,160.0,22.0,,949.61,6
2020-11-18,"November 18, 2020",Interlake-Eastern,IE11,Selkirk,,,20,12,7,1,,,,,187.41,7
2020-11-18,"November 18, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,90,43,45,2,,,,,538.02,8
2020-11-18,"November 18, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,66,36,29,1,,,,,386.94,9
2020-11-18,"November 18, 2020",Interlake-Eastern,IE23,St. Clements,,,37,21,16,0,,,,,440.37,10
2020-11-18,"November 18, 2020",Interlake-Eastern,IE24,Springfield,,,74,34,40,0,,,,,605.47,11
2020-11-18,"November 18, 2020",Interlake-Eastern,IE31,Beausejour,,,31,13,18,0,,,,,316.58,12
2020-11-18,"November 18, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,29,21,8,0,,,,,358.96,13
2020-11-18,"November 18, 2020",Interlake-Eastern,IE33,Whiteshell,,,8,6,2,0,,,,,286.12,14
2020-11-18,"November 18, 2020",Interlake-Eastern,IE41,Gimli,,,6,4,2,0,,,,,95.51,15
2020-11-18,"November 18, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,29,8,21,0,,,,,544.5,16
2020-11-18,"November 18, 2020",Interlake-Eastern,IE43,St. Laurent,,,9,3,6,0,,,,,231.48,17
2020-11-18,"November 18, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,19,8,11,0,,,,,307.99,18
2020-11-18,"November 18, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,254,143,109,2,,,,,3643.14,19
2020-11-18,"November 18, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,85,77,5,3,,,,,1220.74,20
2020-11-18,"November 18, 2020",Interlake-Eastern,IE61,Northern Remote,,,68,26,41,1,,,,,1656.92,21
2020-11-18,"November 18, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,266,169,96,1,,,,,2388.65,22
2020-11-18,"November 18, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,7,2,5,0,,,,,91.97,23
2020-11-18,"November 18, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,7,2,5,0,,,,,296.48,24
2020-11-18,"November 18, 2020",Northern,NO14,Thompson/Mystery Lake,,,67,20,47,0,,,,,455.35,25
2020-11-18,"November 18, 2020",Northern,NO15,Bay Line,,,3,0,3,0,,,,,248.14,26
2020-11-18,"November 18, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-18,"November 18, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,54,48,6,0,,,,,1294.96,28
2020-11-18,"November 18, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,4,4,0,0,,,,,211.75,29
2020-11-18,"November 18, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,5,3,2,0,,,,,306.75,30
2020-11-18,"November 18, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,8,1,7,0,,,,,300.41,31
2020-11-18,"November 18, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,18,7,11,0,,,,,518.13,32
2020-11-18,"November 18, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,6,2,3,1,,,,,138.19,33
2020-11-18,"November 18, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,79,66,13,0,,,,,1465.13,34
2020-11-18,"November 18, 2020",Northern,NO28,Norway House/Norway House CN,,,1,0,1,0,,,,,17.14,35
2020-11-18,"November 18, 2020",Northern,NO31,Island Lake,,,33,29,3,1,,,,,366.34,36
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,18,4,14,0,,,,,286.44,37
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,15,1,14,0,,,,,326.02,38
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO13,Rural Portage,,,47,12,33,2,,,,,718.98,39
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO14,Cartier/St. Francçois Xavier,,,188,56,132,0,,,,,2108.1,40
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO15,City of Portage La Prairie,,,80,27,52,1,,,,,481.2,41
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO21,Grey,,,12,2,8,2,,,,,414.79,42
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO22,Carman,,,29,11,17,1,,,,,494.71,43
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO23,MacDonald,,,36,14,22,0,,,,,439.67,44
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO24,Morris,,,30,14,16,0,,,,,557.41,45
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO25,St. Pierre,,,35,26,9,0,,,,,850.96,46
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO26,Red River South,,,17,7,10,0,,,,,379.55,47
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO31,Lorne/Louise/Pembina,,,57,16,41,0,,,,,693.68,48
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO32,Stanley,,,13,9,4,0,,,,,296.87,49
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO33,Altona,,,69,42,27,0,,,,,695.14,50
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO34,Morden,,,36,24,12,0,,,,,326.71,51
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO35,Winkler,,,83,57,25,1,,,,,439.67,52
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO36,Roland/Thompson,,,20,5,14,1,,,,,948.77,53
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO41,Niverville/Ritchot,,,151,41,109,1,,,,,1067.06,54
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO42,Tache,,,73,35,38,0,,,,,697.3,55
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO43,Ste Anne/La Broquerie,,,155,79,73,3,,,,,1183.57,56
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO44,Steinbach,,,628,332,278,18,,,,,2861.83,57
2020-11-18,"November 18, 2020",Southern Health-Santé Sud,SO45,Hanover,,,256,133,121,2,,,,,1662.45,58
