Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-04,"November 04, 2020",All,All,All,268504.0,3163.0,6751,3772,2892,87,374.0,140.0,21.0,,492.34,1
2020-11-04,"November 04, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,552,338,210,4,12.0,10.0,7.0,,440.01,2
2020-11-04,"November 04, 2020",Northern,Northern,Northern,,,254,164,90,0,14.0,8.0,1.0,,330.85,3
2020-11-04,"November 04, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,646,53,589,4,5.0,2.0,0.0,,377.66,4
2020-11-04,"November 04, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,967,371,581,15,67.0,16.0,3.0,,465.76,5
2020-11-04,"November 04, 2020",Winnipeg,Winnipeg,Winnipeg,,,4332,2846,1422,64,276.0,104.0,10.0,,548.13,6
2020-11-04,"November 04, 2020",Interlake-Eastern,IE11,Selkirk,,,11,7,4,0,,,,,103.07,7
2020-11-04,"November 04, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,57,17,38,2,,,,,340.75,8
2020-11-04,"November 04, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,38,12,25,1,,,,,222.78,9
2020-11-04,"November 04, 2020",Interlake-Eastern,IE23,St. Clements,,,16,8,8,0,,,,,190.43,10
2020-11-04,"November 04, 2020",Interlake-Eastern,IE24,Springfield,,,52,15,37,0,,,,,425.46,11
2020-11-04,"November 04, 2020",Interlake-Eastern,IE31,Beausejour,,,21,3,18,0,,,,,214.46,12
2020-11-04,"November 04, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,7,0,7,0,,,,,86.64,13
2020-11-04,"November 04, 2020",Interlake-Eastern,IE33,Whiteshell,,,4,4,0,0,,,,,143.06,14
2020-11-04,"November 04, 2020",Interlake-Eastern,IE41,Gimli,,,2,0,2,0,,,,,31.84,15
2020-11-04,"November 04, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,21,1,20,0,,,,,394.29,16
2020-11-04,"November 04, 2020",Interlake-Eastern,IE43,St. Laurent,,,4,1,3,0,,,,,102.88,17
2020-11-04,"November 04, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,15,9,6,0,,,,,243.15,18
2020-11-04,"November 04, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,167,148,19,0,,,,,2395.3,19
2020-11-04,"November 04, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,47,47,0,0,,,,,675.0,20
2020-11-04,"November 04, 2020",Interlake-Eastern,IE61,Northern Remote,,,65,53,11,1,,,,,1583.82,21
2020-11-04,"November 04, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,100,76,24,0,,,,,897.99,22
2020-11-04,"November 04, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,4,1,3,0,,,,,52.56,23
2020-11-04,"November 04, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,5,3,2,0,,,,,211.77,24
2020-11-04,"November 04, 2020",Northern,NO14,Thompson/Mystery Lake,,,46,13,33,0,,,,,312.63,25
2020-11-04,"November 04, 2020",Northern,NO15,Bay Line,,,3,1,2,0,,,,,248.14,26
2020-11-04,"November 04, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
2020-11-04,"November 04, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,2,2,0,0,,,,,47.96,28
2020-11-04,"November 04, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,0,0,0,0,,,,,0.0,29
2020-11-04,"November 04, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,1,1,0,0,,,,,61.35,30
2020-11-04,"November 04, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,5,0,5,0,,,,,187.76,31
2020-11-04,"November 04, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,11,3,8,0,,,,,316.64,32
2020-11-04,"November 04, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,4,3,1,0,,,,,92.12,33
2020-11-04,"November 04, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,37,35,2,0,,,,,686.2,34
2020-11-04,"November 04, 2020",Northern,NO28,Norway House/Norway House CN,,,1,1,0,0,,,,,17.14,35
2020-11-04,"November 04, 2020",Northern,NO31,Island Lake,,,5,5,0,0,,,,,55.51,36
