Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-10-14,"October 14, 2020",All,All,All,215861.0,2200.0,2925,1374,1514,37,146.0,27.0,3.0,,213.24,1
2020-10-14,"October 14, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,246,104,141,1,9.0,4.0,0.0,,196.09,2
2020-10-14,"October 14, 2020",Northern,Northern,Northern,,,29,21,8,0,4.0,3.0,0.0,,37.77,3
2020-10-14,"October 14, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,545,23,518,4,2.0,3.0,2.0,,318.61,4
2020-10-14,"October 14, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,417,63,342,12,17.0,0.0,0.0,,200.85,5
2020-10-14,"October 14, 2020",Winnipeg,Winnipeg,Winnipeg,,,1688,1163,505,20,114.0,17.0,1.0,,213.46,6
2020-10-14,"October 14, 2020",Interlake-Eastern,IE11,Selkirk,,,2,0,2,0,,,,,18.74,7
2020-10-14,"October 14, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,33,4,28,1,,,,,197.27,8
2020-10-14,"October 14, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,23,6,17,0,,,,,134.84,9
2020-10-14,"October 14, 2020",Interlake-Eastern,IE23,St. Clements,,,2,0,2,0,,,,,23.8,10
2020-10-14,"October 14, 2020",Interlake-Eastern,IE24,Springfield,,,36,3,33,0,,,,,294.55,11
2020-10-14,"October 14, 2020",Interlake-Eastern,IE31,Beausejour,,,16,2,14,0,,,,,163.4,12
2020-10-14,"October 14, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,6,0,6,0,,,,,74.27,13
2020-10-14,"October 14, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-10-14,"October 14, 2020",Interlake-Eastern,IE41,Gimli,,,1,0,1,0,,,,,15.92,15
2020-10-14,"October 14, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,20,2,18,0,,,,,375.52,16
2020-10-14,"October 14, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-10-14,"October 14, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,5,2,3,0,,,,,81.05,18
2020-10-14,"October 14, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,36,25,11,0,,,,,516.35,19
2020-10-14,"October 14, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,3,3,0,0,,,,,43.08,20
2020-10-14,"October 14, 2020",Interlake-Eastern,IE61,Northern Remote,,,56,56,0,0,,,,,1364.52,21
2020-10-14,"October 14, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,0,0,0,0,,,,,0.0,22
2020-10-14,"October 14, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,1,0,1,0,,,,,13.14,23
2020-10-14,"October 14, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,1,1,0,0,,,,,42.35,24
2020-10-14,"October 14, 2020",Northern,NO14,Thompson/Mystery Lake,,,9,5,4,0,,,,,61.17,25
2020-10-14,"October 14, 2020",Northern,NO15,Bay Line,,,1,0,1,0,,,,,82.71,26
2020-10-14,"October 14, 2020",Northern,NO16,Gillam/Fox Lake CN,,,1,0,1,0,,,,,74.68,27
2020-10-14,"October 14, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,0,0,0,0,,,,,0.0,28
2020-10-14,"October 14, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,0,0,0,0,,,,,0.0,29
2020-10-14,"October 14, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,0,0,0,0,,,,,0.0,30
2020-10-14,"October 14, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,0,0,0,0,,,,,0.0,31
2020-10-14,"October 14, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,8,8,0,0,,,,,230.28,32
2020-10-14,"October 14, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,2,2,0,0,,,,,46.06,33
2020-10-14,"October 14, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,1,1,0,0,,,,,18.55,34
2020-10-14,"October 14, 2020",Northern,NO28,Norway House/Norway House CN,,,0,0,0,0,,,,,0.0,35
2020-10-14,"October 14, 2020",Northern,NO31,Island Lake,,,3,3,0,0,,,,,33.3,36
2020-10-14,"October 14, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,14,0,14,0,,,,,222.79,37
2020-10-14,"October 14, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,11,0,11,0,,,,,239.08,38
