Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-10-19,"October 19, 2020",All,All,All,226594.0,1677.0,3382,1743,1597,42,80.0,28.0,6.0,,246.64,1
2020-10-19,"October 19, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,275,122,152,1,4.0,3.0,0.0,,219.21,2
2020-10-19,"October 19, 2020",Northern,Northern,Northern,,,45,31,14,0,5.0,1.0,0.0,,58.62,3
2020-10-19,"October 19, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,566,29,533,4,6.0,2.0,2.0,,330.89,4
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,469,77,379,13,14.0,1.0,1.0,,225.9,5
2020-10-19,"October 19, 2020",Winnipeg,Winnipeg,Winnipeg,,,2027,1484,519,24,51.0,21.0,3.0,,256.48,6
2020-10-19,"October 19, 2020",Interlake-Eastern,IE11,Selkirk,,,2,0,2,0,,,,,18.74,7
2020-10-19,"October 19, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,36,6,29,1,,,,,215.21,8
2020-10-19,"October 19, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,26,7,19,0,,,,,152.43,9
2020-10-19,"October 19, 2020",Interlake-Eastern,IE23,St. Clements,,,6,4,2,0,,,,,71.41,10
2020-10-19,"October 19, 2020",Interlake-Eastern,IE24,Springfield,,,37,4,33,0,,,,,302.73,11
2020-10-19,"October 19, 2020",Interlake-Eastern,IE31,Beausejour,,,16,0,16,0,,,,,163.4,12
2020-10-19,"October 19, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,6,0,6,0,,,,,74.27,13
2020-10-19,"October 19, 2020",Interlake-Eastern,IE33,Whiteshell,,,0,0,0,0,,,,,0.0,14
2020-10-19,"October 19, 2020",Interlake-Eastern,IE41,Gimli,,,2,1,1,0,,,,,31.84,15
2020-10-19,"October 19, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,20,0,20,0,,,,,375.52,16
2020-10-19,"October 19, 2020",Interlake-Eastern,IE43,St. Laurent,,,1,0,1,0,,,,,25.72,17
2020-10-19,"October 19, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,6,3,3,0,,,,,97.26,18
2020-10-19,"October 19, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,42,28,14,0,,,,,602.41,19
2020-10-19,"October 19, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,3,3,0,0,,,,,43.08,20
2020-10-19,"October 19, 2020",Interlake-Eastern,IE61,Northern Remote,,,62,62,0,0,,,,,1510.72,21
2020-10-19,"October 19, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,0,0,0,0,,,,,0.0,22
2020-10-19,"October 19, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,1,0,1,0,,,,,13.14,23
2020-10-19,"October 19, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,2,2,0,0,,,,,84.71,24
2020-10-19,"October 19, 2020",Northern,NO14,Thompson/Mystery Lake,,,17,7,10,0,,,,,115.54,25
2020-10-19,"October 19, 2020",Northern,NO15,Bay Line,,,2,1,1,0,,,,,165.43,26
2020-10-19,"October 19, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,1,1,0,,,,,149.37,27
2020-10-19,"October 19, 2020",Northern,NO21,GR/Misipawistik CN/ML/Mosakahiken CN/Eas/Chemawawin FN,,,0,0,0,0,,,,,0.0,28
2020-10-19,"October 19, 2020",Northern,NO22,Pukatawagan/Mathias Colomb CN,,,0,0,0,0,,,,,0.0,29
2020-10-19,"October 19, 2020",Northern,NO23,Sayisi Dene/Tadoule/Barren Lands/Brochet/Northlands/Lac Br,,,0,0,0,0,,,,,0.0,30
2020-10-19,"October 19, 2020",Northern,NO24,Nelson House/Nisichawayasihk Cree Nation,,,1,1,0,0,,,,,37.55,31
2020-10-19,"October 19, 2020",Northern,NO25,Shamattawa FN/York Factory FN/Tataskweyak CN/Split Lake,,,9,9,0,0,,,,,259.07,32
2020-10-19,"October 19, 2020",Northern,NO26,Bunibonibee/Oxford House/Manto Sipi/God's River/God's Lake,,,2,2,0,0,,,,,46.06,33
2020-10-19,"October 19, 2020",Northern,NO27,Cross Lake/Pimicikamak CN,,,3,3,0,0,,,,,55.64,34
2020-10-19,"October 19, 2020",Northern,NO28,Norway House/Norway House CN,,,0,0,0,0,,,,,0.0,35
2020-10-19,"October 19, 2020",Northern,NO31,Island Lake,,,2,2,0,0,,,,,22.2,36
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO11,Seven Regions,,,14,0,14,0,,,,,222.79,37
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO12,North Norfolk,,,10,0,10,0,,,,,217.34,38
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO13,Rural Portage,,,23,0,22,1,,,,,351.84,39
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO14,Cartier/St. Francçois Xavier,,,46,11,35,0,,,,,515.81,40
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO15,City of Portage La Prairie,,,41,8,32,1,,,,,246.62,41
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO21,Grey,,,6,0,5,1,,,,,207.4,42
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO22,Carman,,,7,0,7,0,,,,,119.41,43
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO23,MacDonald,,,11,0,11,0,,,,,134.34,44
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO24,Morris,,,10,0,10,0,,,,,185.8,45
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO25,St. Pierre,,,1,0,1,0,,,,,24.31,46
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO26,Red River South,,,6,3,3,0,,,,,133.96,47
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO31,Lorne/Louise/Pembina,,,21,1,20,0,,,,,255.57,48
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO32,Stanley,,,3,0,3,0,,,,,68.51,49
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO33,Altona,,,7,0,7,0,,,,,70.52,50
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO34,Morden,,,1,0,1,0,,,,,9.08,51
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO35,Winkler,,,16,0,15,1,,,,,84.75,52
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO36,Roland/Thompson,,,15,0,14,1,,,,,711.57,53
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO41,Niverville/Ritchot,,,64,6,57,1,,,,,452.26,54
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO42,Tache,,,16,4,12,0,,,,,152.83,55
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO43,Ste Anne/La Broquerie,,,30,8,22,0,,,,,229.08,56
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO44,Steinbach,,,78,16,57,5,,,,,355.45,57
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO45,Hanover,,,31,14,16,1,,,,,201.31,58
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,SO46,Rural East,,,1,0,0,1,,,,,24.1,59
2020-10-19,"October 19, 2020",Winnipeg,Unknown Community Area,Unknown Community Area,,,24,15,9,0,,,,,,60
2020-10-19,"October 19, 2020",Southern Health-Santé Sud,Unknown District,Unknown District,,,11,6,5,0,,,,,,61
