Date,Last_Update,RHA,Area,Area_Name,Total_Tests,Daily_Tests,Total_Cases,Active_Cases,Recovered,Deaths,New_Cases,Current_Hospitalizations,Current_ICU_Patients,Population,Rate,ObjectId
2020-11-03,"November 03, 2020",All,All,All,265264.0,2410.0,6377,3495,2797,85,103.0,130.0,20.0,,465.06,1
2020-11-03,"November 03, 2020",Interlake-Eastern,Interlake-Eastern,Interlake-Eastern,,,540,330,206,4,13.0,10.0,7.0,,430.44,2
2020-11-03,"November 03, 2020",Northern,Northern,Northern,,,242,164,78,0,12.0,8.0,1.0,,315.22,3
2020-11-03,"November 03, 2020",Prairie Mountain Health,Prairie Mountain Health,Prairie Mountain Health,,,641,52,585,4,2.0,3.0,0.0,,374.74,4
2020-11-03,"November 03, 2020",Southern Health-Santé Sud,Southern Health-Santé Sud,Southern Health-Santé Sud,,,895,327,553,15,15.0,15.0,4.0,,431.08,5
2020-11-03,"November 03, 2020",Winnipeg,Winnipeg,Winnipeg,,,4059,2622,1375,62,61.0,94.0,8.0,,513.59,6
2020-11-03,"November 03, 2020",Interlake-Eastern,IE11,Selkirk,,,10,6,4,0,,,,,93.7,7
2020-11-03,"November 03, 2020",Interlake-Eastern,IE21,Stonewall/Teulon,,,57,17,38,2,,,,,340.75,8
2020-11-03,"November 03, 2020",Interlake-Eastern,IE22,Wpg Beach/St. Andrews,,,37,12,24,1,,,,,216.92,9
2020-11-03,"November 03, 2020",Interlake-Eastern,IE23,St. Clements,,,13,5,8,0,,,,,154.73,10
2020-11-03,"November 03, 2020",Interlake-Eastern,IE24,Springfield,,,51,14,37,0,,,,,417.28,11
2020-11-03,"November 03, 2020",Interlake-Eastern,IE31,Beausejour,,,21,3,18,0,,,,,214.46,12
2020-11-03,"November 03, 2020",Interlake-Eastern,IE32,Pinawa/Lac du Bonnet,,,7,1,6,0,,,,,86.64,13
2020-11-03,"November 03, 2020",Interlake-Eastern,IE33,Whiteshell,,,4,4,0,0,,,,,143.06,14
2020-11-03,"November 03, 2020",Interlake-Eastern,IE41,Gimli,,,2,0,2,0,,,,,31.84,15
2020-11-03,"November 03, 2020",Interlake-Eastern,IE42,Arborg/Riverton,,,21,1,20,0,,,,,394.29,16
2020-11-03,"November 03, 2020",Interlake-Eastern,IE43,St. Laurent,,,4,1,3,0,,,,,102.88,17
2020-11-03,"November 03, 2020",Interlake-Eastern,IE51,Powerview/Pine Falls,,,15,9,6,0,,,,,243.15,18
2020-11-03,"November 03, 2020",Interlake-Eastern,IE52,Fisher/Peguis,,,161,142,19,0,,,,,2309.24,19
2020-11-03,"November 03, 2020",Interlake-Eastern,IE53,Eriksdale/Ashern,,,46,46,0,0,,,,,660.63,20
2020-11-03,"November 03, 2020",Interlake-Eastern,IE61,Northern Remote,,,66,56,9,1,,,,,1608.19,21
2020-11-03,"November 03, 2020",Northern,NO11,The Pas/OCN/Kelsey,,,89,71,18,0,,,,,799.21,22
2020-11-03,"November 03, 2020",Northern,NO12,Flin Flon/Snow Lake/Cranberry/Sherridon,,,4,2,2,0,,,,,52.56,23
2020-11-03,"November 03, 2020",Northern,NO13,Lynn/MC FN/Leaf/O-P FN (SIL)/PN FN (Granville),,,5,3,2,0,,,,,211.77,24
2020-11-03,"November 03, 2020",Northern,NO14,Thompson/Mystery Lake,,,46,15,31,0,,,,,312.63,25
2020-11-03,"November 03, 2020",Northern,NO15,Bay Line,,,3,1,2,0,,,,,248.14,26
2020-11-03,"November 03, 2020",Northern,NO16,Gillam/Fox Lake CN,,,2,0,2,0,,,,,149.37,27
