"Date","Region","New_Tests","Total_Tests","Positivity","Turn_Around"
2020-02-20,"Fraser",37,522,0,36
2020-02-20,"Interior",6,51,0,64
2020-02-20,"Northern",0,0,0,0
2020-02-20,"Unknown",0,0,0,0
2020-02-20,"Vancouver Coastal",20,341,0,37
2020-02-20,"Vancouver Island",2,80,0,24
2020-02-21,"BC",45,1056,4.44,31
2020-02-21,"Fraser",29,551,6.9,28
2020-02-21,"Interior",0,0,0,0
2020-02-21,"Northern",0,0,0,0
2020-02-21,"Unknown",0,0,0,0
2020-02-21,"Vancouver Coastal",16,357,0,36
2020-02-21,"Vancouver Island",0,0,0,0
2020-02-22,"BC",46,1102,4.35,32
2020-02-22,"Fraser",20,571,10,43
2020-02-22,"Interior",3,54,0,16
2020-02-22,"Northern",0,0,0,0
2020-02-22,"Unknown",2,7,0,0
2020-02-22,"Vancouver Coastal",19,376,0,23
2020-02-22,"Vancouver Island",2,82,0,72
2020-02-23,"BC",17,1119,0,25
2020-02-23,"Fraser",11,582,0,35
2020-02-23,"Interior",2,56,0,0
2020-02-23,"Northern",0,0,0,0
2020-02-23,"Unknown",0,0,0,0
2020-02-23,"Vancouver Coastal",4,380,0,12
2020-02-23,"Vancouver Island",0,0,0,0
2020-02-24,"BC",62,1181,0,36
2020-02-24,"Fraser",38,620,0,42
2020-02-24,"Interior",0,0,0,0
2020-02-24,"Northern",0,0,0,0
2020-02-24,"Unknown",1,8,0,0
2020-02-24,"Vancouver Coastal",23,403,0,26
2020-02-24,"Vancouver Island",0,0,0,0
2020-02-25,"BC",77,1258,0,42
2020-02-25,"Fraser",48,668,0,46
2020-02-25,"Interior",1,57,0,96
2020-02-25,"Northern",4,16,0,0
2020-02-25,"Unknown",1,9,0,0
2020-02-25,"Vancouver Coastal",18,421,0,27
2020-02-25,"Vancouver Island",5,87,0,96
2020-02-26,"BC",139,1397,0,30
2020-02-26,"Fraser",76,744,0,28
2020-02-26,"Interior",2,59,0,72
2020-02-26,"Northern",3,19,0,56
2020-02-26,"Unknown",3,12,0,16
2020-02-26,"Vancouver Coastal",53,474,0,32
2020-02-26,"Vancouver Island",2,89,0,24
2020-02-27,"BC",127,1524,0,33
2020-02-27,"Fraser",63,807,0,31
2020-02-27,"Interior",2,61,0,48
2020-02-27,"Northern",1,20,0,72
2020-02-27,"Unknown",7,19,0,10
2020-02-27,"Vancouver Coastal",53,527,0,38
2020-02-27,"Vancouver Island",1,90,0,48
2020-02-28,"BC",150,1674,0,38
2020-02-28,"Fraser",83,890,0,29
2020-02-28,"Interior",11,72,0,87
2020-02-28,"Northern",0,0,0,0
2020-02-28,"Unknown",2,21,0,24
2020-02-28,"Vancouver Coastal",44,571,0,35
2020-02-28,"Vancouver Island",10,100,0,65
2020-02-29,"BC",106,1780,2.83,31
2020-02-29,"Fraser",60,950,3.33,24
2020-02-29,"Interior",4,76,0,60
2020-02-29,"Northern",5,25,0,34
2020-02-29,"Unknown",1,22,0,0
2020-02-29,"Vancouver Coastal",23,594,4.35,38
2020-02-29,"Vancouver Island",13,113,0,46
2020-03-01,"BC",74,1854,1.35,23
2020-03-01,"Fraser",32,982,0,25
2020-03-01,"Interior",0,0,0,0
2020-03-01,"Northern",0,0,0,0
2020-03-01,"Unknown",4,26,0,12
2020-03-01,"Vancouver Coastal",37,631,0,23
2020-03-01,"Vancouver Island",1,114,0,0
2020-03-02,"BC",200,2054,1,41
2020-03-02,"Fraser",107,1089,1.87,46
2020-03-02,"Interior",0,0,0,0
2020-03-02,"Northern",0,0,0,0
2020-03-02,"Unknown",4,30,0,6
2020-03-02,"Vancouver Coastal",80,711,0,35
2020-03-02,"Vancouver Island",9,123,0,53
2020-03-03,"BC",335,2389,0.6,43
2020-03-03,"Fraser",125,1214,0,36
2020-03-03,"Interior",67,143,0,67
2020-03-03,"Northern",10,35,0,70
2020-03-03,"Unknown",13,43,0,13
2020-03-03,"Vancouver Coastal",94,805,2.13,37
2020-03-03,"Vancouver Island",26,149,0,44
2020-03-04,"BC",290,2679,0.34,42
2020-03-04,"Fraser",96,1310,1.04,44
2020-03-04,"Interior",17,160,0,49
2020-03-04,"Northern",12,47,0,86
2020-03-04,"Unknown",9,52,0,19
2020-03-04,"Vancouver Coastal",138,943,0,40
2020-03-04,"Vancouver Island",18,167,0,29
2020-03-05,"BC",308,2987,2.92,39
2020-03-05,"Fraser",113,1423,1.77,33
2020-03-05,"Interior",27,187,0,56
2020-03-05,"Northern",11,58,0,170
2020-03-05,"Unknown",11,63,0,7
2020-03-05,"Vancouver Coastal",93,1036,7.53,26
2020-03-05,"Vancouver Island",53,220,0,43
2020-03-06,"BC",809,3796,0.74,42
2020-03-06,"Fraser",349,1772,0.29,43
2020-03-06,"Interior",60,247,0,49
2020-03-06,"Northern",21,79,0,61
2020-03-06,"Unknown",19,82,0,14
2020-03-06,"Vancouver Coastal",279,1315,1.79,40
2020-03-06,"Vancouver Island",81,301,0,40
2020-03-07,"BC",505,4301,1.78,39
2020-03-07,"Fraser",212,1984,3.3,37
2020-03-07,"Interior",77,324,0,72
2020-03-07,"Northern",5,84,0,53
2020-03-07,"Unknown",28,110,0,9
2020-03-07,"Vancouver Coastal",162,1477,1.23,32
2020-03-07,"Vancouver Island",21,322,0,29
2020-03-08,"BC",438,4739,0.91,43
2020-03-08,"Fraser",195,2179,1.03,31
2020-03-08,"Interior",57,381,0,72
2020-03-08,"Northern",23,107,0,110
2020-03-08,"Unknown",30,140,0,15
2020-03-08,"Vancouver Coastal",59,1536,3.39,33
2020-03-08,"Vancouver Island",74,396,0,52
2020-03-09,"BC",526,5265,2.09,40
2020-03-09,"Fraser",203,2382,2.46,42
2020-03-09,"Interior",10,391,0,161
2020-03-09,"Northern",2,109,50,108
2020-03-09,"Unknown",46,186,0,14
2020-03-09,"Vancouver Coastal",151,1687,2.65,44
2020-03-09,"Vancouver Island",114,510,0.88,28
2020-03-10,"BC",808,6073,1.49,51
2020-03-10,"Fraser",269,2651,1.49,54
2020-03-10,"Interior",146,537,0,85
2020-03-10,"Northern",4,113,25,96
2020-03-10,"Unknown",51,237,0,15
2020-03-10,"Vancouver Coastal",228,1915,3.07,49
2020-03-10,"Vancouver Island",110,620,0,21
2020-03-11,"BC",1214,7287,1.98,43
2020-03-11,"Fraser",375,3026,0.53,44
2020-03-11,"Interior",90,627,0,81
2020-03-11,"Northern",58,171,1.72,78
2020-03-11,"Unknown",35,272,0,19
2020-03-11,"Vancouver Coastal",426,2341,4.23,40
2020-03-11,"Vancouver Island",230,850,0.43,25
2020-03-12,"BC",1145,8432,0.96,36
2020-03-12,"Fraser",324,3350,1.23,41
2020-03-12,"Interior",184,811,0,69
2020-03-12,"Northern",20,191,0,56
2020-03-12,"Unknown",12,284,0,26
2020-03-12,"Vancouver Coastal",391,2732,1.02,32
2020-03-12,"Vancouver Island",214,1064,1.4,5
2020-03-13,"BC",1470,9902,1.16,33
2020-03-13,"Fraser",492,3842,0.2,40
2020-03-13,"Interior",120,931,0,45
2020-03-13,"Northern",21,212,0,64
2020-03-13,"Unknown",12,296,0,24
2020-03-13,"Vancouver Coastal",601,3333,2.33,34
2020-03-13,"Vancouver Island",224,1288,0.89,8
2020-03-14,"BC",1551,11453,1.48,36
2020-03-14,"Fraser",557,4399,0.72,39
2020-03-14,"Interior",250,1181,0,48
2020-03-14,"Northern",56,268,0,73
2020-03-14,"Unknown",15,311,0,32
2020-03-14,"Vancouver Coastal",494,3827,3.24,31
2020-03-14,"Vancouver Island",179,1467,1.68,8
2020-03-15,"BC",1777,13230,2.14,50
2020-03-15,"Fraser",605,5004,2.31,61
2020-03-15,"Interior",206,1387,1.94,36
2020-03-15,"Northern",35,303,0,97
2020-03-15,"Unknown",35,346,0,58
2020-03-15,"Vancouver Coastal",732,4559,2.32,49
2020-03-15,"Vancouver Island",164,1631,1.83,17
2020-03-16,"BC",3478,16708,1.52,63
2020-03-16,"Fraser",1505,6509,0.86,68
2020-03-16,"Interior",339,1726,0,59
2020-03-16,"Northern",70,373,0,96
2020-03-16,"Unknown",59,405,0,69
2020-03-16,"Vancouver Coastal",1162,5721,2.67,67
2020-03-16,"Vancouver Island",343,1974,2.62,20
2020-03-17,"BC",3041,19749,2.37,50
2020-03-17,"Fraser",1051,7560,3.04,50
2020-03-17,"Interior",333,2059,0,62
2020-03-17,"Northern",179,552,0,86
2020-03-17,"Unknown",36,441,0,56
2020-03-17,"Vancouver Coastal",1065,6786,2.82,51
2020-03-17,"Vancouver Island",377,2351,2.39,17
2020-03-18,"BC",1150,20899,4.7,30
2020-03-18,"Fraser",257,7817,3.89,42
2020-03-18,"Interior",45,2104,0,76
2020-03-18,"Northern",54,606,0,72
2020-03-18,"Unknown",11,452,0,50
2020-03-18,"Vancouver Coastal",532,7318,6.02,28
2020-03-18,"Vancouver Island",251,2602,4.38,2
2020-03-19,"BC",1331,22230,3.76,30
2020-03-19,"Fraser",383,8200,4.96,37
2020-03-19,"Interior",18,2122,22.22,92
2020-03-19,"Northern",53,659,0,91
2020-03-19,"Unknown",31,483,0,32
2020-03-19,"Vancouver Coastal",790,8108,2.66,21
2020-03-19,"Vancouver Island",56,2658,5.36,30
2020-03-20,"BC",1387,23617,4.83,32
2020-03-20,"Fraser",345,8545,7.83,40
2020-03-20,"Interior",160,2282,2.5,76
2020-03-20,"Northern",10,669,0,65
2020-03-20,"Unknown",17,500,0,18
2020-03-20,"Vancouver Coastal",577,8685,4.85,20
2020-03-20,"Vancouver Island",278,2936,2.52,23
2020-03-21,"BC",2094,25711,5.16,52
2020-03-21,"Fraser",487,9032,9.03,57
2020-03-21,"Interior",633,2915,1.42,77
2020-03-21,"Northern",58,727,1.72,81
2020-03-21,"Unknown",17,517,0,40
2020-03-21,"Vancouver Coastal",502,9187,8.57,29
2020-03-21,"Vancouver Island",397,3333,2.27,29
2020-03-22,"BC",1937,27648,3.36,52
2020-03-22,"Fraser",696,9728,2.44,61
2020-03-22,"Interior",352,3267,3.12,58
2020-03-22,"Northern",113,840,0,109
2020-03-22,"Unknown",23,540,0,65
2020-03-22,"Vancouver Coastal",450,9637,6.22,33
2020-03-22,"Vancouver Island",303,3636,2.97,30
2020-03-23,"BC",1893,29541,4.6,57
2020-03-23,"Fraser",919,10647,3.48,67
2020-03-23,"Interior",114,3381,5.26,75
2020-03-23,"Northern",46,886,4.35,102
2020-03-23,"Unknown",21,561,0,105
2020-03-23,"Vancouver Coastal",585,10222,5.64,43
2020-03-23,"Vancouver Island",208,3844,5.77,28
2020-03-24,"BC",2416,31957,3.27,38
2020-03-24,"Fraser",749,11396,3.2,40
2020-03-24,"Interior",526,3907,3.04,62
2020-03-24,"Northern",16,902,6.25,86
2020-03-24,"Unknown",14,575,0,24
2020-03-24,"Vancouver Coastal",728,10950,4.26,24
2020-03-24,"Vancouver Island",383,4227,1.57,26
2020-03-25,"BC",2347,34304,4.22,49
2020-03-25,"Fraser",1071,12467,3.36,52
2020-03-25,"Interior",333,4240,2.7,55
2020-03-25,"Northern",129,1031,0.78,73
2020-03-25,"Unknown",27,602,0,58
2020-03-25,"Vancouver Coastal",727,11677,6.88,32
2020-03-25,"Vancouver Island",60,4287,3.33,118
2020-03-26,"BC",2518,36822,3.69,46
2020-03-26,"Fraser",666,13133,6.01,36
2020-03-26,"Interior",743,4983,2.69,82
2020-03-26,"Northern",156,1187,2.56,85
2020-03-26,"Unknown",16,618,0,24
2020-03-26,"Vancouver Coastal",554,12231,4.15,14
2020-03-26,"Vancouver Island",383,4670,1.31,26
2020-03-27,"BC",1999,38821,3.6,32
2020-03-27,"Fraser",696,13829,4.6,33
2020-03-27,"Interior",375,5358,1.07,47
2020-03-27,"Northern",105,1292,0.95,72
2020-03-27,"Unknown",15,633,0,21
2020-03-27,"Vancouver Coastal",427,12658,7.49,16
2020-03-27,"Vancouver Island",381,5051,0.79,22
2020-03-28,"BC",1919,40740,3.7,33
2020-03-28,"Fraser",690,14519,3.62,34
2020-03-28,"Interior",424,5782,1.89,42
2020-03-28,"Northern",99,1391,2.02,69
2020-03-28,"Unknown",7,640,0,127
2020-03-28,"Vancouver Coastal",386,13044,7.51,18
2020-03-28,"Vancouver Island",313,5364,2.24,24
2020-03-29,"BC",1427,42167,3.36,26
2020-03-29,"Fraser",505,15024,3.37,28
2020-03-29,"Interior",321,6103,2.18,37
2020-03-29,"Northern",42,1433,0,63
2020-03-29,"Unknown",14,654,0,24
2020-03-29,"Vancouver Coastal",327,13371,7.03,12
2020-03-29,"Vancouver Island",218,5582,0.46,23
2020-03-30,"BC",1128,43295,5.14,32
2020-03-30,"Fraser",428,15452,5.14,40
2020-03-30,"Interior",115,6218,5.22,40
2020-03-30,"Northern",47,1480,2.13,89
2020-03-30,"Unknown",8,662,0,39
2020-03-30,"Vancouver Coastal",363,13734,7.71,18
2020-03-30,"Vancouver Island",167,5749,0.6,23
2020-03-31,"BC",887,44182,4.17,30
2020-03-31,"Fraser",475,15927,3.79,32
2020-03-31,"Interior",8,6226,0,99
2020-03-31,"Northern",71,1551,1.41,81
2020-03-31,"Unknown",6,668,0,36
2020-03-31,"Vancouver Coastal",322,14056,5.59,15
2020-03-31,"Vancouver Island",5,5754,0,72
2020-04-01,"BC",1162,45344,4.56,23
2020-04-01,"Fraser",435,16362,5.29,28
2020-04-01,"Interior",219,6445,4.11,26
2020-04-01,"Northern",16,1567,0,80
2020-04-01,"Unknown",13,681,0,17
2020-04-01,"Vancouver Coastal",278,14334,7.19,11
2020-04-01,"Vancouver Island",201,5955,0.5,23
2020-04-02,"BC",1146,46490,5.15,25
2020-04-02,"Fraser",504,16866,5.36,24
2020-04-02,"Interior",17,6462,0,56
2020-04-02,"Northern",105,1672,3.81,77
2020-04-02,"Unknown",10,691,0,22
2020-04-02,"Vancouver Coastal",300,14634,7.67,9
2020-04-02,"Vancouver Island",210,6165,2.38,23
2020-04-03,"BC",1132,47622,4.06,23
2020-04-03,"Fraser",410,17276,4.88,24
2020-04-03,"Interior",207,6669,3.86,24
2020-04-03,"Northern",42,1714,0,66
2020-04-03,"Unknown",7,698,0,14
2020-04-03,"Vancouver Coastal",242,14876,5.37,13
2020-04-03,"Vancouver Island",224,6389,2.23,24
2020-04-04,"BC",1137,48759,3.52,25
2020-04-04,"Fraser",474,17750,4.01,25
2020-04-04,"Interior",164,6833,0,30
2020-04-04,"Northern",58,1772,3.45,74
2020-04-04,"Unknown",15,713,0,22
2020-04-04,"Vancouver Coastal",239,15115,6.69,14
2020-04-04,"Vancouver Island",187,6576,1.6,20
2020-04-05,"BC",719,49478,2.5,23
2020-04-05,"Fraser",148,17898,4.73,20
2020-04-05,"Interior",144,6977,1.39,23
2020-04-05,"Northern",57,1829,1.75,84
2020-04-05,"Unknown",11,724,0,17
2020-04-05,"Vancouver Coastal",195,15310,4.1,8
2020-04-05,"Vancouver Island",164,6740,0,23
2020-04-06,"BC",1066,50544,6.1,24
2020-04-06,"Fraser",446,18344,8.74,29
2020-04-06,"Interior",123,7100,0.81,23
2020-04-06,"Northern",53,1882,0,57
2020-04-06,"Unknown",14,738,0,19
2020-04-06,"Vancouver Coastal",281,15591,8.54,13
2020-04-06,"Vancouver Island",149,6889,0,20
2020-04-07,"BC",1015,51559,4.83,21
2020-04-07,"Fraser",402,18746,6.97,24
2020-04-07,"Interior",172,7272,4.07,27
2020-04-07,"Northern",18,1900,0,37
2020-04-07,"Unknown",6,744,0,12
2020-04-07,"Vancouver Coastal",207,15798,5.8,12
2020-04-07,"Vancouver Island",210,7099,0.95,20
2020-04-08,"BC",1270,52829,4.41,22
2020-04-08,"Fraser",474,19220,7.38,22
2020-04-08,"Interior",187,7459,1.6,21
2020-04-08,"Northern",75,1975,2.67,83
2020-04-08,"Unknown",18,762,0,31
2020-04-08,"Vancouver Coastal",329,16127,3.95,11
2020-04-08,"Vancouver Island",187,7286,1.07,17
2020-04-09,"BC",1300,54129,4.31,22
2020-04-09,"Fraser",523,19743,6.88,25
2020-04-09,"Interior",165,7624,4.24,22
2020-04-09,"Northern",88,2063,2.27,67
2020-04-09,"Unknown",18,780,0,19
2020-04-09,"Vancouver Coastal",313,16440,3.19,7
2020-04-09,"Vancouver Island",193,7479,0.52,18
2020-04-10,"BC",1394,55523,4.02,23
2020-04-10,"Fraser",550,20293,6.36,23
2020-04-10,"Interior",187,7811,2.14,22
2020-04-10,"Northern",70,2133,1.43,65
2020-04-10,"Unknown",13,793,0,83
2020-04-10,"Vancouver Coastal",369,16809,4.07,13
2020-04-10,"Vancouver Island",205,7684,0.49,20
2020-04-11,"BC",807,56330,3.35,18
2020-04-11,"Fraser",244,20537,5.33,20
2020-04-11,"Interior",121,7932,2.48,19
2020-04-11,"Northern",51,2184,3.92,44
2020-04-11,"Unknown",12,805,0,12
2020-04-11,"Vancouver Coastal",192,17001,2.6,8
2020-04-11,"Vancouver Island",187,7871,2.14,20
2020-04-12,"BC",848,57178,3.77,21
2020-04-12,"Fraser",403,20940,4.71,22
2020-04-12,"Interior",139,8071,5.04,24
2020-04-12,"Northern",5,2189,0,43
2020-04-12,"Unknown",2,807,0,0
2020-04-12,"Vancouver Coastal",152,17153,1.97,12
2020-04-12,"Vancouver Island",147,8018,2.04,21
2020-04-13,"BC",758,57936,5.54,27
2020-04-13,"Fraser",238,21178,5.46,21
2020-04-13,"Interior",111,8182,8.11,40
2020-04-13,"Northern",85,2274,2.35,65
2020-04-13,"Unknown",12,819,0,12
2020-04-13,"Vancouver Coastal",203,17356,6.9,14
2020-04-13,"Vancouver Island",109,8127,3.67,23
2020-04-14,"BC",986,58922,5.58,19
2020-04-14,"Fraser",338,21516,6.51,19
2020-04-14,"Interior",118,8300,5.08,22
2020-04-14,"Northern",46,2320,2.17,73
2020-04-14,"Unknown",21,840,0,13
2020-04-14,"Vancouver Coastal",333,17689,6.61,10
2020-04-14,"Vancouver Island",130,8257,3.08,21
2020-04-15,"BC",1370,60292,4.38,20
2020-04-15,"Fraser",548,22064,7.85,26
2020-04-15,"Interior",171,8471,2.34,20
2020-04-15,"Northern",42,2362,4.76,46
2020-04-15,"Unknown",24,864,0,5
2020-04-15,"Vancouver Coastal",381,18070,1.84,8
2020-04-15,"Vancouver Island",204,8461,1.96,19
2020-04-16,"BC",1429,61721,3.92,17
2020-04-16,"Fraser",572,22636,5.94,16
2020-04-16,"Interior",193,8664,2.07,25
2020-04-16,"Northern",81,2443,1.23,43
2020-04-16,"Unknown",30,894,0,16
2020-04-16,"Vancouver Coastal",338,18408,4.14,8
2020-04-16,"Vancouver Island",215,8676,0.93,17
2020-04-17,"BC",1276,62997,2.59,17
2020-04-17,"Fraser",441,23077,3.85,19
2020-04-17,"Interior",162,8826,1.85,21
2020-04-17,"Northern",30,2473,3.33,42
2020-04-17,"Unknown",13,907,0,18
2020-04-17,"Vancouver Coastal",392,18800,2.3,10
2020-04-17,"Vancouver Island",238,8914,1.26,19
2020-04-18,"BC",1151,64148,3.39,19
2020-04-18,"Fraser",311,23388,3.54,21
2020-04-18,"Interior",136,8962,0.74,21
2020-04-18,"Northern",70,2543,5.71,44
2020-04-18,"Unknown",8,915,0,6
2020-04-18,"Vancouver Coastal",423,19223,3.78,12
2020-04-18,"Vancouver Island",203,9117,2.46,23
2020-04-19,"BC",1113,65261,3.23,20
2020-04-19,"Fraser",489,23877,4.91,22
2020-04-19,"Interior",140,9102,0.71,22
2020-04-19,"Northern",12,2555,8.33,38
2020-04-19,"Unknown",13,928,0,15
2020-04-19,"Vancouver Coastal",301,19524,2.66,11
2020-04-19,"Vancouver Island",158,9275,1.27,26
