Gender,Age_Group,RHA,Total_Cases,ObjectId
Female,99+,All,2,121
Female,99+,Interlake-Eastern,0,122
Female,99+,Northern,0,123
Female,99+,Prairie Mountain Health,0,124
Female,99+,Southern Health-Santé Sud,1,125
Female,99+,Winnipeg,1,126
Male,99+,All,0,127
Male,99+,Interlake-Eastern,0,128
Male,99+,Northern,0,129
Male,99+,Prairie Mountain Health,0,130
Male,99+,Southern Health-Santé Sud,0,131
Male,99+,Winnipeg,0,132
Female,90-99,All,23,109
Female,90-99,Interlake-Eastern,0,110
Female,90-99,Northern,0,111
Female,90-99,Prairie Mountain Health,2,112
Female,90-99,Southern Health-Santé Sud,5,113
Female,90-99,Winnipeg,16,114
Male,90-99,All,4,115
Male,90-99,Interlake-Eastern,0,116
Male,90-99,Northern,0,117
Male,90-99,Prairie Mountain Health,1,118
Male,90-99,Southern Health-Santé Sud,1,119
Male,90-99,Winnipeg,2,120
Female,80-89,All,41,97
Female,80-89,Interlake-Eastern,3,98
Female,80-89,Northern,0,99
Female,80-89,Prairie Mountain Health,8,100
Female,80-89,Southern Health-Santé Sud,8,101
Female,80-89,Winnipeg,22,102
Male,80-89,All,32,103
Male,80-89,Interlake-Eastern,1,104
Male,80-89,Northern,0,105
Male,80-89,Prairie Mountain Health,3,106
Male,80-89,Southern Health-Santé Sud,11,107
Male,80-89,Winnipeg,17,108
Female,70-79,All,63,85
Female,70-79,Interlake-Eastern,10,86
Female,70-79,Northern,0,87
Female,70-79,Prairie Mountain Health,8,88
Female,70-79,Southern Health-Santé Sud,15,89
Female,70-79,Winnipeg,30,90
Male,70-79,All,58,91
Male,70-79,Interlake-Eastern,9,92
Male,70-79,Northern,1,93
Male,70-79,Prairie Mountain Health,8,94
Male,70-79,Southern Health-Santé Sud,11,95
Male,70-79,Winnipeg,29,96
Female,60-69,All,119,73
Female,60-69,Interlake-Eastern,14,74
Female,60-69,Northern,2,75
Female,60-69,Prairie Mountain Health,12,76
Female,60-69,Southern Health-Santé Sud,24,77
Female,60-69,Winnipeg,67,78
Male,60-69,All,125,79
Male,60-69,Interlake-Eastern,13,80
Male,60-69,Northern,3,81
Male,60-69,Prairie Mountain Health,19,82
Male,60-69,Southern Health-Santé Sud,28,83
Male,60-69,Winnipeg,62,84
Female,50-59,All,180,61
Female,50-59,Interlake-Eastern,21,62
Female,50-59,Northern,0,63
Female,50-59,Prairie Mountain Health,24,64
Female,50-59,Southern Health-Santé Sud,38,65
Female,50-59,Winnipeg,97,66
Male,50-59,All,141,67
Male,50-59,Interlake-Eastern,12,68
Male,50-59,Northern,1,69
Male,50-59,Prairie Mountain Health,31,70
Male,50-59,Southern Health-Santé Sud,21,71
Male,50-59,Winnipeg,76,72
Female,40-49,All,182,49
Female,40-49,Interlake-Eastern,20,50
Female,40-49,Northern,0,51
Female,40-49,Prairie Mountain Health,38,52
Female,40-49,Southern Health-Santé Sud,31,53
Female,40-49,Winnipeg,93,54
Male,40-49,All,160,55
Male,40-49,Interlake-Eastern,6,56
Male,40-49,Northern,0,57
Male,40-49,Prairie Mountain Health,49,58
Male,40-49,Southern Health-Santé Sud,35,59
Male,40-49,Winnipeg,70,60
Female,30-39,All,231,37
Female,30-39,Interlake-Eastern,11,38
Female,30-39,Northern,2,39
Female,30-39,Prairie Mountain Health,57,40
Female,30-39,Southern Health-Santé Sud,36,41
Female,30-39,Winnipeg,125,42
Male,30-39,All,241,43
Male,30-39,Interlake-Eastern,15,44
Male,30-39,Northern,4,45
Male,30-39,Prairie Mountain Health,64,46
Male,30-39,Southern Health-Santé Sud,25,47
Male,30-39,Winnipeg,133,48
Female,20-29,All,306,25
Female,20-29,Interlake-Eastern,32,26
Female,20-29,Northern,2,27
Female,20-29,Prairie Mountain Health,46,28
Female,20-29,Southern Health-Santé Sud,32,29
Female,20-29,Winnipeg,194,30
Male,20-29,All,308,31
Male,20-29,Interlake-Eastern,21,32
Male,20-29,Northern,2,33
Male,20-29,Prairie Mountain Health,51,34
Male,20-29,Southern Health-Santé Sud,27,35
Male,20-29,Winnipeg,207,36
Female,10-19,All,142,13
Female,10-19,Interlake-Eastern,8,14
Female,10-19,Northern,0,15
Female,10-19,Prairie Mountain Health,36,16
Female,10-19,Southern Health-Santé Sud,16,17
Female,10-19,Winnipeg,82,18
Male,10-19,All,151,19
Male,10-19,Interlake-Eastern,11,20
Male,10-19,Northern,3,21
Male,10-19,Prairie Mountain Health,49,22
Male,10-19,Southern Health-Santé Sud,15,23
Male,10-19,Winnipeg,73,24
Female,0-9,All,70,1
Female,0-9,Interlake-Eastern,12,2
Female,0-9,Northern,1,3
Female,0-9,Prairie Mountain Health,12,4
Female,0-9,Southern Health-Santé Sud,5,5
Female,0-9,Winnipeg,40,6
Male,0-9,All,76,7
Male,0-9,Interlake-Eastern,6,8
Male,0-9,Northern,3,9
Male,0-9,Prairie Mountain Health,22,10
Male,0-9,Southern Health-Santé Sud,5,11
Male,0-9,Winnipeg,40,12
