Gender,Age_Group,RHA,Total_Cases,ObjectId
Female,99+,All,3,121
Female,99+,Interlake-Eastern,0,122
Female,99+,Northern,0,123
Female,99+,Prairie Mountain Health,0,124
Female,99+,Southern Health-Santé Sud,1,125
Female,99+,Winnipeg,2,126
Male,99+,All,0,127
Male,99+,Interlake-Eastern,0,128
Male,99+,Northern,0,129
Male,99+,Prairie Mountain Health,0,130
Male,99+,Southern Health-Santé Sud,0,131
Male,99+,Winnipeg,0,132
Female,90-99,All,55,109
Female,90-99,Interlake-Eastern,1,110
Female,90-99,Northern,0,111
Female,90-99,Prairie Mountain Health,2,112
Female,90-99,Southern Health-Santé Sud,6,113
Female,90-99,Winnipeg,46,114
Male,90-99,All,17,115
Male,90-99,Interlake-Eastern,0,116
Male,90-99,Northern,0,117
Male,90-99,Prairie Mountain Health,1,118
Male,90-99,Southern Health-Santé Sud,1,119
Male,90-99,Winnipeg,15,120
Female,80-89,All,97,97
Female,80-89,Interlake-Eastern,4,98
Female,80-89,Northern,0,99
Female,80-89,Prairie Mountain Health,8,100
Female,80-89,Southern Health-Santé Sud,9,101
Female,80-89,Winnipeg,76,102
Male,80-89,All,73,103
Male,80-89,Interlake-Eastern,2,104
Male,80-89,Northern,0,105
Male,80-89,Prairie Mountain Health,3,106
Male,80-89,Southern Health-Santé Sud,14,107
Male,80-89,Winnipeg,54,108
Female,70-79,All,120,85
Female,70-79,Interlake-Eastern,13,86
Female,70-79,Northern,1,87
Female,70-79,Prairie Mountain Health,10,88
Female,70-79,Southern Health-Santé Sud,26,89
Female,70-79,Winnipeg,70,90
Male,70-79,All,112,91
Male,70-79,Interlake-Eastern,14,92
Male,70-79,Northern,2,93
Male,70-79,Prairie Mountain Health,9,94
Male,70-79,Southern Health-Santé Sud,20,95
Male,70-79,Winnipeg,67,96
Female,60-69,All,193,73
Female,60-69,Interlake-Eastern,20,74
Female,60-69,Northern,5,75
Female,60-69,Prairie Mountain Health,17,76
Female,60-69,Southern Health-Santé Sud,32,77
Female,60-69,Winnipeg,119,78
Male,60-69,All,200,79
Male,60-69,Interlake-Eastern,21,80
Male,60-69,Northern,6,81
Male,60-69,Prairie Mountain Health,21,82
Male,60-69,Southern Health-Santé Sud,31,83
Male,60-69,Winnipeg,121,84
Female,50-59,All,317,61
Female,50-59,Interlake-Eastern,29,62
Female,50-59,Northern,11,63
Female,50-59,Prairie Mountain Health,26,64
Female,50-59,Southern Health-Santé Sud,63,65
Female,50-59,Winnipeg,188,66
Male,50-59,All,290,67
Male,50-59,Interlake-Eastern,24,68
Male,50-59,Northern,5,69
Male,50-59,Prairie Mountain Health,36,70
Male,50-59,Southern Health-Santé Sud,43,71
Male,50-59,Winnipeg,182,72
Female,40-49,All,339,49
Female,40-49,Interlake-Eastern,36,50
Female,40-49,Northern,6,51
Female,40-49,Prairie Mountain Health,43,52
Female,40-49,Southern Health-Santé Sud,51,53
Female,40-49,Winnipeg,203,54
Male,40-49,All,312,55
Male,40-49,Interlake-Eastern,22,56
Male,40-49,Northern,11,57
Male,40-49,Prairie Mountain Health,52,58
Male,40-49,Southern Health-Santé Sud,53,59
Male,40-49,Winnipeg,174,60
Female,30-39,All,406,37
Female,30-39,Interlake-Eastern,22,38
Female,30-39,Northern,9,39
Female,30-39,Prairie Mountain Health,65,40
Female,30-39,Southern Health-Santé Sud,63,41
Female,30-39,Winnipeg,247,42
Male,30-39,All,422,43
Male,30-39,Interlake-Eastern,27,44
Male,30-39,Northern,15,45
Male,30-39,Prairie Mountain Health,76,46
Male,30-39,Southern Health-Santé Sud,50,47
Male,30-39,Winnipeg,254,48
Female,20-29,All,466,25
Female,20-29,Interlake-Eastern,38,26
Female,20-29,Northern,10,27
Female,20-29,Prairie Mountain Health,52,28
Female,20-29,Southern Health-Santé Sud,45,29
Female,20-29,Winnipeg,321,30
Male,20-29,All,486,31
Male,20-29,Interlake-Eastern,30,32
Male,20-29,Northern,8,33
Male,20-29,Prairie Mountain Health,59,34
Male,20-29,Southern Health-Santé Sud,60,35
Male,20-29,Winnipeg,329,36
Female,10-19,All,245,13
Female,10-19,Interlake-Eastern,19,14
Female,10-19,Northern,7,15
Female,10-19,Prairie Mountain Health,37,16
Female,10-19,Southern Health-Santé Sud,28,17
Female,10-19,Winnipeg,154,18
Male,10-19,All,275,19
Male,10-19,Interlake-Eastern,22,20
Male,10-19,Northern,13,21
Male,10-19,Prairie Mountain Health,52,22
Male,10-19,Southern Health-Santé Sud,29,23
Male,10-19,Winnipeg,159,24
Female,0-9,All,134,1
Female,0-9,Interlake-Eastern,15,2
Female,0-9,Northern,5,3
Female,0-9,Prairie Mountain Health,14,4
Female,0-9,Southern Health-Santé Sud,7,5
Female,0-9,Winnipeg,93,6
Male,0-9,All,139,7
Male,0-9,Interlake-Eastern,14,8
Male,0-9,Northern,5,9
Male,0-9,Prairie Mountain Health,23,10
Male,0-9,Southern Health-Santé Sud,14,11
Male,0-9,Winnipeg,83,12
