Gender,Age_Group,RHA,Total_Cases,ObjectId
Female,99+,All,5,121
Female,99+,Interlake-Eastern,0,122
Female,99+,Northern,0,123
Female,99+,Prairie Mountain Health,0,124
Female,99+,Southern Health-Santé Sud,1,125
Female,99+,Winnipeg,4,126
Male,99+,All,0,127
Male,99+,Interlake-Eastern,0,128
Male,99+,Northern,0,129
Male,99+,Prairie Mountain Health,0,130
Male,99+,Southern Health-Santé Sud,0,131
Male,99+,Winnipeg,0,132
Female,90-99,All,109,109
Female,90-99,Interlake-Eastern,1,110
Female,90-99,Northern,0,111
Female,90-99,Prairie Mountain Health,2,112
Female,90-99,Southern Health-Santé Sud,13,113
Female,90-99,Winnipeg,93,114
Male,90-99,All,33,115
Male,90-99,Interlake-Eastern,1,116
Male,90-99,Northern,0,117
Male,90-99,Prairie Mountain Health,2,118
Male,90-99,Southern Health-Santé Sud,4,119
Male,90-99,Winnipeg,26,120
Female,80-89,All,142,97
Female,80-89,Interlake-Eastern,5,98
Female,80-89,Northern,0,99
Female,80-89,Prairie Mountain Health,10,100
Female,80-89,Southern Health-Santé Sud,16,101
Female,80-89,Winnipeg,111,102
Male,80-89,All,123,103
Male,80-89,Interlake-Eastern,6,104
Male,80-89,Northern,0,105
Male,80-89,Prairie Mountain Health,5,106
Male,80-89,Southern Health-Santé Sud,23,107
Male,80-89,Winnipeg,89,108
Female,70-79,All,196,85
Female,70-79,Interlake-Eastern,22,86
Female,70-79,Northern,2,87
Female,70-79,Prairie Mountain Health,14,88
Female,70-79,Southern Health-Santé Sud,43,89
Female,70-79,Winnipeg,115,90
Male,70-79,All,182,91
Male,70-79,Interlake-Eastern,19,92
Male,70-79,Northern,5,93
Male,70-79,Prairie Mountain Health,10,94
Male,70-79,Southern Health-Santé Sud,43,95
Male,70-79,Winnipeg,105,96
Female,60-69,All,321,73
Female,60-69,Interlake-Eastern,34,74
Female,60-69,Northern,16,75
Female,60-69,Prairie Mountain Health,15,76
Female,60-69,Southern Health-Santé Sud,54,77
Female,60-69,Winnipeg,202,78
Male,60-69,All,359,79
Male,60-69,Interlake-Eastern,36,80
Male,60-69,Northern,19,81
Male,60-69,Prairie Mountain Health,24,82
Male,60-69,Southern Health-Santé Sud,57,83
Male,60-69,Winnipeg,223,84
Female,50-59,All,579,61
Female,50-59,Interlake-Eastern,50,62
Female,50-59,Northern,25,63
Female,50-59,Prairie Mountain Health,35,64
Female,50-59,Southern Health-Santé Sud,101,65
Female,50-59,Winnipeg,368,66
Male,50-59,All,531,67
Male,50-59,Interlake-Eastern,47,68
Male,50-59,Northern,22,69
Male,50-59,Prairie Mountain Health,42,70
Male,50-59,Southern Health-Santé Sud,74,71
Male,50-59,Winnipeg,346,72
Female,40-49,All,561,49
Female,40-49,Interlake-Eastern,54,50
Female,40-49,Northern,20,51
Female,40-49,Prairie Mountain Health,51,52
Female,40-49,Southern Health-Santé Sud,85,53
Female,40-49,Winnipeg,351,54
Male,40-49,All,556,55
Male,40-49,Interlake-Eastern,39,56
Male,40-49,Northern,34,57
Male,40-49,Prairie Mountain Health,60,58
Male,40-49,Southern Health-Santé Sud,99,59
Male,40-49,Winnipeg,324,60
Female,30-39,All,667,37
Female,30-39,Interlake-Eastern,44,38
Female,30-39,Northern,32,39
Female,30-39,Prairie Mountain Health,72,40
Female,30-39,Southern Health-Santé Sud,100,41
Female,30-39,Winnipeg,419,42
Male,30-39,All,695,43
Male,30-39,Interlake-Eastern,44,44
Male,30-39,Northern,38,45
Male,30-39,Prairie Mountain Health,81,46
Male,30-39,Southern Health-Santé Sud,105,47
Male,30-39,Winnipeg,427,48
Female,20-29,All,796,25
Female,20-29,Interlake-Eastern,63,26
Female,20-29,Northern,30,27
Female,20-29,Prairie Mountain Health,58,28
Female,20-29,Southern Health-Santé Sud,115,29
Female,20-29,Winnipeg,530,30
Male,20-29,All,859,31
Male,20-29,Interlake-Eastern,53,32
Male,20-29,Northern,35,33
Male,20-29,Prairie Mountain Health,71,34
Male,20-29,Southern Health-Santé Sud,153,35
Male,20-29,Winnipeg,547,36
Female,10-19,All,438,13
Female,10-19,Interlake-Eastern,39,14
Female,10-19,Northern,20,15
Female,10-19,Prairie Mountain Health,41,16
Female,10-19,Southern Health-Santé Sud,46,17
Female,10-19,Winnipeg,292,18
Male,10-19,All,521,19
Male,10-19,Interlake-Eastern,40,20
Male,10-19,Northern,29,21
Male,10-19,Prairie Mountain Health,68,22
Male,10-19,Southern Health-Santé Sud,67,23
Male,10-19,Winnipeg,317,24
Female,0-9,All,216,1
Female,0-9,Interlake-Eastern,31,2
Female,0-9,Northern,14,3
Female,0-9,Prairie Mountain Health,16,4
Female,0-9,Southern Health-Santé Sud,11,5
Female,0-9,Winnipeg,144,6
Male,0-9,All,241,7
Male,0-9,Interlake-Eastern,25,8
Male,0-9,Northern,17,9
Male,0-9,Prairie Mountain Health,29,10
Male,0-9,Southern Health-Santé Sud,21,11
Male,0-9,Winnipeg,149,12
