Gender,Age_Group,RHA,Total_Cases,ObjectId
Female,99+,All,12,121
Female,99+,Interlake-Eastern,0,122
Female,99+,Northern,0,123
Female,99+,Prairie Mountain Health,2,124
Female,99+,Southern Health-Santé Sud,1,125
Female,99+,Winnipeg,9,126
Male,99+,All,3,127
Male,99+,Interlake-Eastern,0,128
Male,99+,Northern,0,129
Male,99+,Prairie Mountain Health,0,130
Male,99+,Southern Health-Santé Sud,0,131
Male,99+,Winnipeg,3,132
Female,90-99,All,194,109
Female,90-99,Interlake-Eastern,2,110
Female,90-99,Northern,2,111
Female,90-99,Prairie Mountain Health,11,112
Female,90-99,Southern Health-Santé Sud,30,113
Female,90-99,Winnipeg,149,114
Male,90-99,All,74,115
Male,90-99,Interlake-Eastern,0,116
Male,90-99,Northern,1,117
Male,90-99,Prairie Mountain Health,5,118
Male,90-99,Southern Health-Santé Sud,15,119
Male,90-99,Winnipeg,53,120
Female,80-89,All,246,97
Female,80-89,Interlake-Eastern,6,98
Female,80-89,Northern,1,99
Female,80-89,Prairie Mountain Health,19,100
Female,80-89,Southern Health-Santé Sud,44,101
Female,80-89,Winnipeg,176,102
Male,80-89,All,223,103
Male,80-89,Interlake-Eastern,8,104
Male,80-89,Northern,1,105
Male,80-89,Prairie Mountain Health,13,106
Male,80-89,Southern Health-Santé Sud,54,107
Male,80-89,Winnipeg,147,108
Female,70-79,All,324,85
Female,70-79,Interlake-Eastern,26,86
Female,70-79,Northern,11,87
Female,70-79,Prairie Mountain Health,17,88
Female,70-79,Southern Health-Santé Sud,95,89
Female,70-79,Winnipeg,175,90
Male,70-79,All,318,91
Male,70-79,Interlake-Eastern,28,92
Male,70-79,Northern,12,93
Male,70-79,Prairie Mountain Health,18,94
Male,70-79,Southern Health-Santé Sud,96,95
Male,70-79,Winnipeg,164,96
Female,60-69,All,566,73
Female,60-69,Interlake-Eastern,56,74
Female,60-69,Northern,29,75
Female,60-69,Prairie Mountain Health,20,76
Female,60-69,Southern Health-Santé Sud,138,77
Female,60-69,Winnipeg,323,78
Male,60-69,All,585,79
Male,60-69,Interlake-Eastern,51,80
Male,60-69,Northern,33,81
Male,60-69,Prairie Mountain Health,30,82
Male,60-69,Southern Health-Santé Sud,126,83
Male,60-69,Winnipeg,345,84
Female,50-59,All,922,61
Female,50-59,Interlake-Eastern,68,62
Female,50-59,Northern,55,63
Female,50-59,Prairie Mountain Health,46,64
Female,50-59,Southern Health-Santé Sud,193,65
Female,50-59,Winnipeg,560,66
Male,50-59,All,858,67
Male,50-59,Interlake-Eastern,66,68
Male,50-59,Northern,37,69
Male,50-59,Prairie Mountain Health,51,70
Male,50-59,Southern Health-Santé Sud,150,71
Male,50-59,Winnipeg,554,72
Female,40-49,All,911,49
Female,40-49,Interlake-Eastern,69,50
Female,40-49,Northern,45,51
Female,40-49,Prairie Mountain Health,62,52
Female,40-49,Southern Health-Santé Sud,174,53
Female,40-49,Winnipeg,561,54
Male,40-49,All,873,55
Male,40-49,Interlake-Eastern,50,56
Male,40-49,Northern,53,57
Male,40-49,Prairie Mountain Health,73,58
Male,40-49,Southern Health-Santé Sud,178,59
Male,40-49,Winnipeg,519,60
Female,30-39,All,995,37
Female,30-39,Interlake-Eastern,62,38
Female,30-39,Northern,54,39
Female,30-39,Prairie Mountain Health,85,40
Female,30-39,Southern Health-Santé Sud,167,41
Female,30-39,Winnipeg,627,42
Male,30-39,All,1093,43
Male,30-39,Interlake-Eastern,63,44
Male,30-39,Northern,65,45
Male,30-39,Prairie Mountain Health,98,46
Male,30-39,Southern Health-Santé Sud,203,47
Male,30-39,Winnipeg,664,48
Female,20-29,All,1209,25
Female,20-29,Interlake-Eastern,79,26
Female,20-29,Northern,60,27
Female,20-29,Prairie Mountain Health,67,28
Female,20-29,Southern Health-Santé Sud,202,29
Female,20-29,Winnipeg,801,30
Male,20-29,All,1296,31
Male,20-29,Interlake-Eastern,72,32
Male,20-29,Northern,66,33
Male,20-29,Prairie Mountain Health,81,34
Male,20-29,Southern Health-Santé Sud,275,35
Male,20-29,Winnipeg,802,36
Female,10-19,All,675,13
Female,10-19,Interlake-Eastern,52,14
Female,10-19,Northern,38,15
Female,10-19,Prairie Mountain Health,55,16
Female,10-19,Southern Health-Santé Sud,94,17
Female,10-19,Winnipeg,436,18
Male,10-19,All,784,19
Male,10-19,Interlake-Eastern,66,20
Male,10-19,Northern,43,21
Male,10-19,Prairie Mountain Health,83,22
Male,10-19,Southern Health-Santé Sud,117,23
Male,10-19,Winnipeg,475,24
Female,0-9,All,359,1
Female,0-9,Interlake-Eastern,40,2
Female,0-9,Northern,33,3
Female,0-9,Prairie Mountain Health,23,4
Female,0-9,Southern Health-Santé Sud,28,5
Female,0-9,Winnipeg,235,6
Male,0-9,All,399,7
Male,0-9,Interlake-Eastern,37,8
Male,0-9,Northern,36,9
Male,0-9,Prairie Mountain Health,33,10
Male,0-9,Southern Health-Santé Sud,44,11
Male,0-9,Winnipeg,249,12
