date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,24,24,13,0,6,0,5,131,131,0,
2020-02-28,35,35,19,0,4,0,12,166,166,1,
2020-02-29,27,27,9,0,4,1,13,193,193,0,
2020-03-01,47,47,12,0,15,1,19,240,240,0,
2020-03-02,47,47,8,0,10,0,29,287,287,0,
2020-03-03,53,53,17,0,8,0,28,340,340,1,
2020-03-04,50,49,15,1,8,0,25,390,389,0,
2020-03-05,63,63,14,1,17,0,31,453,452,0,
2020-03-06,83,83,18,2,22,1,40,536,535,0,
2020-03-07,89,89,17,3,27,0,42,625,624,0,
2020-03-08,131,131,33,3,35,2,58,756,755,1,
2020-03-09,224,224,69,10,56,0,89,980,979,0,
2020-03-10,257,257,65,8,64,1,119,1237,1236,0,
2020-03-11,296,296,85,11,73,5,122,1533,1532,1,
2020-03-12,383,383,107,8,114,2,152,1916,1915,0,
2020-03-13,456,454,136,10,141,1,166,2372,2369,0,
2020-03-14,458,454,101,14,162,3,174,2830,2823,0,
2020-03-15,597,594,168,11,189,4,222,3427,3417,1,
2020-03-16,837,834,270,10,291,3,260,4264,4251,0,
2020-03-17,864,860,279,17,300,6,258,5128,5111,0,
2020-03-18,958,955,290,19,336,9,301,6086,6066,0,
2020-03-19,810,802,271,12,280,9,230,6896,6868,1,
2020-03-20,1015,1012,375,23,389,5,220,7911,7880,0,
2020-03-21,892,884,327,11,301,7,238,8803,8764,0,
2020-03-22,865,864,341,13,318,6,186,9668,9628,0,
2020-03-23,1062,1060,458,17,407,10,168,10730,10688,0,
2020-03-24,958,951,406,21,355,4,165,11688,11639,0,
2020-03-25,972,970,467,13,369,8,113,12660,12609,0,
2020-03-26,909,907,455,14,322,6,110,13569,13516,0,
2020-03-27,949,941,493,8,351,9,80,14518,14457,1,
2020-03-28,956,947,521,8,332,5,81,15474,15404,0,
2020-03-29,866,861,501,9,295,4,52,16340,16265,0,
2020-03-30,1136,1133,639,11,409,4,70,17476,17398,0,
2020-03-31,956,952,568,3,312,5,64,18432,18350,0,
2020-04-01,1302,1293,816,13,376,8,80,19734,19643,0,
2020-04-02,1156,1153,805,11,291,5,41,20890,20796,0,
2020-04-03,1332,1330,953,7,318,1,51,22222,22126,0,
2020-04-04,1150,1149,835,9,267,7,31,23372,23275,0,
2020-04-05,1060,1059,747,5,283,5,19,24432,24334,0,
2020-04-06,1411,1406,954,11,420,7,14,25843,25740,0,
2020-04-07,1271,1269,860,13,374,4,18,27114,27009,0,
2020-04-08,1406,1405,986,10,398,6,5,28520,28414,0,
2020-04-09,1459,1456,1008,14,425,4,5,29979,29870,1,
2020-04-10,1737,1736,1234,19,470,7,6,31716,31606,0,
2020-04-11,1628,1627,1124,11,484,5,3,33344,33233,0,
2020-04-12,1476,1474,1049,16,396,8,5,34820,34707,0,
2020-04-13,2044,2042,1289,32,706,9,6,36864,36749,0,
2020-04-14,1799,1798,1225,21,546,3,3,38663,38547,0,
2020-04-15,1872,1869,1323,21,514,7,4,40535,40416,0,
2020-04-16,1930,1928,1292,18,614,3,1,42465,42344,0,
2020-04-17,1858,1857,1296,17,540,1,3,44323,44201,0,
2020-04-18,1664,1662,1199,21,438,1,3,45987,45863,0,
2020-04-19,1262,1261,859,15,377,6,4,47249,47124,0,
2020-04-20,1813,1811,1213,11,578,6,3,49062,48935,0,
2020-04-21,1438,1437,925,13,488,7,4,50500,50372,0,
2020-04-22,1549,1548,1004,12,525,5,2,52049,51920,0,
2020-04-23,1565,1563,1005,20,533,4,1,53614,53483,0,
2020-04-24,1509,1507,973,10,515,6,3,55123,54990,0,
2020-04-25,1405,1401,934,15,443,4,5,56528,56391,0,
2020-04-26,1343,1343,890,13,430,6,4,57871,57734,0,
2020-04-27,1678,1677,1050,11,608,3,5,59549,59411,0,
2020-04-28,1518,1518,974,19,515,4,6,61067,60929,1,
2020-04-29,1490,1490,889,4,590,5,2,62557,62419,0,
2020-04-30,1448,1448,898,5,539,3,3,64005,63867,0,
2020-05-01,1588,1587,954,8,618,3,4,65593,65454,0,
2020-05-02,1086,1085,718,8,353,6,0,66679,66539,0,
2020-05-03,1039,1037,660,6,364,2,5,67718,67576,0,
2020-05-04,1321,1321,804,6,507,3,1,69039,68897,0,
2020-05-05,1259,1258,781,6,464,6,1,70298,70155,0,
2020-05-06,1091,1090,672,8,403,5,2,71389,71245,0,
2020-05-07,1149,1149,748,6,386,3,6,72538,72394,0,
2020-05-08,1170,1168,737,5,416,9,1,73708,73562,0,
2020-05-09,1034,1034,685,9,332,4,4,74742,74596,0,
2020-05-10,953,953,612,6,327,4,4,75695,75549,0,
2020-05-11,1232,1232,791,5,420,10,6,76927,76781,0,
2020-05-12,1088,1088,716,6,354,6,6,78015,77869,0,
2020-05-13,1100,1099,716,3,377,1,2,79115,78968,0,
2020-05-14,1156,1156,760,3,383,4,6,80271,80124,0,
2020-05-15,1273,1273,814,0,441,7,11,81544,81397,0,
2020-05-16,995,995,654,2,337,1,1,82539,82392,0,
2020-05-17,919,918,606,2,301,1,8,83458,83310,0,
2020-05-18,1079,1078,662,2,407,2,5,84537,84388,0,
2020-05-19,939,939,625,3,306,2,3,85476,85327,0,
2020-05-20,1097,1096,702,1,390,2,1,86573,86423,0,
2020-05-21,873,873,598,3,264,3,5,87446,87296,0,
2020-05-22,844,843,537,0,300,2,4,88290,88139,0,
2020-05-23,704,704,478,1,221,0,4,88994,88843,0,
2020-05-24,644,644,437,0,201,2,4,89638,89487,0,
2020-05-25,829,829,526,3,291,6,3,90467,90316,0,
2020-05-26,722,722,492,1,219,4,6,91189,91038,0,
2020-05-27,714,714,485,2,225,0,2,91903,91752,0,
2020-05-28,580,580,393,2,183,1,1,92483,92332,0,
2020-05-29,695,694,454,0,235,1,4,93178,93026,0,
2020-05-30,558,554,403,2,146,2,1,93736,93580,0,
2020-05-31,434,433,304,0,125,0,4,94170,94013,0,
2020-06-01,659,658,452,5,195,1,5,94829,94671,0,
2020-06-02,496,494,345,1,140,2,6,95325,95165,0,
2020-06-03,486,486,329,3,150,1,3,95811,95651,0,
2020-06-04,451,450,296,1,141,1,11,96262,96101,0,
2020-06-05,443,439,317,1,118,0,3,96705,96540,0,
2020-06-06,372,370,266,1,98,0,5,97077,96910,0,
2020-06-07,321,319,238,1,79,0,1,97398,97229,0,
2020-06-08,403,398,278,6,98,5,11,97801,97627,0,
2020-06-09,372,370,260,3,102,1,4,98173,97997,0,
2020-06-10,433,432,294,4,119,5,10,98606,98429,0,
2020-06-11,361,358,247,3,103,0,5,98967,98787,0,
2020-06-12,374,369,238,5,117,3,6,99341,99156,0,
2020-06-13,268,267,173,2,86,1,5,99609,99423,0,
2020-06-14,302,299,203,0,85,2,9,99911,99722,0,
2020-06-15,386,386,246,4,124,5,7,100297,100108,0,
2020-06-16,351,349,236,2,99,3,9,100648,100457,0,
2020-06-17,341,340,229,0,99,7,5,100989,100797,0,
2020-06-18,301,299,201,1,91,1,5,101290,101096,0,
2020-06-19,333,333,239,0,80,4,10,101623,101429,0,
2020-06-20,287,285,206,0,64,6,9,101910,101714,0,
2020-06-21,273,272,175,0,89,3,5,102183,101986,0,
2020-06-22,331,326,215,2,101,4,4,102514,102312,0,
2020-06-23,317,316,210,2,94,3,7,102831,102628,0,
2020-06-24,282,281,188,2,82,2,7,103113,102909,0,
2020-06-25,389,387,283,1,97,1,5,103502,103296,0,
2020-06-26,261,257,153,1,88,5,10,103763,103553,0,
2020-06-27,269,268,196,1,63,1,7,104032,103821,0,
2020-06-28,270,268,184,1,75,0,8,104302,104089,0,
2020-06-29,317,314,206,2,91,6,9,104619,104403,0,
2020-06-30,290,285,188,3,89,3,2,104909,104688,0,
2020-07-01,275,263,160,8,89,1,5,105184,104951,0,
2020-07-02,252,245,163,1,71,4,6,105436,105196,0,
2020-07-03,281,273,171,2,89,0,11,105717,105469,0,
2020-07-04,286,275,161,3,100,1,10,106003,105744,0,
2020-07-05,266,264,159,3,94,1,7,106269,106008,0,
2020-07-06,473,463,256,2,162,27,16,106742,106471,0,
2020-07-07,423,412,232,5,151,4,20,107165,106883,0,
2020-07-08,427,404,261,4,122,6,11,107592,107287,0,
2020-07-09,402,381,247,4,114,4,12,107994,107668,0,
2020-07-10,386,370,249,6,99,3,13,108380,108038,0,
2020-07-11,363,349,207,3,121,6,12,108743,108387,0,
2020-07-12,382,361,228,3,125,1,4,109125,108748,0,
2020-07-13,603,553,341,12,179,8,13,109728,109301,0,
2020-07-14,527,488,284,4,179,9,12,110255,109789,0,
2020-07-15,547,501,306,3,174,6,12,110802,110290,0,
2020-07-16,441,404,238,3,141,2,20,111243,110694,0,
2020-07-17,476,441,256,6,169,5,5,111719,111135,0,
2020-07-18,398,369,233,2,124,1,9,112117,111504,0,
2020-07-19,370,333,198,4,118,3,10,112487,111837,0,
2020-07-20,517,458,257,6,185,1,9,113004,112295,0,
2020-07-21,477,421,240,9,161,6,5,113481,112716,0,
2020-07-22,433,382,189,7,173,3,10,113914,113098,0,
2020-07-23,397,319,145,3,159,4,8,114311,113417,0,
2020-07-24,398,312,158,7,138,4,5,114709,113729,0,
2020-07-25,292,206,98,4,96,3,5,115001,113935,0,
2020-07-26,309,203,114,6,70,2,11,115310,114138,0,
2020-07-27,445,302,164,4,116,7,11,115755,114440,0,
2020-07-28,356,241,130,1,94,4,12,116111,114681,0,
2020-07-29,366,209,125,1,73,6,4,116477,114890,0,
2020-07-30,298,190,101,1,70,12,6,116775,115080,0,
2020-07-31,296,183,101,0,70,4,8,117071,115263,0,
2020-08-01,302,176,97,7,53,2,17,117373,115439,0,
2020-08-02,282,167,91,7,61,2,6,117655,115606,0,
2020-08-03,376,241,132,2,92,3,12,118031,115847,0,
2020-08-04,384,258,136,0,98,8,16,118415,116105,0,
2020-08-05,354,259,147,9,91,6,6,118769,116364,0,
2020-08-06,322,237,138,5,80,8,6,119091,116601,0,
2020-08-07,348,255,142,2,94,10,7,119439,116856,0,
2020-08-08,308,195,96,4,78,15,2,119747,117051,0,
2020-08-09,301,216,102,7,94,7,6,120048,117267,0,
2020-08-10,392,299,146,7,127,10,9,120440,117566,0,
2020-08-11,390,306,158,5,131,4,8,120830,117872,0,
2020-08-12,360,266,140,12,99,4,11,121190,118138,0,
2020-08-13,350,287,162,6,106,4,9,121540,118425,0,
2020-08-14,321,238,106,8,109,9,6,121861,118663,0,
2020-08-15,333,241,99,7,124,7,4,122194,118904,1,
2020-08-16,354,239,110,14,109,2,4,122548,119143,0,
2020-08-17,475,334,171,9,140,7,7,123023,119477,0,
2020-08-18,380,292,149,4,132,4,3,123403,119769,0,
2020-08-19,396,288,150,8,121,6,3,123799,120057,0,
2020-08-20,395,300,154,7,129,6,4,124194,120357,0,
2020-08-21,379,284,140,9,125,5,5,124573,120641,0,
2020-08-22,378,302,166,8,120,4,4,124951,120943,0,
2020-08-23,372,270,131,2,126,7,4,125323,121213,0,
2020-08-24,518,374,183,15,167,3,6,125841,121587,0,
2020-08-25,548,415,204,12,180,10,9,126389,122002,0,
2020-08-26,517,368,184,14,160,6,4,126906,122370,0,
2020-08-27,425,313,162,11,137,1,2,127331,122683,0,
2020-08-28,510,377,199,11,155,6,6,127841,123060,0,
2020-08-29,400,283,156,10,111,2,4,128241,123343,0,
2020-08-30,482,347,185,4,144,7,7,128723,123690,0,
2020-08-31,578,378,206,10,147,7,8,129301,124068,0,
2020-09-01,659,455,246,16,184,5,4,129960,124523,0,
2020-09-02,634,424,233,13,168,6,4,130594,124947,0,
2020-09-03,564,393,213,5,163,9,3,131158,125340,0,
2020-09-04,634,417,212,10,183,3,9,131792,125757,0,
2020-09-05,572,367,206,8,145,3,5,132364,126124,0,
2020-09-06,601,377,197,4,163,8,5,132965,126501,0,
2020-09-07,717,461,225,11,207,10,8,133682,126962,0,
2020-09-08,831,541,285,11,223,13,9,134513,127503,0,
2020-09-09,845,527,284,11,219,10,3,135358,128030,0,
2020-09-10,811,516,277,7,214,13,5,136169,128546,0,
2020-09-11,812,522,277,10,218,8,9,136981,129068,0,
2020-09-12,868,556,285,9,249,9,4,137849,129624,0,
2020-09-13,776,500,256,6,226,8,4,138625,130124,0,
2020-09-14,1007,631,330,12,272,11,6,139632,130755,0,
2020-09-15,1040,653,357,9,268,16,3,140672,131408,0,
2020-09-16,995,615,354,16,227,15,3,141667,132023,0,
2020-09-17,903,549,292,13,220,23,1,142570,132572,0,
2020-09-18,873,529,283,6,194,46,0,143443,133101,0,
2020-09-19,715,433,196,12,195,28,2,144158,133534,0,
2020-09-20,623,346,143,5,172,25,1,144781,133880,0,
2020-09-21,721,478,191,2,231,53,1,145502,134358,0,
2020-09-22,681,490,158,5,266,61,0,146183,134848,0,
2020-09-23,592,483,101,0,326,56,0,146775,135331,0,
2020-09-24,501,428,57,0,288,83,0,147276,135759,0,
2020-09-25,329,307,29,0,234,44,0,147605,136066,0,
2020-09-26,145,132,6,0,121,5,0,147750,136198,0,
2020-09-27,26,23,2,0,18,3,0,147776,136221,0,
2020-09-28,0,0,0,0,0,0,0,147776,136221,0,
2020-09-29,0,0,0,0,0,0,0,147776,136221,0,
