date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,29,29,0,
2020-02-18,2,2,2,0,0,0,0,31,31,0,
2020-02-19,3,3,1,0,1,0,1,34,34,1,
2020-02-20,7,7,3,1,1,0,2,41,41,0,
2020-02-21,2,2,0,0,0,0,2,43,43,0,
2020-02-22,5,5,0,0,2,0,3,48,48,0,
2020-02-23,16,16,7,0,2,0,7,64,64,0,
2020-02-24,14,14,3,0,2,0,9,78,78,1,
2020-02-25,16,16,4,0,2,0,10,94,94,0,
2020-02-26,12,12,6,1,3,0,2,106,106,0,
2020-02-27,25,25,13,0,6,0,6,131,131,0,
2020-02-28,36,36,19,0,4,0,13,167,167,1,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,46,46,12,0,14,1,19,240,240,0,
2020-03-02,48,48,7,0,10,0,31,288,288,0,
2020-03-03,52,52,16,0,8,0,28,340,340,1,
2020-03-04,49,48,13,1,8,0,26,389,388,0,
2020-03-05,62,62,14,1,17,0,30,451,450,0,
2020-03-06,83,83,18,2,22,1,40,534,533,0,
2020-03-07,90,90,17,4,27,0,42,624,623,0,
2020-03-08,131,131,33,3,35,2,58,755,754,1,
2020-03-09,224,224,69,10,56,0,89,979,978,0,
2020-03-10,256,256,65,8,64,1,118,1235,1234,0,
2020-03-11,295,295,84,11,72,5,123,1530,1529,1,
2020-03-12,383,383,107,8,114,2,152,1913,1912,0,
2020-03-13,457,455,136,10,142,1,166,2370,2367,0,
2020-03-14,458,454,101,14,163,3,173,2828,2821,0,
2020-03-15,596,593,167,11,190,4,221,3424,3414,1,
2020-03-16,837,834,270,10,291,3,260,4261,4248,0,
2020-03-17,864,861,277,17,302,7,258,5125,5109,0,
2020-03-18,960,957,290,19,335,10,303,6085,6066,0,
2020-03-19,811,803,273,12,278,9,231,6896,6869,1,
2020-03-20,1014,1011,377,23,388,4,219,7910,7880,0,
2020-03-21,886,878,325,11,297,7,238,8796,8758,0,
2020-03-22,860,859,338,13,319,3,186,9656,9617,0,
2020-03-23,1061,1059,458,17,410,8,166,10717,10676,0,
2020-03-24,957,950,402,21,356,6,165,11674,11626,0,
2020-03-25,970,968,465,13,369,7,114,12644,12594,0,
2020-03-26,905,903,450,14,322,7,110,13549,13497,0,
2020-03-27,948,940,490,8,352,9,81,14497,14437,1,
2020-03-28,955,946,519,8,330,8,81,15452,15383,0,
2020-03-29,868,863,503,9,296,4,51,16320,16246,0,
2020-03-30,1140,1137,643,11,409,4,70,17460,17383,0,
2020-03-31,957,953,566,3,313,7,64,18417,18336,0,
2020-04-01,1300,1291,816,13,377,8,77,19717,19627,0,
2020-04-02,1157,1154,807,11,290,6,40,20874,20781,0,
2020-04-03,1340,1338,957,7,321,2,51,22214,22119,0,
2020-04-04,1154,1153,836,9,267,10,31,23368,23272,0,
2020-04-05,1064,1063,749,5,283,6,20,24432,24335,0,
2020-04-06,1411,1407,956,11,420,6,14,25843,25742,0,
2020-04-07,1275,1273,862,13,373,7,18,27118,27015,0,
2020-04-08,1409,1408,981,10,399,13,5,28527,28423,0,
2020-04-09,1466,1463,1011,14,424,8,6,29993,29886,1,
2020-04-10,1736,1735,1231,19,470,9,6,31729,31621,0,
2020-04-11,1633,1632,1124,11,486,7,4,33362,33253,0,
2020-04-12,1483,1481,1050,16,400,10,5,34845,34734,0,
2020-04-13,2058,2056,1299,32,707,12,6,36903,36790,0,
2020-04-14,1809,1808,1229,21,549,6,3,38712,38598,0,
2020-04-15,1872,1869,1323,21,514,7,4,40584,40467,0,
2020-04-16,1928,1926,1291,18,613,3,1,42512,42393,0,
2020-04-17,1858,1857,1295,17,540,2,3,44370,44250,0,
2020-04-18,1673,1672,1207,21,440,1,3,46043,45922,0,
2020-04-19,1265,1264,860,15,379,6,4,47308,47186,0,
2020-04-20,1818,1816,1217,11,579,6,3,49126,49002,0,
2020-04-21,1444,1443,930,13,489,7,4,50570,50445,0,
2020-04-22,1550,1549,1002,12,528,5,2,52120,51994,0,
2020-04-23,1567,1566,1004,20,537,4,1,53687,53560,0,
2020-04-24,1512,1510,972,10,519,6,3,55199,55070,0,
2020-04-25,1403,1400,932,15,444,4,5,56602,56470,0,
2020-04-26,1348,1348,893,13,432,6,4,57950,57818,0,
2020-04-27,1685,1684,1050,11,615,3,5,59635,59502,0,
2020-04-28,1518,1518,973,19,516,4,6,61153,61020,1,
2020-04-29,1486,1486,883,4,592,5,2,62639,62506,0,
2020-04-30,1450,1450,899,5,540,3,3,64089,63956,0,
2020-05-01,1590,1589,956,8,618,3,4,65679,65545,0,
2020-05-02,1088,1087,719,8,354,6,0,66767,66632,0,
2020-05-03,1041,1039,663,6,363,2,5,67808,67671,0,
2020-05-04,1325,1325,805,6,510,3,1,69133,68996,0,
2020-05-05,1263,1262,779,6,470,6,1,70396,70258,0,
2020-05-06,1090,1089,669,8,405,5,2,71486,71347,0,
2020-05-07,1152,1152,748,6,388,4,6,72638,72499,0,
2020-05-08,1174,1172,738,5,419,9,1,73812,73671,0,
2020-05-09,1035,1035,683,9,334,5,4,74847,74706,0,
2020-05-10,954,954,612,6,328,4,4,75801,75660,0,
2020-05-11,1234,1234,792,5,421,10,6,77035,76894,0,
2020-05-12,1092,1092,713,6,361,6,6,78127,77986,0,
2020-05-13,1101,1100,717,3,377,1,2,79228,79086,0,
2020-05-14,1158,1158,757,3,388,4,6,80386,80244,0,
2020-05-15,1274,1274,812,0,445,6,11,81660,81518,0,
2020-05-16,998,998,656,2,338,1,1,82658,82516,0,
2020-05-17,921,921,607,2,303,1,8,83579,83437,0,
2020-05-18,1081,1080,662,2,409,2,5,84660,84517,0,
2020-05-19,940,940,624,3,308,2,3,85600,85457,0,
2020-05-20,1094,1094,700,1,390,2,1,86694,86551,0,
2020-05-21,874,874,600,3,263,3,5,87568,87425,0,
2020-05-22,848,847,539,0,302,2,4,88416,88272,0,
2020-05-23,708,708,481,1,222,0,4,89124,88980,0,
2020-05-24,650,650,441,0,203,2,4,89774,89630,0,
2020-05-25,834,834,532,3,291,5,3,90608,90464,0,
2020-05-26,719,719,489,1,219,4,6,91327,91183,0,
2020-05-27,715,715,484,2,227,0,2,92042,91898,0,
2020-05-28,581,581,391,2,186,1,1,92623,92479,0,
2020-05-29,695,695,450,0,239,2,4,93318,93174,0,
2020-05-30,557,553,400,2,148,2,1,93875,93727,0,
2020-05-31,436,435,304,0,127,0,4,94311,94162,0,
2020-06-01,660,659,452,5,196,1,5,94971,94821,0,
2020-06-02,500,499,350,1,140,2,6,95471,95320,0,
2020-06-03,487,487,328,3,151,2,3,95958,95807,0,
2020-06-04,451,450,296,1,141,1,11,96409,96257,0,
2020-06-05,445,441,317,1,120,0,3,96854,96698,0,
2020-06-06,375,373,267,1,100,0,5,97229,97071,0,
2020-06-07,319,317,236,1,79,0,1,97548,97388,0,
2020-06-08,403,398,278,6,98,5,11,97951,97786,0,
2020-06-09,372,370,260,3,102,1,4,98323,98156,0,
2020-06-10,437,436,298,4,120,4,10,98760,98592,0,
2020-06-11,359,356,246,3,102,0,5,99119,98948,0,
2020-06-12,375,371,239,5,118,3,6,99494,99319,0,
2020-06-13,270,269,174,2,87,1,5,99764,99588,0,
2020-06-14,301,299,204,0,84,2,9,100065,99887,0,
2020-06-15,389,389,247,4,126,5,7,100454,100276,0,
2020-06-16,355,351,238,2,99,3,9,100809,100627,0,
2020-06-17,340,338,227,0,101,5,5,101149,100965,0,
2020-06-18,302,300,198,1,95,1,5,101451,101265,0,
2020-06-19,336,336,242,0,79,5,10,101787,101601,0,
2020-06-20,291,291,210,0,67,6,8,102078,101892,0,
2020-06-21,276,275,176,0,89,4,6,102354,102167,0,
2020-06-22,335,331,220,2,101,4,4,102689,102498,0,
2020-06-23,318,317,210,2,95,3,7,103007,102815,0,
2020-06-24,280,279,188,2,80,2,7,103287,103094,0,
2020-06-25,393,391,287,1,97,1,5,103680,103485,0,
2020-06-26,264,262,155,1,90,6,10,103944,103747,0,
2020-06-27,269,268,197,1,62,1,7,104213,104015,0,
2020-06-28,271,269,184,1,76,0,8,104484,104284,0,
2020-06-29,315,313,206,2,90,6,9,104799,104597,0,
2020-06-30,293,288,186,3,94,3,2,105092,104885,0,
2020-07-01,272,262,161,8,87,1,5,105364,105147,0,
2020-07-02,250,243,161,1,72,4,5,105614,105390,0,
2020-07-03,282,275,172,2,90,0,11,105896,105665,0,
2020-07-04,283,274,165,3,96,0,10,106179,105939,0,
2020-07-05,265,265,160,3,94,1,7,106444,106204,0,
2020-07-06,471,461,254,2,162,28,15,106915,106665,0,
2020-07-07,420,412,232,6,152,2,20,107335,107077,0,
2020-07-08,419,407,261,4,128,3,11,107754,107484,0,
2020-07-09,398,383,245,4,118,4,12,108152,107867,0,
2020-07-10,385,371,247,6,98,6,14,108537,108238,0,
2020-07-11,359,353,207,3,129,2,12,108896,108591,0,
2020-07-12,378,365,224,3,129,4,5,109274,108956,0,
2020-07-13,586,558,340,12,181,12,13,109860,109514,0,
2020-07-14,520,495,288,4,180,11,12,110380,110009,0,
2020-07-15,531,502,308,3,171,8,12,110911,110511,0,
2020-07-16,437,412,245,3,142,2,20,111348,110923,0,
2020-07-17,477,461,266,6,179,5,5,111825,111384,0,
2020-07-18,379,365,234,2,119,1,9,112204,111749,0,
2020-07-19,361,348,209,4,121,3,11,112565,112097,0,
2020-07-20,478,450,259,6,174,1,10,113043,112547,0,
2020-07-21,429,418,242,9,157,4,6,113472,112965,0,
2020-07-22,418,410,193,7,197,3,10,113890,113375,0,
2020-07-23,349,332,144,3,173,4,8,114239,113707,0,
2020-07-24,384,367,166,7,185,4,5,114623,114074,0,
2020-07-25,257,240,98,4,132,1,5,114880,114314,0,
2020-07-26,204,196,110,6,69,1,10,115084,114510,0,
2020-07-27,323,299,162,4,114,8,11,115407,114809,0,
2020-07-28,245,234,126,1,93,2,12,115652,115043,0,
2020-07-29,224,206,123,1,71,7,4,115876,115249,0,
2020-07-30,206,192,104,1,71,10,6,116082,115441,0,
2020-07-31,203,181,98,0,71,4,8,116285,115622,0,
2020-08-01,192,175,93,7,54,4,17,116477,115797,0,
2020-08-02,186,165,91,7,61,0,6,116663,115962,0,
2020-08-03,258,241,132,2,93,3,11,116921,116203,0,
2020-08-04,287,251,134,0,97,4,16,117208,116454,0,
2020-08-05,274,254,145,9,89,5,6,117482,116708,0,
2020-08-06,254,235,135,5,80,9,6,117736,116943,0,
2020-08-07,272,245,135,2,93,8,7,118008,117188,0,
2020-08-08,230,190,94,4,78,12,2,118238,117378,0,
2020-08-09,246,214,103,7,93,6,5,118484,117592,0,
2020-08-10,319,293,141,7,129,7,9,118803,117885,0,
2020-08-11,332,301,154,5,130,4,8,119135,118186,0,
2020-08-12,296,257,134,12,100,0,11,119431,118443,0,
2020-08-13,301,281,155,6,109,3,8,119732,118724,0,
2020-08-14,269,235,104,8,108,9,6,120001,118959,0,
2020-08-15,274,235,97,7,121,6,4,120275,119194,0,
2020-08-16,288,238,102,14,116,2,4,120563,119432,0,
2020-08-17,365,316,153,8,142,7,6,120928,119748,0,
2020-08-18,321,289,140,4,137,5,3,121249,120037,0,
2020-08-19,312,284,148,8,120,5,3,121561,120321,0,
2020-08-20,329,296,146,7,133,6,4,121890,120617,0,
2020-08-21,314,276,128,9,129,6,4,122204,120893,0,
2020-08-22,319,295,158,8,120,5,4,122523,121188,1,
2020-08-23,297,269,123,2,135,7,2,122820,121457,0,
2020-08-24,395,359,174,15,161,3,6,123215,121816,0,
2020-08-25,428,409,200,12,179,11,7,123643,122225,0,
2020-08-26,376,355,173,15,157,6,4,124019,122580,0,
2020-08-27,320,302,149,11,138,1,3,124339,122882,0,
2020-08-28,379,359,182,11,155,6,5,124718,123241,0,
2020-08-29,272,261,138,8,110,2,3,124990,123502,0,
2020-08-30,339,324,164,4,145,7,4,125329,123826,0,
2020-08-31,365,339,175,8,144,6,6,125694,124165,0,
2020-09-01,380,364,180,14,157,10,3,126074,124529,0,
2020-09-02,378,344,181,9,146,5,3,126452,124873,0,
2020-09-03,295,282,145,1,126,10,0,126747,125155,0,
2020-09-04,285,267,117,5,139,5,1,127032,125422,0,
2020-09-05,236,226,115,2,101,7,1,127268,125648,0,
2020-09-06,205,189,93,0,87,9,0,127473,125837,0,
2020-09-07,194,184,75,0,100,9,0,127667,126021,0,
2020-09-08,222,205,95,0,95,15,0,127889,126226,0,
2020-09-09,176,164,69,0,85,10,0,128065,126390,0,
2020-09-10,179,165,45,0,91,29,0,128244,126555,0,
2020-09-11,111,87,8,0,62,17,0,128355,126642,0,
2020-09-12,30,27,5,0,20,2,0,128385,126669,0,
2020-09-13,0,0,0,0,0,0,0,128385,126669,0,
2020-09-14,0,0,0,0,0,0,0,128385,126669,,
