date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,30,29,0,
2020-02-18,2,2,2,0,0,0,0,32,31,1,
2020-02-19,3,3,1,0,1,0,1,35,34,0,
2020-02-20,8,7,3,1,1,0,2,43,41,0,
2020-02-21,2,2,0,0,0,0,2,45,43,0,
2020-02-22,5,5,0,0,2,0,3,50,48,0,
2020-02-23,16,16,7,0,2,0,7,66,64,1,
2020-02-24,15,14,3,0,2,0,9,81,78,0,
2020-02-25,15,15,3,0,2,0,10,96,93,0,
2020-02-26,12,12,6,1,3,0,2,108,105,0,
2020-02-27,24,25,13,0,6,0,6,132,130,1,
2020-02-28,38,36,19,0,4,0,13,170,166,0,
2020-02-29,26,27,9,0,4,1,13,196,193,0,
2020-03-01,47,47,12,0,15,1,19,243,240,0,
2020-03-02,49,48,7,0,10,0,31,292,288,1,
2020-03-03,54,53,17,0,8,0,28,346,341,0,
2020-03-04,49,49,13,1,8,0,26,395,390,0,
2020-03-05,62,62,14,1,17,0,30,457,452,0,
2020-03-06,84,83,18,2,22,1,40,541,535,0,
2020-03-07,91,90,17,4,27,0,42,632,625,1,
2020-03-08,131,131,33,3,35,2,58,763,756,0,
2020-03-09,228,224,69,10,56,0,89,991,980,0,
2020-03-10,255,256,65,8,64,1,118,1246,1236,0,
2020-03-11,296,295,84,11,72,5,123,1542,1531,1,
2020-03-12,379,383,107,8,114,2,152,1921,1914,0,
2020-03-13,456,456,136,10,141,1,166,2377,2370,0,
2020-03-14,453,457,101,14,162,3,173,2830,2827,0,
2020-03-15,595,596,167,11,190,4,221,3425,3423,1,
2020-03-16,836,838,271,10,291,3,260,4261,4261,0,
2020-03-17,862,863,277,17,301,7,257,5123,5124,0,
2020-03-18,955,957,289,19,335,9,302,6078,6081,0,
2020-03-19,812,808,271,12,278,9,230,6890,6889,1,
2020-03-20,1015,1014,377,23,388,4,219,7905,7903,0,
2020-03-21,882,885,324,11,297,7,238,8787,8788,0,
2020-03-22,861,859,339,13,318,3,185,9648,9647,0,
2020-03-23,1060,1059,456,17,410,8,166,10708,10706,0,
2020-03-24,953,957,403,21,355,6,165,11661,11663,0,
2020-03-25,975,971,465,13,369,8,114,12636,12634,0,
2020-03-26,901,903,448,14,322,7,110,13537,13537,0,
2020-03-27,947,949,491,8,352,9,81,14484,14486,1,
2020-03-28,956,955,519,8,330,8,81,15440,15441,0,
2020-03-29,865,865,500,9,295,4,52,16305,16306,0,
2020-03-30,1138,1139,643,11,408,4,70,17443,17445,0,
2020-03-31,957,959,569,3,314,6,63,18400,18404,0,
2020-04-01,1306,1302,817,13,378,8,77,19706,19706,0,
2020-04-02,1160,1160,809,11,290,7,40,20866,20866,0,
2020-04-03,1333,1336,955,7,319,2,51,22199,22202,0,
2020-04-04,1152,1150,833,9,267,9,31,23351,23352,0,
2020-04-05,1062,1061,746,5,283,6,20,24413,24413,0,
2020-04-06,1410,1410,954,11,420,6,14,25823,25823,0,
2020-04-07,1272,1272,861,13,373,5,18,27095,27095,0,
2020-04-08,1408,1408,981,10,399,12,5,28503,28503,0,
2020-04-09,1462,1461,1009,14,423,6,6,29965,29964,1,
2020-04-10,1731,1733,1229,19,470,8,6,31696,31697,0,
2020-04-11,1628,1631,1123,11,486,6,4,33324,33328,0,
2020-04-12,1481,1480,1050,16,397,10,5,34805,34808,0,
2020-04-13,2054,2051,1295,32,705,11,6,36859,36859,0,
2020-04-14,1805,1806,1228,21,547,6,3,38664,38665,0,
2020-04-15,1869,1867,1318,21,514,7,4,40533,40532,0,
2020-04-16,1923,1925,1288,18,613,3,1,42456,42457,0,
2020-04-17,1858,1858,1295,17,540,2,3,44314,44315,0,
2020-04-18,1670,1672,1206,21,439,1,3,45984,45987,0,
2020-04-19,1265,1263,860,15,377,6,4,47249,47250,0,
2020-04-20,1817,1816,1215,11,579,6,3,49066,49066,0,
2020-04-21,1440,1440,927,13,488,7,4,50506,50506,0,
2020-04-22,1548,1548,1003,12,525,5,2,52054,52054,0,
2020-04-23,1565,1565,1003,20,535,4,1,53619,53619,0,
2020-04-24,1507,1507,971,10,515,6,3,55126,55126,0,
2020-04-25,1404,1404,932,15,444,4,5,56530,56530,0,
2020-04-26,1349,1347,892,13,432,6,4,57879,57877,0,
2020-04-27,1678,1679,1049,11,610,3,5,59557,59556,0,
2020-04-28,1515,1515,972,19,514,4,6,61072,61071,1,
2020-04-29,1487,1487,884,4,592,5,2,62559,62558,0,
2020-04-30,1448,1447,897,5,539,3,3,64007,64005,0,
2020-05-01,1591,1590,956,8,618,3,4,65598,65595,0,
2020-05-02,1087,1087,718,8,354,6,0,66685,66682,0,
2020-05-03,1038,1038,660,6,363,2,5,67723,67720,0,
2020-05-04,1324,1324,805,6,509,3,1,69047,69044,0,
2020-05-05,1255,1257,778,6,465,6,1,70302,70301,0,
2020-05-06,1088,1089,668,8,405,5,2,71390,71390,0,
2020-05-07,1151,1150,747,6,387,4,6,72541,72540,0,
2020-05-08,1175,1175,739,5,419,9,1,73716,73715,0,
2020-05-09,1033,1033,681,9,334,5,4,74749,74748,0,
2020-05-10,952,952,611,6,327,4,4,75701,75700,0,
2020-05-11,1235,1234,792,5,421,10,6,76936,76934,0,
2020-05-12,1090,1090,712,6,360,6,6,78026,78024,0,
2020-05-13,1099,1099,716,3,376,1,2,79125,79123,0,
2020-05-14,1157,1157,759,3,385,4,6,80282,80280,0,
2020-05-15,1272,1274,812,0,445,6,11,81554,81554,0,
2020-05-16,996,996,655,2,337,1,1,82550,82550,0,
2020-05-17,921,921,606,2,303,1,8,83471,83471,0,
2020-05-18,1081,1081,664,2,407,2,5,84552,84552,0,
2020-05-19,939,939,624,3,307,2,3,85491,85491,0,
2020-05-20,1093,1093,698,1,390,2,1,86584,86584,0,
2020-05-21,873,873,598,3,264,3,5,87457,87457,0,
2020-05-22,845,845,537,0,301,2,4,88302,88302,0,
2020-05-23,704,704,478,1,221,0,4,89006,89006,0,
2020-05-24,646,646,439,0,201,2,4,89652,89652,0,
2020-05-25,833,833,531,3,291,5,3,90485,90485,0,
2020-05-26,719,720,490,1,219,4,6,91204,91205,0,
2020-05-27,714,714,484,2,226,0,2,91918,91919,0,
2020-05-28,581,580,391,2,185,1,1,92499,92499,0,
2020-05-29,695,694,451,0,237,1,4,93194,93193,0,
2020-05-30,557,557,401,2,147,2,1,93751,93750,0,
2020-05-31,437,437,306,0,126,0,4,94188,94187,0,
2020-06-01,658,658,450,5,196,1,5,94846,94845,0,
2020-06-02,500,500,349,1,140,2,6,95346,95345,0,
2020-06-03,486,486,328,3,150,2,3,95832,95831,0,
2020-06-04,451,451,296,1,141,1,11,96283,96282,0,
2020-06-05,443,443,316,1,119,0,3,96726,96725,0,
2020-06-06,373,373,265,1,100,0,5,97099,97098,0,
2020-06-07,319,319,236,1,79,0,1,97418,97417,0,
2020-06-08,401,401,276,6,98,5,11,97819,97818,0,
2020-06-09,372,372,260,3,102,1,4,98191,98190,0,
2020-06-10,438,438,299,4,120,4,10,98629,98628,0,
2020-06-11,358,358,245,3,102,0,5,98987,98986,0,
2020-06-12,374,374,238,5,117,3,6,99361,99360,0,
2020-06-13,269,269,173,2,87,1,5,99630,99629,0,
2020-06-14,301,300,202,0,84,2,9,99931,99929,0,
2020-06-15,387,387,246,4,125,5,7,100318,100316,0,
2020-06-16,351,351,234,2,99,3,9,100669,100667,0,
2020-06-17,338,338,227,0,99,5,5,101007,101005,0,
2020-06-18,297,297,196,1,92,1,5,101304,101302,0,
2020-06-19,334,333,238,0,80,5,10,101638,101635,0,
2020-06-20,287,287,206,0,65,6,8,101925,101922,0,
2020-06-21,275,275,175,0,89,4,6,102200,102197,0,
2020-06-22,334,334,218,2,101,4,4,102534,102531,0,
2020-06-23,318,318,210,2,95,3,7,102852,102849,0,
2020-06-24,281,281,188,2,81,2,7,103133,103130,0,
2020-06-25,392,392,286,1,97,1,5,103525,103522,0,
2020-06-26,262,262,152,1,89,6,10,103787,103784,0,
2020-06-27,271,271,198,1,63,1,7,104058,104055,0,
2020-06-28,270,270,183,1,76,0,8,104328,104325,0,
2020-06-29,316,315,205,2,90,6,9,104644,104640,0,
2020-06-30,289,290,185,3,92,3,2,104933,104930,0,
2020-07-01,271,272,159,8,87,1,5,105204,105202,0,
2020-07-02,248,248,160,1,71,4,5,105452,105450,0,
2020-07-03,281,281,171,2,89,0,11,105733,105731,0,
2020-07-04,285,285,164,3,97,0,10,106018,106016,0,
2020-07-05,267,267,160,3,94,1,7,106285,106283,0,
2020-07-06,470,471,254,2,162,28,15,106755,106754,0,
2020-07-07,419,419,230,5,151,2,20,107174,107173,0,
2020-07-08,423,423,259,4,123,3,11,107597,107596,0,
2020-07-09,399,399,245,4,114,4,11,107996,107995,0,
2020-07-10,387,386,248,6,97,5,14,108383,108381,0,
2020-07-11,356,356,204,3,121,2,12,108739,108737,0,
2020-07-12,384,384,229,3,124,2,5,109123,109121,0,
2020-07-13,606,607,340,12,181,11,13,109729,109728,0,
2020-07-14,525,524,283,4,177,10,12,110254,110252,0,
2020-07-15,550,551,305,3,177,8,12,110804,110803,0,
2020-07-16,442,443,238,3,143,2,20,111246,111246,0,
2020-07-17,480,480,257,6,172,5,5,111726,111726,0,
2020-07-18,397,397,231,2,125,1,9,112123,112123,0,
2020-07-19,374,375,201,4,120,3,10,112497,112498,0,
2020-07-20,513,514,252,6,186,1,10,113010,113012,0,
2020-07-21,475,474,238,9,161,4,5,113485,113486,0,
2020-07-22,435,435,191,7,174,3,10,113920,113921,0,
2020-07-23,394,394,144,3,158,4,8,114314,114315,0,
2020-07-24,402,401,159,7,139,4,5,114716,114716,0,
2020-07-25,288,289,97,4,96,1,5,115004,115005,0,
2020-07-26,305,304,113,6,69,1,10,115309,115309,0,
2020-07-27,443,443,162,4,115,8,11,115752,115752,0,
2020-07-28,349,349,126,1,94,2,12,116101,116101,0,
2020-07-29,367,364,124,1,72,7,4,116468,116465,0,
2020-07-30,300,300,104,1,71,10,6,116768,116765,0,
2020-07-31,296,296,98,0,71,4,8,117064,117061,0,
2020-08-01,303,304,93,7,56,4,17,117367,117365,0,
2020-08-02,280,281,91,7,62,0,6,117647,117646,0,
2020-08-03,373,373,131,2,92,3,11,118020,118019,0,
2020-08-04,378,378,134,0,98,4,16,118398,118397,0,
2020-08-05,347,350,145,9,89,6,6,118745,118747,0,
2020-08-06,319,318,136,5,79,9,6,119064,119065,0,
2020-08-07,338,339,136,2,93,8,7,119402,119404,0,
2020-08-08,302,303,94,4,78,13,2,119704,119707,0,
2020-08-09,297,298,103,7,93,6,5,120001,120005,0,
2020-08-10,385,386,140,7,130,7,9,120386,120391,0,
2020-08-11,384,384,154,5,130,4,8,120770,120775,0,
2020-08-12,354,352,133,12,100,1,11,121124,121127,0,
2020-08-13,344,344,155,6,110,3,8,121468,121471,0,
2020-08-14,318,319,104,8,107,10,6,121786,121790,0,
2020-08-15,328,327,97,7,122,6,4,122114,122117,0,
2020-08-16,350,353,102,14,115,2,4,122464,122470,1,
2020-08-17,460,461,154,9,144,7,6,122924,122931,0,
2020-08-18,377,377,141,4,136,6,3,123301,123308,0,
2020-08-19,392,394,149,8,121,5,3,123693,123702,0,
2020-08-20,391,392,148,7,133,7,4,124084,124094,0,
2020-08-21,373,373,130,9,129,5,4,124457,124467,0,
2020-08-22,371,372,160,8,120,5,4,124828,124839,0,
2020-08-23,373,374,126,2,134,7,2,125201,125213,0,
2020-08-24,499,504,179,15,161,3,6,125700,125717,0,
2020-08-25,541,544,201,12,181,11,7,126241,126261,0,
2020-08-26,506,509,176,15,159,6,4,126747,126770,0,
2020-08-27,414,418,151,11,142,1,2,127161,127188,0,
2020-08-28,500,506,193,11,159,6,5,127661,127694,0,
2020-08-29,381,390,150,10,111,2,4,128042,128084,0,
2020-08-30,464,478,174,4,155,7,5,128506,128562,0,
2020-08-31,544,564,197,10,155,6,7,129050,129126,0,
2020-09-01,575,603,212,17,182,8,3,129625,129729,0,
2020-09-02,563,605,216,13,178,6,3,130188,130334,0,
2020-09-03,458,503,188,5,158,10,3,130646,130837,0,
2020-09-04,492,549,173,11,184,5,2,131138,131386,0,
2020-09-05,425,488,172,7,141,5,3,131563,131874,0,
2020-09-06,424,488,160,4,158,8,2,131987,132362,0,
2020-09-07,431,532,175,10,192,9,2,132418,132894,0,
2020-09-08,459,593,211,11,203,15,8,132877,133487,0,
2020-09-09,417,574,221,9,196,7,1,133294,134061,0,
2020-09-10,348,460,173,7,173,19,4,133642,134521,0,
2020-09-11,277,408,164,9,152,14,4,133919,134929,0,
2020-09-12,216,318,129,4,137,10,1,134135,135247,0,
2020-09-13,164,236,89,2,106,14,2,134299,135483,0,
2020-09-14,147,203,71,3,99,20,0,134446,135686,0,
2020-09-15,44,191,42,0,115,32,0,134490,135877,0,
2020-09-16,0,67,7,0,45,15,0,134490,135944,0,
2020-09-17,0,0,0,0,0,0,0,134490,135944,0,
2020-09-18,0,0,0,0,0,0,0,134490,135944,0,
