date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,29,29,0,
2020-02-18,2,2,2,0,0,0,0,31,31,0,
2020-02-19,3,3,1,0,1,0,1,34,34,1,
2020-02-20,7,7,3,1,1,0,2,41,41,0,
2020-02-21,2,2,0,0,0,0,2,43,43,0,
2020-02-22,5,5,0,0,2,0,3,48,48,0,
2020-02-23,16,16,7,0,2,0,7,64,64,0,
2020-02-24,14,14,3,0,2,0,9,78,78,1,
2020-02-25,15,15,3,0,2,0,10,93,93,0,
2020-02-26,12,12,6,1,3,0,2,105,105,0,
2020-02-27,25,25,13,0,6,0,6,130,130,0,
2020-02-28,36,36,19,0,4,0,13,166,166,1,
2020-02-29,27,27,9,0,5,1,12,193,193,0,
2020-03-01,47,47,12,0,15,1,19,240,240,0,
2020-03-02,48,48,7,0,10,0,31,288,288,0,
2020-03-03,53,53,17,0,8,0,28,341,341,1,
2020-03-04,49,48,13,1,8,0,26,390,389,0,
2020-03-05,62,62,14,1,17,0,30,452,451,0,
2020-03-06,83,83,18,2,22,1,40,535,534,0,
2020-03-07,90,90,17,4,27,0,42,625,624,0,
2020-03-08,131,131,33,3,35,2,58,756,755,1,
2020-03-09,224,224,69,10,56,0,89,980,979,0,
2020-03-10,256,256,65,8,64,1,118,1236,1235,0,
2020-03-11,295,295,84,11,72,5,123,1531,1530,1,
2020-03-12,383,383,107,8,114,2,152,1914,1913,0,
2020-03-13,456,454,136,10,142,1,165,2370,2367,0,
2020-03-14,457,453,101,14,162,3,173,2827,2820,0,
2020-03-15,597,594,168,11,190,4,221,3424,3414,1,
2020-03-16,838,835,271,10,291,3,260,4262,4249,0,
2020-03-17,864,860,279,17,300,7,257,5126,5109,0,
2020-03-18,958,955,290,19,335,9,302,6084,6064,0,
2020-03-19,809,801,271,12,279,9,230,6893,6865,1,
2020-03-20,1015,1012,376,23,389,4,220,7908,7877,0,
2020-03-21,888,880,326,11,299,7,237,8796,8757,0,
2020-03-22,860,859,340,13,318,3,185,9656,9616,0,
2020-03-23,1060,1058,457,17,410,8,166,10716,10674,0,
2020-03-24,957,950,404,21,355,5,165,11673,11624,0,
2020-03-25,971,969,464,13,370,8,114,12644,12593,0,
2020-03-26,906,904,452,14,322,6,110,13550,13497,0,
2020-03-27,952,944,494,8,352,9,81,14502,14441,1,
2020-03-28,956,947,520,8,330,8,81,15458,15388,0,
2020-03-29,866,861,501,9,295,4,52,16324,16249,0,
2020-03-30,1135,1132,640,11,407,4,70,17459,17381,0,
2020-03-31,955,951,566,3,313,5,64,18414,18332,0,
2020-04-01,1299,1290,814,13,378,8,77,19713,19622,0,
2020-04-02,1160,1157,808,11,290,7,41,20873,20779,0,
2020-04-03,1334,1332,953,7,319,2,51,22207,22111,0,
2020-04-04,1150,1149,833,9,267,9,31,23357,23260,0,
2020-04-05,1062,1061,747,5,283,6,20,24419,24321,0,
2020-04-06,1410,1405,954,11,420,6,14,25829,25726,0,
2020-04-07,1273,1271,862,13,373,5,18,27102,26997,0,
2020-04-08,1405,1404,982,10,397,10,5,28507,28401,0,
2020-04-09,1460,1457,1010,14,423,5,5,29967,29858,1,
2020-04-10,1732,1731,1228,19,470,8,6,31699,31589,0,
2020-04-11,1631,1630,1123,11,485,7,4,33330,33219,0,
2020-04-12,1479,1477,1050,16,397,9,5,34809,34696,0,
2020-04-13,2050,2048,1295,32,705,10,6,36859,36744,0,
2020-04-14,1806,1805,1229,21,547,5,3,38665,38549,0,
2020-04-15,1866,1863,1317,21,514,7,4,40531,40412,0,
2020-04-16,1926,1924,1288,18,614,3,1,42457,42336,0,
2020-04-17,1859,1858,1296,17,540,2,3,44316,44194,0,
2020-04-18,1671,1669,1206,21,438,1,3,45987,45863,0,
2020-04-19,1264,1263,861,15,377,6,4,47251,47126,0,
2020-04-20,1816,1814,1215,11,579,6,3,49067,48940,0,
2020-04-21,1440,1439,927,13,488,7,4,50507,50379,0,
2020-04-22,1548,1547,1005,12,523,5,2,52055,51926,0,
2020-04-23,1565,1563,1003,20,535,4,1,53620,53489,0,
2020-04-24,1507,1505,971,10,515,6,3,55127,54994,0,
2020-04-25,1404,1400,933,15,443,4,5,56531,56394,0,
2020-04-26,1346,1346,892,13,431,6,4,57877,57740,0,
2020-04-27,1679,1678,1050,11,609,3,5,59556,59418,0,
2020-04-28,1516,1516,973,19,514,4,6,61072,60934,1,
2020-04-29,1487,1487,885,4,591,5,2,62559,62421,0,
2020-04-30,1447,1447,897,5,539,3,3,64006,63868,0,
2020-05-01,1590,1589,957,8,617,3,4,65596,65457,0,
2020-05-02,1087,1086,718,8,354,6,0,66683,66543,0,
2020-05-03,1038,1036,660,6,363,2,5,67721,67579,0,
2020-05-04,1324,1324,805,6,509,3,1,69045,68903,0,
2020-05-05,1257,1256,779,6,464,6,1,70302,70159,0,
2020-05-06,1089,1088,668,8,405,5,2,71391,71247,0,
2020-05-07,1150,1150,748,6,386,4,6,72541,72397,0,
2020-05-08,1173,1171,738,5,418,9,1,73714,73568,0,
2020-05-09,1035,1035,684,9,333,5,4,74749,74603,0,
2020-05-10,952,952,611,6,327,4,4,75701,75555,0,
2020-05-11,1234,1234,792,5,421,10,6,76935,76789,0,
2020-05-12,1090,1090,713,6,359,6,6,78025,77879,0,
2020-05-13,1099,1098,716,3,376,1,2,79124,78977,0,
2020-05-14,1157,1157,760,3,384,4,6,80281,80134,0,
2020-05-15,1274,1274,814,0,443,6,11,81555,81408,0,
2020-05-16,996,996,655,2,337,1,1,82551,82404,0,
2020-05-17,921,920,606,2,303,1,8,83472,83324,0,
2020-05-18,1082,1081,665,2,407,2,5,84554,84405,0,
2020-05-19,939,939,626,3,305,2,3,85493,85344,0,
2020-05-20,1094,1093,699,1,390,2,1,86587,86437,0,
2020-05-21,873,873,598,3,264,3,5,87460,87310,0,
2020-05-22,845,844,537,0,301,2,4,88305,88154,0,
2020-05-23,704,704,478,1,221,0,4,89009,88858,0,
2020-05-24,646,646,439,0,201,2,4,89655,89504,0,
2020-05-25,832,832,529,3,291,6,3,90487,90336,0,
2020-05-26,721,721,490,1,220,4,6,91208,91057,0,
2020-05-27,715,715,485,2,226,0,2,91923,91772,0,
2020-05-28,580,580,392,2,184,1,1,92503,92352,0,
2020-05-29,694,693,452,0,236,1,4,93197,93045,0,
2020-05-30,558,554,403,2,146,2,1,93755,93599,0,
2020-05-31,436,435,306,0,125,0,4,94191,94034,0,
2020-06-01,658,657,450,5,196,1,5,94849,94691,0,
2020-06-02,500,498,350,1,140,2,5,95349,95189,0,
2020-06-03,484,484,327,3,150,1,3,95833,95673,0,
2020-06-04,451,450,296,1,141,1,11,96284,96123,0,
2020-06-05,443,439,316,1,119,0,3,96727,96562,0,
2020-06-06,372,370,265,1,99,0,5,97099,96932,0,
2020-06-07,321,319,237,1,80,0,1,97420,97251,0,
2020-06-08,402,397,277,6,98,5,11,97822,97648,0,
2020-06-09,373,371,261,3,102,1,4,98195,98019,0,
2020-06-10,435,434,295,4,120,5,10,98630,98453,0,
2020-06-11,360,357,246,3,103,0,5,98990,98810,0,
2020-06-12,375,370,239,5,117,3,6,99365,99180,0,
2020-06-13,268,267,173,2,86,1,5,99633,99447,0,
2020-06-14,302,299,203,0,85,2,9,99935,99746,0,
2020-06-15,386,386,246,4,124,5,7,100321,100132,0,
2020-06-16,352,348,235,2,99,3,9,100673,100480,0,
2020-06-17,341,339,228,0,99,7,5,101014,100819,0,
2020-06-18,299,297,199,1,91,1,5,101313,101116,0,
2020-06-19,334,334,240,0,80,4,10,101647,101450,0,
2020-06-20,284,282,203,0,65,6,8,101931,101732,0,
2020-06-21,275,274,176,0,89,3,6,102206,102006,0,
2020-06-22,334,329,218,2,101,4,4,102540,102335,0,
2020-06-23,316,315,208,2,95,3,7,102856,102650,0,
2020-06-24,282,281,189,2,81,2,7,103138,102931,0,
2020-06-25,389,387,283,1,97,1,5,103527,103318,0,
2020-06-26,262,258,153,1,88,6,10,103789,103576,0,
2020-06-27,270,269,197,1,63,1,7,104059,103845,0,
2020-06-28,269,267,183,1,75,0,8,104328,104112,0,
2020-06-29,316,313,205,2,91,6,9,104644,104425,0,
2020-06-30,290,285,185,3,92,3,2,104934,104710,0,
2020-07-01,272,260,159,8,87,1,5,105206,104970,0,
2020-07-02,248,241,160,1,71,4,5,105454,105211,0,
2020-07-03,280,272,170,2,89,0,11,105734,105483,0,
2020-07-04,284,273,163,3,97,0,10,106018,105756,0,
2020-07-05,267,265,160,3,94,1,7,106285,106021,0,
2020-07-06,473,463,257,2,161,28,15,106758,106484,0,
2020-07-07,423,412,231,5,152,4,20,107181,106896,0,
2020-07-08,426,403,259,4,123,6,11,107607,107299,0,
2020-07-09,402,381,247,4,113,4,13,108009,107680,0,
2020-07-10,383,367,249,6,97,2,13,108392,108047,0,
2020-07-11,361,347,205,3,121,6,12,108753,108394,0,
2020-07-12,383,362,229,3,125,1,4,109136,108756,0,
2020-07-13,600,550,336,12,180,9,13,109736,109306,0,
2020-07-14,522,484,282,4,178,8,12,110258,109790,0,
2020-07-15,547,501,304,3,175,7,12,110805,110291,0,
2020-07-16,445,408,240,3,143,2,20,111250,110699,0,
2020-07-17,480,445,256,6,173,5,5,111730,111144,0,
2020-07-18,397,368,232,2,124,1,9,112127,111512,0,
2020-07-19,375,338,201,4,120,3,10,112502,111850,0,
2020-07-20,517,458,255,6,186,1,10,113019,112308,0,
2020-07-21,477,420,239,9,162,5,5,113496,112728,0,
2020-07-22,434,384,191,7,173,3,10,113930,113112,0,
2020-07-23,396,319,146,3,159,3,8,114326,113431,0,
2020-07-24,400,313,158,7,139,4,5,114726,113744,0,
2020-07-25,294,208,100,4,97,2,5,115020,113952,0,
2020-07-26,306,201,112,6,71,2,10,115326,114153,0,
2020-07-27,441,298,160,4,116,7,11,115767,114451,0,
2020-07-28,347,233,125,1,93,2,12,116114,114684,0,
2020-07-29,367,211,125,1,74,7,4,116481,114895,0,
2020-07-30,304,196,106,1,71,12,6,116785,115091,0,
2020-07-31,297,182,98,0,72,4,8,117082,115273,0,
2020-08-01,303,176,92,7,55,5,17,117385,115449,0,
2020-08-02,282,167,91,7,60,3,6,117667,115616,0,
2020-08-03,377,243,134,2,94,3,10,118044,115859,0,
2020-08-04,379,253,134,0,97,6,16,118423,116112,0,
2020-08-05,353,258,146,9,91,6,6,118776,116370,0,
2020-08-06,321,238,136,5,80,10,7,119097,116608,0,
2020-08-07,342,249,138,2,94,9,6,119439,116857,0,
2020-08-08,312,199,96,4,82,15,2,119751,117056,0,
2020-08-09,298,214,100,7,93,9,5,120049,117270,0,
2020-08-10,394,300,145,7,129,9,10,120443,117570,0,
2020-08-11,387,304,155,5,130,6,8,120830,117874,0,
2020-08-12,368,272,139,12,106,4,11,121198,118146,0,
2020-08-13,348,284,156,6,110,4,8,121546,118430,0,
2020-08-14,317,233,106,8,106,7,6,121863,118663,0,
2020-08-15,332,241,97,7,125,8,4,122195,118904,1,
2020-08-16,358,242,105,14,117,2,4,122553,119146,0,
2020-08-17,467,326,156,9,145,10,6,123020,119472,0,
2020-08-18,380,293,143,4,138,5,3,123400,119765,0,
2020-08-19,403,293,151,8,125,6,3,123803,120058,0,
2020-08-20,393,300,149,7,134,6,4,124196,120358,0,
2020-08-21,377,281,133,9,130,5,4,124573,120639,0,
2020-08-22,377,301,162,8,122,5,4,124950,120940,0,
2020-08-23,376,273,125,2,137,7,2,125326,121213,0,
2020-08-24,504,364,178,15,162,3,6,125830,121577,0,
2020-08-25,545,413,202,12,181,11,7,126375,121990,0,
2020-08-26,509,360,176,15,159,6,4,126884,122350,0,
2020-08-27,423,311,152,11,145,1,2,127307,122661,0,
2020-08-28,508,376,195,11,159,6,5,127815,123037,0,
2020-08-29,390,277,150,10,111,2,4,128205,123314,0,
2020-08-30,476,343,174,4,153,7,5,128681,123657,0,
2020-08-31,562,372,198,10,152,5,7,129243,124029,0,
2020-09-01,609,426,215,17,183,8,3,129852,124455,0,
2020-09-02,606,417,218,13,177,6,3,130458,124872,0,
2020-09-03,513,373,196,5,159,10,3,130971,125245,0,
2020-09-04,552,379,174,11,187,5,2,131523,125624,0,
2020-09-05,491,331,174,7,142,5,3,132014,125955,0,
2020-09-06,497,340,164,4,162,8,2,132511,126295,0,
2020-09-07,538,394,182,10,191,9,2,133049,126689,0,
2020-09-08,609,463,218,11,211,15,8,133658,127152,0,
2020-09-09,594,454,229,9,206,9,1,134252,127606,0,
2020-09-10,491,407,193,7,183,20,4,134743,128013,0,
2020-09-11,433,368,180,9,163,12,4,135176,128381,0,
2020-09-12,349,311,148,4,151,7,1,135525,128692,0,
2020-09-13,268,246,110,2,121,11,2,135793,128938,0,
2020-09-14,250,238,102,3,118,15,0,136043,129176,0,
2020-09-15,255,253,81,0,146,26,0,136298,129429,0,
2020-09-16,207,207,33,0,123,51,0,136505,129636,0,
2020-09-17,119,119,9,0,107,3,0,136624,129755,0,
2020-09-18,0,0,0,0,0,0,0,136624,129755,0,
2020-09-19,0,0,0,0,0,0,0,136624,129755,,
