date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,35,35,19,0,4,0,12,167,167,0,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,47,47,12,0,15,1,19,241,241,0,
2020-03-02,48,48,7,0,10,0,31,289,289,1,
2020-03-03,53,53,17,0,8,0,28,342,342,0,
2020-03-04,50,49,14,1,8,0,26,392,391,0,
2020-03-05,63,63,14,1,17,0,31,455,454,0,
2020-03-06,83,83,18,2,22,1,40,538,537,0,
2020-03-07,90,90,17,4,27,0,42,628,627,1,
2020-03-08,131,131,33,3,35,2,58,759,758,0,
2020-03-09,224,224,69,10,56,0,89,983,982,0,
2020-03-10,257,257,66,8,64,1,118,1240,1239,0,
2020-03-11,296,296,85,11,72,5,123,1536,1535,1,
2020-03-12,383,383,107,8,114,2,152,1919,1918,0,
2020-03-13,456,454,136,10,141,1,166,2375,2372,0,
2020-03-14,458,454,101,14,162,3,174,2833,2826,0,
2020-03-15,597,594,168,11,190,4,221,3430,3420,1,
2020-03-16,838,835,271,10,291,3,260,4268,4255,0,
2020-03-17,864,860,279,17,300,7,257,5132,5115,0,
2020-03-18,958,955,290,19,335,9,302,6090,6070,0,
2020-03-19,810,802,271,12,280,9,230,6900,6872,1,
2020-03-20,1014,1011,375,23,389,4,220,7914,7883,0,
2020-03-21,889,881,326,11,299,7,238,8803,8764,0,
2020-03-22,863,862,341,13,318,4,186,9666,9626,0,
2020-03-23,1060,1058,458,17,407,8,168,10726,10684,0,
2020-03-24,959,952,407,21,355,4,165,11685,11636,0,
2020-03-25,971,969,466,13,369,8,113,12656,12605,0,
2020-03-26,908,906,454,14,322,6,110,13564,13511,0,
2020-03-27,950,942,494,8,351,9,80,14514,14453,1,
2020-03-28,956,947,520,8,331,7,81,15470,15400,0,
2020-03-29,865,860,500,9,295,4,52,16335,16260,0,
2020-03-30,1134,1131,639,11,407,4,70,17469,17391,0,
2020-03-31,956,952,568,3,312,5,64,18425,18343,0,
2020-04-01,1300,1291,813,13,377,8,80,19725,19634,0,
2020-04-02,1156,1153,804,11,290,7,41,20881,20787,0,
2020-04-03,1332,1330,953,7,319,1,50,22213,22117,0,
2020-04-04,1149,1148,833,9,268,7,31,23362,23265,0,
2020-04-05,1062,1061,748,5,283,6,19,24424,24326,0,
2020-04-06,1409,1404,953,11,420,6,14,25833,25730,0,
2020-04-07,1272,1270,860,13,374,5,18,27105,27000,0,
2020-04-08,1409,1408,986,10,398,9,5,28514,28408,0,
2020-04-09,1458,1455,1007,14,424,5,5,29972,29863,1,
2020-04-10,1737,1736,1233,19,470,8,6,31709,31599,0,
2020-04-11,1631,1630,1125,11,484,6,4,33340,33229,0,
2020-04-12,1477,1475,1050,16,395,9,5,34817,34704,0,
2020-04-13,2044,2042,1289,32,705,10,6,36861,36746,0,
2020-04-14,1802,1801,1226,21,547,4,3,38663,38547,0,
2020-04-15,1875,1872,1325,21,515,7,4,40538,40419,0,
2020-04-16,1930,1928,1292,18,614,3,1,42468,42347,0,
2020-04-17,1857,1856,1295,17,539,2,3,44325,44203,0,
2020-04-18,1664,1662,1199,21,438,1,3,45989,45865,0,
2020-04-19,1261,1260,858,15,377,6,4,47250,47125,0,
2020-04-20,1813,1811,1213,11,578,6,3,49063,48936,0,
2020-04-21,1438,1437,925,13,488,7,4,50501,50373,0,
2020-04-22,1549,1548,1004,12,525,5,2,52050,51921,0,
2020-04-23,1567,1565,1006,20,534,4,1,53617,53486,0,
2020-04-24,1506,1504,970,10,515,6,3,55123,54990,0,
2020-04-25,1405,1401,934,15,443,4,5,56528,56391,0,
2020-04-26,1343,1343,889,13,431,6,4,57871,57734,0,
2020-04-27,1679,1678,1050,11,609,3,5,59550,59412,0,
2020-04-28,1519,1519,975,19,515,4,6,61069,60931,1,
2020-04-29,1490,1490,888,4,591,5,2,62559,62421,0,
2020-04-30,1447,1447,897,5,539,3,3,64006,63868,0,
2020-05-01,1588,1587,954,8,618,3,4,65594,65455,0,
2020-05-02,1086,1085,718,8,353,6,0,66680,66540,0,
2020-05-03,1038,1036,660,6,363,2,5,67718,67576,0,
2020-05-04,1321,1321,804,6,507,3,1,69039,68897,0,
2020-05-05,1259,1258,781,6,464,6,1,70298,70155,0,
2020-05-06,1091,1090,670,8,405,5,2,71389,71245,0,
2020-05-07,1149,1149,747,6,386,4,6,72538,72394,0,
2020-05-08,1170,1168,735,5,418,9,1,73708,73562,0,
2020-05-09,1034,1034,685,9,332,4,4,74742,74596,0,
2020-05-10,953,953,612,6,327,4,4,75695,75549,0,
2020-05-11,1232,1232,790,5,421,10,6,76927,76781,0,
2020-05-12,1089,1089,714,6,357,6,6,78016,77870,0,
2020-05-13,1099,1098,716,3,376,1,2,79115,78968,0,
2020-05-14,1156,1156,759,3,384,4,6,80271,80124,0,
2020-05-15,1275,1275,813,0,444,7,11,81546,81399,0,
2020-05-16,995,995,654,2,337,1,1,82541,82394,0,
2020-05-17,921,920,607,2,302,1,8,83462,83314,0,
2020-05-18,1080,1079,663,2,407,2,5,84542,84393,0,
2020-05-19,939,939,626,3,305,2,3,85481,85332,0,
2020-05-20,1097,1096,701,1,391,2,1,86578,86428,0,
2020-05-21,874,874,599,3,264,3,5,87452,87302,0,
2020-05-22,844,843,537,0,300,2,4,88296,88145,0,
2020-05-23,704,704,478,1,221,0,4,89000,88849,0,
2020-05-24,645,645,438,0,201,2,4,89645,89494,0,
2020-05-25,830,830,527,3,291,6,3,90475,90324,0,
2020-05-26,722,722,491,1,220,4,6,91197,91046,0,
2020-05-27,714,714,485,2,225,0,2,91911,91760,0,
2020-05-28,580,580,392,2,184,1,1,92491,92340,0,
2020-05-29,695,694,454,0,235,1,4,93186,93034,0,
2020-05-30,558,554,403,2,146,2,1,93744,93588,0,
2020-05-31,434,433,303,0,126,0,4,94178,94021,0,
2020-06-01,660,659,453,5,195,1,5,94838,94680,0,
2020-06-02,496,494,345,1,140,2,6,95334,95174,0,
2020-06-03,486,486,329,3,150,1,3,95820,95660,0,
2020-06-04,451,450,296,1,141,1,11,96271,96110,0,
2020-06-05,443,439,316,1,119,0,3,96714,96549,0,
2020-06-06,372,370,265,1,99,0,5,97086,96919,0,
2020-06-07,321,319,237,1,80,0,1,97407,97238,0,
2020-06-08,403,398,278,6,98,5,11,97810,97636,0,
2020-06-09,372,370,260,3,102,1,4,98182,98006,0,
2020-06-10,433,432,294,4,119,5,10,98615,98438,0,
2020-06-11,361,358,247,3,103,0,5,98976,98796,0,
2020-06-12,374,369,238,5,117,3,6,99350,99165,0,
2020-06-13,268,267,173,2,86,1,5,99618,99432,0,
2020-06-14,302,299,203,0,85,2,9,99920,99731,0,
2020-06-15,386,386,246,4,124,5,7,100306,100117,0,
2020-06-16,351,347,234,2,99,3,9,100657,100464,0,
2020-06-17,341,339,228,0,99,7,5,100998,100803,0,
2020-06-18,301,299,201,1,91,1,5,101299,101102,0,
2020-06-19,333,333,239,0,80,4,10,101632,101435,0,
2020-06-20,288,286,206,0,65,6,9,101920,101721,0,
2020-06-21,273,272,175,0,89,3,5,102193,101993,0,
2020-06-22,331,326,215,2,101,4,4,102524,102319,0,
2020-06-23,318,317,210,2,95,3,7,102842,102636,0,
2020-06-24,281,280,188,2,81,2,7,103123,102916,0,
2020-06-25,389,387,283,1,97,1,5,103512,103303,0,
2020-06-26,262,258,153,1,88,6,10,103774,103561,0,
2020-06-27,269,268,196,1,63,1,7,104043,103829,0,
2020-06-28,269,267,183,1,75,0,8,104312,104096,0,
2020-06-29,317,314,206,2,91,6,9,104629,104410,0,
2020-06-30,291,286,187,3,91,3,2,104920,104696,0,
2020-07-01,275,263,160,8,89,1,5,105195,104959,0,
2020-07-02,252,245,163,1,71,4,6,105447,105204,0,
2020-07-03,281,273,171,2,89,0,11,105728,105477,0,
2020-07-04,285,274,161,3,99,1,10,106013,105751,0,
2020-07-05,266,264,159,3,94,1,7,106279,106015,0,
2020-07-06,473,463,256,2,162,27,16,106752,106478,0,
2020-07-07,422,411,230,5,152,4,20,107174,106889,0,
2020-07-08,427,404,260,4,123,6,11,107601,107293,0,
2020-07-09,402,381,248,4,113,4,12,108003,107674,0,
2020-07-10,386,370,249,6,99,3,13,108389,108044,0,
2020-07-11,363,349,207,3,121,6,12,108752,108393,0,
2020-07-12,382,361,228,3,125,1,4,109134,108754,0,
2020-07-13,604,554,340,12,181,8,13,109738,109308,0,
2020-07-14,527,488,283,4,180,9,12,110265,109796,0,
2020-07-15,547,501,304,3,176,6,12,110812,110297,0,
2020-07-16,442,405,238,3,142,2,20,111254,110702,0,
2020-07-17,476,441,255,6,170,5,5,111730,111143,0,
2020-07-18,399,370,232,2,126,1,9,112129,111513,0,
2020-07-19,370,333,198,4,118,3,10,112499,111846,0,
2020-07-20,516,457,255,6,186,1,9,113015,112303,0,
2020-07-21,477,420,240,9,160,6,5,113492,112723,0,
2020-07-22,433,382,189,7,173,3,10,113925,113105,0,
2020-07-23,397,319,145,3,159,4,8,114322,113424,0,
2020-07-24,399,312,158,7,138,4,5,114721,113736,0,
2020-07-25,293,207,99,4,96,3,5,115014,113943,0,
2020-07-26,309,203,114,6,71,2,10,115323,114146,0,
2020-07-27,446,303,162,4,119,7,11,115769,114449,0,
2020-07-28,355,240,130,1,93,4,12,116124,114689,0,
2020-07-29,366,209,125,1,73,6,4,116490,114898,0,
2020-07-30,298,190,100,1,71,12,6,116788,115088,0,
2020-07-31,297,183,100,0,71,4,8,117085,115271,0,
2020-08-01,302,176,93,7,56,3,17,117387,115447,0,
2020-08-02,282,167,91,7,61,2,6,117669,115614,0,
2020-08-03,376,242,132,2,94,3,11,118045,115856,0,
2020-08-04,383,257,135,0,98,8,16,118428,116113,0,
2020-08-05,354,259,147,9,91,6,6,118782,116372,0,
2020-08-06,321,237,137,5,81,8,6,119103,116609,0,
2020-08-07,346,253,140,2,94,10,7,119449,116862,0,
2020-08-08,308,195,95,4,79,15,2,119757,117057,0,
2020-08-09,301,216,101,7,94,8,6,120058,117273,0,
2020-08-10,392,299,145,7,129,10,8,120450,117572,0,
2020-08-11,391,307,157,5,132,5,8,120841,117879,0,
2020-08-12,360,266,137,12,102,4,11,121201,118145,0,
2020-08-13,350,286,158,6,110,4,8,121551,118431,0,
2020-08-14,322,238,105,8,110,9,6,121873,118669,0,
2020-08-15,333,242,98,7,126,7,4,122206,118911,1,
2020-08-16,354,238,104,14,114,2,4,122560,119149,0,
2020-08-17,473,333,161,9,149,8,6,123033,119482,0,
2020-08-18,379,292,142,4,138,5,3,123412,119774,0,
2020-08-19,396,286,146,8,123,6,3,123808,120060,0,
2020-08-20,395,300,150,7,133,6,4,124203,120360,0,
2020-08-21,379,284,135,9,131,5,4,124582,120644,0,
2020-08-22,377,301,161,8,123,5,4,124959,120945,0,
2020-08-23,369,267,125,2,131,7,2,125328,121212,0,
2020-08-24,516,372,181,15,167,3,6,125844,121584,0,
2020-08-25,546,414,201,12,182,11,8,126390,121998,0,
2020-08-26,517,368,177,15,166,6,4,126907,122366,0,
2020-08-27,421,310,153,11,143,1,2,127328,122676,0,
2020-08-28,509,376,194,11,159,7,5,127837,123052,0,
2020-08-29,397,282,153,10,113,2,4,128234,123334,0,
2020-08-30,481,345,172,4,154,9,6,128715,123679,0,
2020-08-31,575,374,200,10,151,6,7,129290,124053,0,
2020-09-01,650,446,231,17,188,6,4,129940,124499,0,
2020-09-02,624,416,219,13,174,6,4,130564,124915,0,
2020-09-03,546,384,204,5,163,9,3,131110,125299,0,
2020-09-04,611,404,192,10,193,5,4,131721,125703,0,
2020-09-05,549,353,190,7,149,4,3,132270,126056,0,
2020-09-06,559,350,170,4,165,8,3,132829,126406,0,
2020-09-07,655,424,194,10,205,10,5,133484,126830,0,
2020-09-08,757,493,238,11,219,17,8,134241,127323,0,
2020-09-09,756,478,242,9,213,12,2,134997,127801,0,
2020-09-10,695,443,215,7,195,20,6,135692,128244,0,
2020-09-11,651,430,214,9,194,8,5,136343,128674,0,
2020-09-12,615,399,188,4,197,8,2,136958,129073,0,
2020-09-13,517,337,155,2,166,12,2,137475,129410,0,
2020-09-14,575,392,196,3,180,11,2,138050,129802,0,
2020-09-15,570,414,198,0,191,23,2,138620,130216,0,
2020-09-16,473,352,156,0,150,45,1,139093,130568,0,
2020-09-17,382,307,77,0,183,47,0,139475,130875,0,
2020-09-18,366,326,58,0,214,54,0,139841,131201,0,
2020-09-19,149,138,13,0,110,15,0,139990,131339,0,
2020-09-20,39,31,1,0,25,5,0,140029,131370,0,
2020-09-21,0,0,0,0,0,0,0,140029,131370,0,
2020-09-22,0,0,0,0,0,0,0,140029,131370,0,
