date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,35,35,19,0,4,0,12,167,167,0,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,47,47,12,0,15,1,19,241,241,0,
2020-03-02,48,48,8,0,10,0,30,289,289,1,
2020-03-03,53,53,17,0,8,0,28,342,342,0,
2020-03-04,51,50,16,1,8,0,25,393,392,0,
2020-03-05,63,63,14,1,17,0,31,456,455,0,
2020-03-06,83,83,18,2,22,1,40,539,538,0,
2020-03-07,89,89,17,3,27,0,42,628,627,1,
2020-03-08,131,131,33,3,35,2,58,759,758,0,
2020-03-09,224,224,69,10,56,0,89,983,982,0,
2020-03-10,257,257,65,8,64,1,119,1240,1239,0,
2020-03-11,296,296,85,11,73,5,122,1536,1535,1,
2020-03-12,383,383,107,8,114,2,152,1919,1918,0,
2020-03-13,456,454,136,10,141,1,166,2375,2372,0,
2020-03-14,458,454,101,14,162,3,174,2833,2826,0,
2020-03-15,598,595,169,11,189,4,222,3431,3421,1,
2020-03-16,837,834,270,10,291,3,260,4268,4255,0,
2020-03-17,864,860,279,17,300,6,258,5132,5115,0,
2020-03-18,959,956,290,19,337,9,301,6091,6071,0,
2020-03-19,810,802,271,12,280,9,230,6901,6873,1,
2020-03-20,1016,1013,376,23,389,5,220,7917,7886,0,
2020-03-21,892,884,327,11,301,7,238,8809,8770,0,
2020-03-22,865,864,341,13,318,6,186,9674,9634,0,
2020-03-23,1063,1061,459,17,407,10,168,10737,10695,0,
2020-03-24,958,951,406,21,355,4,165,11695,11646,0,
2020-03-25,972,970,467,13,369,8,113,12667,12616,0,
2020-03-26,909,907,456,14,321,6,110,13576,13523,0,
2020-03-27,950,942,494,8,351,9,80,14526,14465,1,
2020-03-28,957,948,523,8,330,5,82,15483,15413,0,
2020-03-29,866,861,501,9,295,4,52,16349,16274,0,
2020-03-30,1136,1133,640,11,408,4,70,17485,17407,0,
2020-03-31,956,952,568,3,312,5,64,18441,18359,0,
2020-04-01,1302,1293,817,13,376,8,79,19743,19652,0,
2020-04-02,1155,1152,804,11,291,5,41,20898,20804,0,
2020-04-03,1333,1331,954,7,318,1,51,22231,22135,0,
2020-04-04,1151,1150,837,9,266,7,31,23382,23285,0,
2020-04-05,1065,1064,752,5,283,5,19,24447,24349,0,
2020-04-06,1409,1404,952,11,420,7,14,25856,25753,0,
2020-04-07,1277,1275,867,13,373,4,18,27133,27028,0,
2020-04-08,1408,1407,988,10,398,6,5,28541,28435,0,
2020-04-09,1464,1461,1014,14,424,4,5,30005,29896,1,
2020-04-10,1735,1734,1232,19,470,7,6,31740,31630,0,
2020-04-11,1626,1625,1122,11,484,5,3,33366,33255,0,
2020-04-12,1476,1474,1050,16,395,8,5,34842,34729,0,
2020-04-13,2049,2047,1292,32,708,9,6,36891,36776,0,
2020-04-14,1793,1792,1221,21,544,3,3,38684,38568,0,
2020-04-15,1875,1872,1327,21,514,6,4,40559,40440,0,
2020-04-16,1934,1932,1297,18,613,3,1,42493,42372,0,
2020-04-17,1870,1869,1310,17,539,0,3,44363,44241,0,
2020-04-18,1663,1661,1201,21,435,1,3,46026,45902,0,
2020-04-19,1265,1264,863,15,377,5,4,47291,47166,0,
2020-04-20,1813,1811,1212,11,580,5,3,49104,48977,0,
2020-04-21,1439,1438,928,13,489,4,4,50543,50415,0,
2020-04-22,1549,1548,1004,12,525,5,2,52092,51963,0,
2020-04-23,1573,1571,1012,20,534,4,1,53665,53534,0,
2020-04-24,1510,1508,974,10,517,4,3,55175,55042,0,
2020-04-25,1411,1407,940,15,443,4,5,56586,56449,0,
2020-04-26,1344,1344,891,13,430,6,4,57930,57793,0,
2020-04-27,1672,1671,1045,11,607,3,5,59602,59464,0,
2020-04-28,1517,1517,974,19,514,4,6,61119,60981,1,
2020-04-29,1490,1490,889,4,590,5,2,62609,62471,0,
2020-04-30,1449,1449,899,5,539,3,3,64058,63920,0,
2020-05-01,1589,1588,956,8,617,3,4,65647,65508,0,
2020-05-02,1088,1087,721,8,352,6,0,66735,66595,0,
2020-05-03,1039,1037,660,6,364,2,5,67774,67632,0,
2020-05-04,1321,1321,804,6,507,3,1,69095,68953,0,
2020-05-05,1259,1258,781,6,467,3,1,70354,70211,0,
2020-05-06,1091,1090,672,8,403,5,2,71445,71301,0,
2020-05-07,1136,1136,735,6,388,1,6,72581,72437,0,
2020-05-08,1164,1162,731,5,416,9,1,73745,73599,0,
2020-05-09,1036,1036,687,9,332,4,4,74781,74635,0,
2020-05-10,970,970,629,6,328,3,4,75751,75605,0,
2020-05-11,1231,1231,790,5,420,10,6,76982,76836,0,
2020-05-12,1087,1087,715,6,355,5,6,78069,77923,0,
2020-05-13,1100,1099,718,3,375,1,2,79169,79022,0,
2020-05-14,1157,1157,761,3,383,4,6,80326,80179,0,
2020-05-15,1273,1273,814,0,443,5,11,81599,81452,0,
2020-05-16,997,997,657,2,336,1,1,82596,82449,0,
2020-05-17,920,919,607,2,301,1,8,83516,83368,0,
2020-05-18,1080,1079,664,2,406,2,5,84596,84447,0,
2020-05-19,941,941,627,3,306,2,3,85537,85388,0,
2020-05-20,1096,1095,702,1,389,2,1,86633,86483,0,
2020-05-21,872,872,597,3,264,3,5,87505,87355,0,
2020-05-22,845,844,538,0,300,2,4,88350,88199,0,
2020-05-23,704,704,478,1,221,0,4,89054,88903,0,
2020-05-24,643,643,437,0,200,2,4,89697,89546,0,
2020-05-25,828,828,525,3,291,6,3,90525,90374,0,
2020-05-26,721,721,493,1,218,3,6,91246,91095,0,
2020-05-27,714,714,485,2,225,0,2,91960,91809,0,
2020-05-28,580,580,393,2,184,0,1,92540,92389,0,
2020-05-29,695,694,454,0,235,1,4,93235,93083,0,
2020-05-30,558,554,403,2,146,2,1,93793,93637,0,
2020-05-31,434,433,304,0,125,0,4,94227,94070,0,
2020-06-01,661,660,455,5,194,1,5,94888,94730,0,
2020-06-02,497,495,346,1,140,2,6,95385,95225,0,
2020-06-03,486,486,329,3,150,1,3,95871,95711,0,
2020-06-04,451,450,296,1,141,1,11,96322,96161,0,
2020-06-05,444,440,318,1,118,0,3,96766,96601,0,
2020-06-06,371,369,266,1,97,0,5,97137,96970,0,
2020-06-07,320,318,237,1,79,0,1,97457,97288,0,
2020-06-08,404,399,279,6,98,5,11,97861,97687,0,
2020-06-09,372,370,260,3,102,1,4,98233,98057,0,
2020-06-10,433,432,294,4,119,5,10,98666,98489,0,
2020-06-11,361,358,247,3,103,0,5,99027,98847,0,
2020-06-12,374,369,238,5,117,3,6,99401,99216,0,
2020-06-13,268,267,173,2,86,1,5,99669,99483,0,
2020-06-14,303,300,204,0,85,2,9,99972,99783,0,
2020-06-15,386,386,246,4,124,5,7,100358,100169,0,
2020-06-16,351,349,237,2,98,3,9,100709,100518,0,
2020-06-17,342,341,230,0,99,7,5,101051,100859,0,
2020-06-18,303,301,203,1,91,1,5,101354,101160,0,
2020-06-19,332,332,238,0,80,4,10,101686,101492,0,
2020-06-20,285,283,204,0,64,6,9,101971,101775,0,
2020-06-21,273,272,175,0,89,3,5,102244,102047,0,
2020-06-22,332,327,216,2,101,4,4,102576,102374,0,
2020-06-23,318,317,211,2,94,3,7,102894,102691,0,
2020-06-24,280,279,187,2,81,2,7,103174,102970,0,
2020-06-25,389,387,283,1,97,1,5,103563,103357,0,
2020-06-26,261,257,153,1,88,5,10,103824,103614,0,
2020-06-27,269,268,196,1,63,1,7,104093,103882,0,
2020-06-28,270,268,184,1,75,0,8,104363,104150,0,
2020-06-29,317,314,206,2,91,6,9,104680,104464,0,
2020-06-30,290,285,188,3,89,3,2,104970,104749,0,
2020-07-01,275,263,160,8,89,1,5,105245,105012,0,
2020-07-02,252,245,163,1,71,4,6,105497,105257,0,
2020-07-03,281,273,171,2,89,0,11,105778,105530,0,
2020-07-04,285,274,161,3,99,1,10,106063,105804,0,
2020-07-05,266,264,159,3,94,1,7,106329,106068,0,
2020-07-06,473,463,256,2,162,27,16,106802,106531,0,
2020-07-07,423,412,232,5,151,4,20,107225,106943,0,
2020-07-08,426,403,260,4,122,6,11,107651,107346,0,
2020-07-09,402,381,247,4,114,4,12,108053,107727,0,
2020-07-10,386,370,249,6,99,3,13,108439,108097,0,
2020-07-11,363,349,207,3,121,6,12,108802,108446,0,
2020-07-12,382,361,228,3,125,1,4,109184,108807,0,
2020-07-13,603,553,341,12,179,8,13,109787,109360,0,
2020-07-14,527,488,285,4,178,9,12,110314,109848,0,
2020-07-15,547,501,306,3,174,6,12,110861,110349,0,
2020-07-16,441,404,238,3,141,2,20,111302,110753,0,
2020-07-17,476,441,257,6,168,5,5,111778,111194,0,
2020-07-18,398,369,233,2,124,1,9,112176,111563,0,
2020-07-19,370,333,198,4,118,3,10,112546,111896,0,
2020-07-20,517,458,258,6,184,1,9,113063,112354,0,
2020-07-21,478,422,243,9,159,6,5,113541,112776,0,
2020-07-22,433,382,190,7,172,3,10,113974,113158,0,
2020-07-23,397,319,145,3,159,4,8,114371,113477,0,
2020-07-24,398,312,159,7,137,4,5,114769,113789,0,
2020-07-25,292,206,99,4,95,3,5,115061,113995,0,
2020-07-26,309,203,114,6,70,2,11,115370,114198,0,
2020-07-27,445,302,165,4,115,7,11,115815,114500,0,
2020-07-28,356,241,130,1,94,4,12,116171,114741,0,
2020-07-29,367,210,126,1,73,6,4,116538,114951,0,
2020-07-30,298,190,101,1,70,12,6,116836,115141,0,
2020-07-31,296,183,101,0,70,4,8,117132,115324,0,
2020-08-01,302,176,97,7,53,2,17,117434,115500,0,
2020-08-02,282,167,91,7,61,2,6,117716,115667,0,
2020-08-03,376,241,132,2,92,3,12,118092,115908,0,
2020-08-04,384,258,136,0,98,8,16,118476,116166,0,
2020-08-05,354,258,146,9,91,6,6,118830,116424,0,
2020-08-06,322,237,138,5,80,8,6,119152,116661,0,
2020-08-07,349,256,143,2,94,10,7,119501,116917,0,
2020-08-08,308,195,96,4,78,15,2,119809,117112,0,
2020-08-09,301,216,102,7,94,7,6,120110,117328,0,
2020-08-10,393,300,146,7,127,11,9,120503,117628,0,
2020-08-11,390,306,156,5,133,4,8,120893,117934,0,
2020-08-12,360,266,139,12,100,4,11,121253,118200,0,
2020-08-13,350,288,163,6,106,4,9,121603,118488,0,
2020-08-14,321,238,106,8,109,9,6,121924,118726,0,
2020-08-15,334,242,99,7,124,8,4,122258,118968,1,
2020-08-16,354,239,110,14,109,2,4,122612,119207,0,
2020-08-17,476,335,171,9,141,7,7,123088,119542,0,
2020-08-18,380,292,149,4,132,4,3,123468,119834,0,
2020-08-19,396,288,150,8,121,6,3,123864,120122,0,
2020-08-20,395,300,154,7,129,6,4,124259,120422,0,
2020-08-21,381,286,142,9,125,5,5,124640,120708,0,
2020-08-22,379,303,166,8,121,4,4,125019,121011,0,
2020-08-23,372,270,131,2,126,7,4,125391,121281,0,
2020-08-24,519,375,184,15,167,3,6,125910,121656,0,
2020-08-25,549,417,205,12,181,10,9,126459,122073,0,
2020-08-26,518,369,184,14,160,7,4,126977,122442,0,
2020-08-27,424,313,162,11,137,1,2,127401,122755,0,
2020-08-28,510,377,199,11,155,6,6,127911,123132,0,
2020-08-29,402,285,156,10,113,2,4,128313,123417,0,
2020-08-30,485,350,187,4,145,7,7,128798,123767,0,
2020-08-31,577,377,206,10,146,7,8,129375,124144,0,
2020-09-01,663,460,251,17,183,5,4,130038,124604,0,
2020-09-02,634,425,234,13,168,6,4,130672,125029,0,
2020-09-03,564,393,214,5,162,9,3,131236,125422,0,
2020-09-04,638,423,216,10,184,4,9,131874,125845,0,
2020-09-05,577,372,209,8,147,3,5,132451,126217,0,
2020-09-06,603,380,201,4,162,8,5,133054,126597,0,
2020-09-07,718,464,228,11,208,9,8,133772,127061,0,
2020-09-08,842,555,293,11,228,14,9,134614,127616,0,
2020-09-09,851,541,292,11,223,12,3,135465,128157,0,
2020-09-10,817,528,280,7,223,13,5,136282,128685,0,
2020-09-11,820,543,291,10,224,9,9,137102,129228,0,
2020-09-12,886,593,311,9,259,10,4,137988,129821,0,
2020-09-13,800,543,271,8,249,10,5,138788,130364,0,
2020-09-14,1052,702,367,14,299,15,7,139840,131066,0,
2020-09-15,1096,737,400,9,310,15,3,140936,131803,0,
2020-09-16,1062,704,401,21,259,20,3,141998,132507,0,
2020-09-17,1004,677,371,21,262,20,3,143002,133184,0,
2020-09-18,1000,667,355,8,259,44,1,144002,133851,0,
2020-09-19,866,601,269,15,278,37,2,144868,134452,0,
2020-09-20,797,536,251,10,237,33,5,145665,134988,0,
2020-09-21,971,752,377,12,293,68,2,146636,135740,0,
2020-09-22,906,715,329,13,295,77,1,147542,136455,0,
2020-09-23,794,691,353,11,251,74,2,148336,137146,0,
2020-09-24,696,619,261,7,241,108,2,149032,137765,0,
2020-09-25,679,640,207,4,255,170,4,149711,138405,0,
2020-09-26,581,550,145,3,225,177,0,150292,138955,0,
2020-09-27,421,399,95,2,140,162,0,150713,139354,0,
2020-09-28,455,436,76,0,166,194,0,151168,139790,0,
2020-09-29,344,330,50,0,143,137,0,151512,140120,0,
2020-09-30,157,154,20,0,64,70,0,151669,140274,0,
2020-10-01,43,43,4,0,12,27,0,151712,140317,,
2020-10-02,0,0,0,0,0,0,0,151712,140317,,
2020-10-03,0,0,0,0,0,0,0,151712,140317,,
