date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,28,28,0,
2020-02-18,2,2,2,0,0,0,0,30,30,0,
2020-02-19,3,3,1,0,1,0,1,33,33,1,
2020-02-20,7,7,3,1,1,0,2,40,40,0,
2020-02-21,2,2,0,0,0,0,2,42,42,0,
2020-02-22,5,5,0,0,2,0,3,47,47,0,
2020-02-23,16,16,7,0,2,0,7,63,63,0,
2020-02-24,14,14,3,0,2,0,9,77,77,1,
2020-02-25,16,16,4,0,2,0,10,93,93,0,
2020-02-26,12,12,6,1,3,0,2,105,105,0,
2020-02-27,25,25,13,0,6,0,6,130,130,0,
2020-02-28,36,36,19,0,4,0,13,166,166,1,
2020-02-29,27,27,9,0,4,1,13,193,193,0,
2020-03-01,46,46,10,0,12,5,19,239,239,0,
2020-03-02,48,48,7,0,10,0,31,287,287,0,
2020-03-03,52,52,16,0,8,0,28,339,339,1,
2020-03-04,48,48,11,1,9,1,26,387,387,0,
2020-03-05,62,62,13,1,18,0,30,449,449,0,
2020-03-06,83,83,14,2,24,3,40,532,532,0,
2020-03-07,90,90,17,4,26,1,42,622,622,0,
2020-03-08,131,131,31,3,34,5,58,753,753,1,
2020-03-09,224,224,65,10,58,2,89,977,977,0,
2020-03-10,256,256,65,8,62,4,117,1233,1233,0,
2020-03-11,295,295,83,11,73,7,121,1528,1528,1,
2020-03-12,383,383,103,8,111,9,152,1911,1911,0,
2020-03-13,457,455,128,10,143,8,166,2368,2366,0,
2020-03-14,458,454,100,14,159,8,173,2826,2820,0,
2020-03-15,596,593,161,11,188,12,221,3422,3413,1,
2020-03-16,837,834,260,10,288,17,259,4259,4247,0,
2020-03-17,864,861,267,17,297,24,256,5123,5108,0,
2020-03-18,959,956,279,19,329,27,302,6082,6064,0,
2020-03-19,811,803,250,12,287,24,230,6893,6867,1,
2020-03-20,1014,1011,352,23,388,29,219,7907,7878,0,
2020-03-21,885,877,304,11,307,17,238,8792,8755,0,
2020-03-22,860,859,318,13,326,16,186,9652,9614,0,
2020-03-23,1061,1059,440,17,412,24,166,10713,10673,0,
2020-03-24,957,950,384,21,353,26,166,11670,11623,0,
2020-03-25,969,967,436,13,377,27,114,12639,12590,0,
2020-03-26,905,903,424,14,333,23,109,13544,13493,0,
2020-03-27,947,939,456,8,347,47,81,14491,14432,1,
2020-03-28,955,946,472,8,349,36,81,15446,15378,0,
2020-03-29,868,863,462,9,315,26,51,16314,16241,0,
2020-03-30,1139,1136,570,11,431,54,70,17453,17377,0,
2020-03-31,958,954,521,3,332,34,64,18411,18331,0,
2020-04-01,1300,1291,755,13,385,61,77,19711,19622,0,
2020-04-02,1156,1153,735,11,317,50,40,20867,20775,0,
2020-04-03,1341,1339,889,7,337,55,51,22208,22114,0,
2020-04-04,1155,1154,735,9,293,86,31,23363,23268,0,
2020-04-05,1064,1063,672,5,309,57,20,24427,24331,0,
2020-04-06,1412,1408,852,11,457,74,14,25839,25739,0,
2020-04-07,1276,1274,769,13,396,78,18,27115,27013,0,
2020-04-08,1410,1409,869,10,426,99,5,28525,28422,0,
2020-04-09,1466,1463,885,14,466,92,6,29991,29885,1,
2020-04-10,1736,1735,1067,19,522,121,6,31727,31620,0,
2020-04-11,1635,1634,918,11,542,159,4,33362,33254,0,
2020-04-12,1480,1478,862,16,454,141,5,34842,34732,0,
2020-04-13,2057,2055,1100,32,760,157,6,36899,36787,0,
2020-04-14,1808,1807,1047,21,605,131,3,38707,38594,0,
2020-04-15,1873,1870,1109,21,576,160,4,40580,40464,0,
2020-04-16,1928,1926,1070,18,713,124,1,42508,42390,0,
2020-04-17,1859,1858,1028,17,649,161,3,44367,44248,0,
2020-04-18,1672,1671,1053,21,495,99,3,46039,45919,0,
2020-04-19,1265,1264,753,15,421,71,4,47304,47183,0,
2020-04-20,1818,1816,1042,11,652,108,3,49122,48999,0,
2020-04-21,1443,1442,799,13,526,100,4,50565,50441,0,
2020-04-22,1549,1548,868,12,579,87,2,52114,51989,0,
2020-04-23,1566,1565,864,20,581,99,1,53680,53554,0,
2020-04-24,1515,1513,866,10,563,71,3,55195,55067,0,
2020-04-25,1404,1401,783,15,543,55,5,56599,56468,0,
2020-04-26,1347,1347,798,13,471,61,4,57946,57815,0,
2020-04-27,1689,1688,902,11,675,95,5,59635,59503,0,
2020-04-28,1515,1515,884,19,544,62,6,61150,61018,1,
2020-04-29,1485,1485,776,4,632,71,2,62635,62503,0,
2020-04-30,1449,1449,798,5,582,61,3,64084,63952,0,
2020-05-01,1590,1589,871,8,649,57,4,65674,65541,0,
2020-05-02,1089,1088,662,8,370,48,0,66763,66629,0,
2020-05-03,1040,1038,618,6,383,26,5,67803,67667,0,
2020-05-04,1325,1325,750,6,529,39,1,69128,68992,0,
2020-05-05,1261,1260,703,6,501,49,1,70389,70252,0,
2020-05-06,1091,1090,610,8,435,35,2,71480,71342,0,
2020-05-07,1151,1151,667,6,416,56,6,72631,72493,0,
2020-05-08,1174,1172,663,5,450,53,1,73805,73665,0,
2020-05-09,1036,1036,624,9,366,33,4,74841,74701,0,
2020-05-10,952,952,568,6,335,39,4,75793,75653,0,
2020-05-11,1234,1234,715,5,464,44,6,77027,76887,0,
2020-05-12,1090,1090,647,6,389,42,6,78117,77977,0,
2020-05-13,1105,1104,652,3,423,24,2,79222,79081,0,
2020-05-14,1160,1160,668,3,433,50,6,80382,80241,0,
2020-05-15,1273,1273,747,0,475,40,11,81655,81514,0,
2020-05-16,999,999,603,2,371,22,1,82654,82513,0,
2020-05-17,921,921,541,2,346,24,8,83575,83434,0,
2020-05-18,1082,1081,600,2,444,30,5,84657,84515,0,
2020-05-19,940,940,560,3,349,25,3,85597,85455,0,
2020-05-20,1094,1094,641,1,403,48,1,86691,86549,0,
2020-05-21,874,874,552,3,293,21,5,87565,87423,0,
2020-05-22,849,848,507,0,321,16,4,88414,88271,0,
2020-05-23,708,708,453,1,231,19,4,89122,88979,0,
2020-05-24,651,651,404,0,224,19,4,89773,89630,0,
2020-05-25,834,834,494,3,307,27,3,90607,90464,0,
2020-05-26,719,719,441,1,246,25,6,91326,91183,0,
2020-05-27,715,715,424,2,272,15,2,92041,91898,0,
2020-05-28,581,581,358,2,204,16,1,92622,92479,0,
2020-05-29,695,695,407,0,259,25,4,93317,93174,0,
2020-05-30,557,553,371,2,166,13,1,93874,93727,0,
2020-05-31,437,436,279,0,139,14,4,94311,94163,0,
2020-06-01,661,660,385,5,243,22,5,94972,94823,0,
2020-06-02,501,500,326,1,154,13,6,95473,95323,0,
2020-06-03,487,487,303,3,157,21,3,95960,95810,0,
2020-06-04,451,450,259,1,171,8,11,96411,96260,0,
2020-06-05,445,441,297,1,129,11,3,96856,96701,0,
2020-06-06,375,373,237,1,106,24,5,97231,97074,0,
2020-06-07,319,317,216,1,94,5,1,97550,97391,0,
2020-06-08,403,398,257,6,108,16,11,97953,97789,0,
2020-06-09,371,369,240,3,113,9,4,98324,98158,0,
2020-06-10,436,435,253,4,136,32,10,98760,98593,0,
2020-06-11,359,356,230,3,111,7,5,99119,98949,0,
2020-06-12,375,371,222,5,119,19,6,99494,99320,0,
2020-06-13,270,269,165,2,86,11,5,99764,99589,0,
2020-06-14,300,298,190,0,91,8,9,100064,99887,0,
2020-06-15,388,388,221,4,141,15,7,100452,100275,0,
2020-06-16,356,352,222,2,100,19,9,100808,100627,0,
2020-06-17,339,337,204,0,114,14,5,101147,100964,0,
2020-06-18,302,300,185,1,96,13,5,101449,101264,0,
2020-06-19,336,336,229,0,82,15,10,101785,101600,0,
2020-06-20,292,292,199,0,70,15,8,102077,101892,0,
2020-06-21,277,276,173,0,84,13,6,102354,102168,0,
2020-06-22,335,331,201,2,110,14,4,102689,102499,0,
2020-06-23,318,317,199,2,90,19,7,103007,102816,0,
2020-06-24,280,279,172,2,85,13,7,103287,103095,0,
2020-06-25,393,391,249,1,115,21,5,103680,103486,0,
2020-06-26,263,261,150,1,86,15,9,103943,103747,0,
2020-06-27,268,267,188,1,65,6,7,104211,104014,0,
2020-06-28,271,269,175,1,75,9,9,104482,104283,0,
2020-06-29,317,315,183,2,107,14,9,104799,104598,0,
2020-06-30,291,286,174,3,94,13,2,105090,104884,0,
2020-07-01,273,264,159,7,91,2,5,105363,105148,0,
2020-07-02,251,244,151,1,75,12,5,105614,105392,0,
2020-07-03,282,275,165,2,93,4,11,105896,105667,0,
2020-07-04,285,276,158,4,99,5,10,106181,105943,0,
2020-07-05,264,264,154,3,95,5,7,106445,106207,0,
2020-07-06,470,460,230,2,179,35,14,106915,106667,0,
2020-07-07,421,413,215,6,159,12,21,107336,107080,0,
2020-07-08,418,406,249,4,128,14,11,107754,107486,0,
2020-07-09,397,382,235,4,122,9,12,108151,107868,0,
2020-07-10,385,371,237,6,99,15,14,108536,108239,0,
2020-07-11,359,353,198,3,130,10,12,108895,108592,0,
2020-07-12,378,365,215,3,128,14,5,109273,108957,0,
2020-07-13,587,559,312,12,200,22,13,109860,109516,0,
2020-07-14,521,496,264,4,183,33,12,110381,110012,0,
2020-07-15,532,503,280,3,173,35,12,110913,110515,0,
2020-07-16,437,411,227,3,143,18,20,111350,110926,0,
2020-07-17,477,461,251,6,179,20,5,111827,111387,0,
2020-07-18,379,365,224,2,122,8,9,112206,111752,0,
2020-07-19,361,348,199,4,118,16,11,112567,112100,0,
2020-07-20,477,449,248,6,169,16,10,113044,112549,0,
2020-07-21,429,418,230,9,153,20,6,113473,112967,0,
2020-07-22,419,411,182,7,196,16,10,113892,113378,0,
2020-07-23,346,329,138,3,157,23,8,114238,113707,0,
2020-07-24,383,366,158,7,177,19,5,114621,114073,0,
2020-07-25,255,238,92,4,124,13,5,114876,114311,0,
2020-07-26,204,196,97,6,68,15,10,115080,114507,0,
2020-07-27,322,298,153,4,103,27,11,115402,114805,0,
2020-07-28,242,231,120,1,82,16,12,115644,115036,0,
2020-07-29,223,205,117,1,62,21,4,115867,115241,0,
2020-07-30,205,191,95,1,65,24,6,116072,115432,0,
2020-07-31,201,179,89,0,65,17,8,116273,115611,0,
2020-08-01,191,174,81,7,46,23,17,116464,115785,0,
2020-08-02,185,164,84,7,53,14,6,116649,115949,0,
2020-08-03,254,237,125,2,85,14,11,116903,116186,0,
2020-08-04,284,247,130,0,86,15,16,117187,116433,0,
2020-08-05,269,250,139,8,81,16,6,117456,116683,0,
2020-08-06,248,229,120,5,76,23,5,117704,116912,0,
2020-08-07,270,243,130,2,73,31,7,117974,117155,0,
2020-08-08,229,189,92,4,61,30,2,118203,117344,0,
2020-08-09,244,211,98,7,76,25,5,118447,117555,0,
2020-08-10,309,284,134,7,93,41,9,118756,117839,0,
2020-08-11,328,297,148,5,111,25,8,119084,118136,0,
2020-08-12,297,258,128,12,95,13,10,119381,118394,0,
2020-08-13,291,271,136,6,90,32,7,119672,118665,0,
2020-08-14,255,222,93,6,84,33,6,119927,118887,0,
2020-08-15,244,206,78,6,88,30,4,120171,119093,0,
2020-08-16,272,224,97,12,86,26,3,120443,119317,0,
2020-08-17,326,279,129,4,103,37,6,120769,119596,0,
2020-08-18,263,230,105,3,95,25,2,121032,119826,0,
2020-08-19,246,219,100,8,75,34,2,121278,120045,0,
2020-08-20,253,220,86,2,86,44,2,121531,120265,0,
2020-08-21,225,191,72,4,69,44,2,121756,120456,0,
2020-08-22,200,178,86,1,56,34,1,121956,120634,0,
2020-08-23,168,146,64,0,50,31,1,122124,120780,0,
2020-08-24,196,164,65,0,47,50,2,122320,120944,1,
2020-08-25,171,156,61,0,48,45,2,122491,121100,0,
2020-08-26,150,129,63,0,25,40,1,122641,121229,0,
2020-08-27,94,81,32,0,28,21,0,122735,121310,0,
2020-08-28,72,62,22,0,12,28,0,122807,121372,0,
2020-08-29,39,33,5,0,14,14,0,122846,121405,0,
2020-08-30,37,29,3,0,8,18,0,122883,121434,0,
2020-08-31,0,0,0,0,0,0,0,122883,121434,0,
2020-09-01,0,0,0,0,0,0,0,122883,121434,0,
