date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-03-18,950,942,290,19,335,289,9,6119,6084,1,
2020-03-19,807,804,271,12,280,232,9,6926,6888,0,
2020-03-20,1022,1014,377,23,387,222,5,7948,7902,0,
2020-03-21,883,881,327,11,300,236,7,8831,8783,0,
2020-03-22,869,866,343,13,317,188,5,9700,9649,0,
2020-03-23,1065,1058,459,17,409,165,8,10765,10707,0,
2020-03-24,954,951,406,21,353,167,4,11719,11658,0,
2020-03-25,970,968,464,13,371,113,7,12689,12626,1,
2020-03-26,910,903,456,14,323,104,6,13599,13529,0,
2020-03-27,947,938,494,8,349,78,9,14546,14467,0,
2020-03-28,950,943,522,8,326,82,5,15496,15410,0,
2020-03-29,861,858,498,9,295,52,4,16357,16268,0,
2020-03-30,1135,1131,636,11,411,69,4,17492,17399,0,
2020-03-31,966,956,570,3,314,64,5,18458,18355,0,
2020-04-01,1286,1283,812,13,371,80,7,19744,19638,0,
2020-04-02,1162,1159,811,11,292,41,4,20906,20797,0,
2020-04-03,1327,1326,951,7,316,51,1,22233,22123,0,
2020-04-04,1146,1145,834,9,264,31,7,23379,23268,0,
2020-04-05,1069,1064,752,5,282,20,5,24448,24332,0,
2020-04-06,1402,1400,947,11,423,13,6,25850,25732,1,
2020-04-07,1275,1275,870,13,371,18,3,27125,27007,0,
2020-04-08,1409,1405,985,10,399,5,6,28534,28412,0,
2020-04-09,1459,1458,1017,14,421,5,1,29993,29870,0,
2020-04-10,1740,1736,1234,19,469,6,8,31733,31606,0,
2020-04-11,1626,1622,1126,11,480,3,2,33359,33228,0,
2020-04-12,1479,1477,1052,16,397,5,7,34838,34705,0,
2020-04-13,2038,2037,1284,32,708,6,7,36876,36742,0,
2020-04-14,1781,1778,1213,21,539,3,2,38657,38520,0,
2020-04-15,1871,1869,1328,21,510,4,6,40528,40389,0,
2020-04-16,1940,1939,1304,18,613,1,3,42468,42328,0,
2020-04-17,1869,1868,1316,17,532,3,0,44337,44196,0,
2020-04-18,1665,1663,1203,21,435,3,1,46002,45859,0,
2020-04-19,1278,1276,873,15,379,4,5,47280,47135,0,
2020-04-20,1790,1788,1204,11,565,3,5,49070,48923,0,
2020-04-21,1439,1438,925,13,491,4,5,50509,50361,0,
2020-04-22,1549,1548,1003,12,527,2,4,52058,51909,1,
2020-04-23,1575,1574,1013,20,537,1,3,53633,53483,0,
2020-04-24,1510,1505,975,10,513,3,4,55143,54988,0,
2020-04-25,1401,1400,934,15,442,5,4,56544,56388,0,
2020-04-26,1351,1349,895,13,431,4,6,57895,57737,0,
2020-04-27,1674,1674,1045,11,610,5,3,59569,59411,0,
2020-04-28,1529,1528,981,19,518,6,4,61098,60939,0,
2020-04-29,1492,1492,897,4,583,2,6,62590,62431,0,
2020-04-30,1441,1440,888,5,541,3,3,64031,63871,0,
2020-05-01,1593,1586,961,8,610,4,3,65624,65457,0,
2020-05-02,1075,1074,713,8,348,0,5,66699,66531,0,
2020-05-03,1045,1044,661,6,370,5,2,67744,67575,0,
2020-05-04,1325,1322,804,6,508,1,3,69069,68897,0,
2020-05-05,1256,1254,783,6,461,1,3,70325,70151,0,
2020-05-06,1090,1090,669,8,406,2,5,71415,71241,0,
2020-05-07,1124,1121,720,6,388,6,1,72539,72362,0,
2020-05-08,1148,1148,721,5,414,1,7,73687,73510,0,
2020-05-09,1042,1040,691,9,332,4,4,74729,74550,0,
2020-05-10,987,987,643,6,332,4,2,75716,75537,0,
2020-05-11,1224,1224,784,5,419,6,10,76940,76761,0,
2020-05-12,1098,1096,730,6,349,6,5,78038,77857,0,
2020-05-13,1089,1089,703,3,380,2,1,79127,78946,0,
2020-05-14,1174,1172,776,3,382,6,5,80301,80118,0,
2020-05-15,1280,1280,823,0,442,11,4,81581,81398,0,
2020-05-16,985,982,642,2,336,1,1,82566,82380,0,
2020-05-17,918,914,600,2,303,8,1,83484,83294,0,
2020-05-18,1078,1076,663,2,404,5,2,84562,84370,0,
2020-05-19,943,942,623,3,311,3,2,85505,85312,0,
2020-05-20,1092,1091,711,1,376,1,2,86597,86403,0,
2020-05-21,856,854,582,3,261,5,3,87453,87257,0,
2020-05-22,850,849,540,0,303,4,2,88303,88106,0,
2020-05-23,714,714,482,1,225,6,0,89017,88820,0,
2020-05-24,646,645,438,0,204,2,1,89663,89465,0,
2020-05-25,830,829,541,3,276,3,6,90493,90294,0,
2020-05-26,727,724,489,1,225,7,2,91220,91018,0,
2020-05-27,694,690,467,2,220,1,0,91914,91708,0,
2020-05-28,587,583,396,2,184,1,0,92501,92291,0,
2020-05-29,692,691,459,0,227,4,1,93193,92982,0,
2020-05-30,548,541,389,2,147,1,2,93741,93523,0,
2020-05-31,483,482,353,0,125,4,0,94224,94005,0,
2020-06-01,612,609,406,5,192,5,1,94836,94614,0,
2020-06-02,495,493,342,1,141,6,3,95331,95107,0,
2020-06-03,510,509,354,3,148,3,1,95841,95616,0,
2020-06-04,434,429,274,1,142,11,1,96275,96045,0,
2020-06-05,430,424,307,1,113,3,0,96705,96469,0,
2020-06-06,387,381,281,1,94,5,0,97092,96850,0,
2020-06-07,325,320,236,1,82,1,0,97417,97170,0,
2020-06-08,395,390,275,6,94,11,4,97812,97560,0,
2020-06-09,359,357,245,3,103,5,1,98171,97917,0,
2020-06-10,421,419,288,4,113,9,5,98592,98336,0,
2020-06-11,363,358,244,3,105,6,0,98955,98694,0,
2020-06-12,371,367,241,5,113,5,3,99326,99061,0,
2020-06-13,274,270,175,2,86,6,1,99600,99331,0,
2020-06-14,304,302,208,0,84,8,2,99904,99633,0,
2020-06-15,388,386,247,4,122,7,6,100292,100019,0,
2020-06-16,355,351,237,2,100,9,3,100647,100370,0,
2020-06-17,346,344,232,0,98,5,9,100993,100714,0,
2020-06-18,309,307,205,1,93,5,3,101302,101021,0,
2020-06-19,330,328,237,0,79,10,2,101632,101349,0,
2020-06-20,286,284,207,0,67,9,1,101918,101633,0,
2020-06-21,275,272,176,0,88,5,3,102193,101905,0,
2020-06-22,334,328,216,2,101,5,4,102527,102233,0,
2020-06-23,317,315,210,2,94,6,3,102844,102548,0,
2020-06-24,278,277,185,2,81,7,2,103122,102825,0,
2020-06-25,388,387,283,1,97,5,1,103510,103212,0,
2020-06-26,263,257,153,1,88,10,5,103773,103469,0,
2020-06-27,269,268,198,1,61,7,1,104042,103737,0,
2020-06-28,273,270,186,1,75,8,0,104315,104007,1,
2020-06-29,317,311,202,2,92,9,6,104632,104318,0,
2020-06-30,294,289,195,3,87,2,2,104926,104607,0,
2020-07-01,275,264,161,8,89,5,1,105201,104871,0,
2020-07-02,257,246,163,1,72,6,4,105458,105117,0,
2020-07-03,286,277,173,2,90,11,1,105744,105394,0,
2020-07-04,288,276,163,3,98,11,1,106032,105670,0,
2020-07-05,273,267,164,3,94,5,1,106305,105937,0,
2020-07-06,474,463,254,2,161,19,27,106779,106400,0,
2020-07-07,420,410,235,5,149,18,3,107199,106810,0,
2020-07-08,429,404,261,4,123,11,5,107628,107214,0,
2020-07-09,398,382,248,4,115,11,4,108026,107596,0,
2020-07-10,397,374,251,6,100,12,5,108423,107970,0,
2020-07-11,369,354,211,3,121,12,7,108792,108324,0,
2020-07-12,384,359,228,3,124,4,0,109176,108683,0,
2020-07-13,600,551,339,12,180,14,6,109776,109234,0,
2020-07-14,541,491,288,4,181,12,6,110317,109725,0,
2020-07-15,547,502,309,3,171,13,6,110864,110227,0,
2020-07-16,450,410,240,3,146,19,2,111314,110637,0,
2020-07-17,481,442,259,6,168,4,5,111795,111079,0,
2020-07-18,396,366,232,2,122,9,1,112191,111445,0,
2020-07-19,379,337,200,4,119,11,3,112570,111782,0,
2020-07-20,521,458,260,6,184,7,1,113091,112240,0,
2020-07-21,483,424,245,9,157,7,6,113574,112664,0,
2020-07-22,444,382,187,7,174,11,3,114018,113046,0,
2020-07-23,403,319,150,3,156,7,3,114421,113365,0,
2020-07-24,414,317,163,7,138,5,4,114835,113682,0,
2020-07-25,304,207,100,4,94,6,3,115139,113889,0,
2020-07-26,327,202,116,6,69,10,1,115466,114091,0,
2020-07-27,461,302,170,4,112,12,4,115927,114393,0,
2020-07-28,398,242,133,1,93,11,4,116325,114635,0,
2020-07-29,377,210,126,1,73,4,6,116702,114845,0,
2020-07-30,330,190,104,1,70,7,8,117032,115035,0,
2020-07-31,316,183,104,0,68,7,4,117348,115218,0,
2020-08-01,321,180,99,7,54,17,3,117669,115398,0,
2020-08-02,323,171,93,7,61,8,2,117992,115569,0,
2020-08-03,424,245,137,2,92,11,3,118416,115814,0,
2020-08-04,410,261,137,0,99,15,10,118826,116075,0,
2020-08-05,365,259,145,9,93,7,5,119191,116334,0,
2020-08-06,349,233,139,5,77,5,7,119540,116567,0,
2020-08-07,373,258,146,2,93,7,10,119913,116825,0,
2020-08-08,319,194,99,4,74,2,15,120232,117019,0,
2020-08-09,305,218,105,7,93,6,7,120537,117237,0,
2020-08-10,426,303,147,7,127,11,11,120963,117540,0,
2020-08-11,439,311,164,5,131,7,4,121402,117851,0,
2020-08-12,357,273,146,12,95,11,9,121759,118124,0,
2020-08-13,384,292,170,6,102,10,4,122143,118416,0,
2020-08-14,347,238,115,8,107,5,3,122490,118654,0,
2020-08-15,349,239,102,7,119,4,7,122839,118893,0,
2020-08-16,367,237,113,14,104,4,2,123206,119130,0,
2020-08-17,488,339,177,9,139,8,6,123694,119469,0,
2020-08-18,396,292,153,4,129,2,4,124090,119761,0,
2020-08-19,417,289,151,8,120,4,6,124507,120050,0,
2020-08-20,414,302,157,7,128,3,7,124921,120352,0,
2020-08-21,394,286,149,9,118,5,5,125315,120638,0,
2020-08-22,393,304,168,8,119,5,4,125708,120942,0,
2020-08-23,383,269,134,2,123,4,6,126091,121211,0,
2020-08-24,534,380,188,15,167,7,3,126625,121591,0,
2020-08-25,575,414,205,12,179,8,10,127200,122005,0,
2020-08-26,534,369,188,14,158,4,5,127734,122374,0,
2020-08-27,448,316,168,11,134,2,1,128182,122690,0,
2020-08-28,535,375,200,11,152,6,6,128717,123065,0,
2020-08-29,424,287,157,10,112,5,3,129141,123352,0,
2020-08-30,515,355,190,4,147,7,7,129656,123707,0,
2020-08-31,612,379,209,10,145,7,8,130268,124086,0,
2020-09-01,716,461,261,17,173,5,5,130984,124547,0,
2020-09-02,673,430,244,13,160,6,7,131657,124977,0,
2020-09-03,609,395,219,5,158,3,10,132266,125372,0,
2020-09-04,687,432,231,10,176,9,6,132953,125804,0,
2020-09-05,644,376,218,8,138,9,3,133597,126180,0,
2020-09-06,657,390,217,4,155,7,7,134254,126570,0,
2020-09-07,770,476,247,10,201,9,9,135024,127046,0,
2020-09-08,930,569,312,11,222,12,12,135954,127615,0,
2020-09-09,942,555,316,11,215,2,11,136896,128170,0,
2020-09-10,902,546,300,7,218,6,15,137798,128716,0,
2020-09-11,900,559,306,10,225,9,9,138698,129275,0,
2020-09-12,964,610,332,9,255,4,10,139662,129885,0,
2020-09-13,941,559,287,8,248,5,11,140603,130444,0,
2020-09-14,1207,738,401,14,298,8,17,141810,131182,0,
2020-09-15,1298,788,442,10,315,5,16,143108,131970,0,
2020-09-16,1292,753,432,21,276,4,20,144400,132723,0,
2020-09-17,1226,701,394,21,257,6,23,145626,133424,0,
2020-09-18,1352,742,424,8,277,1,32,146978,134166,0,
2020-09-19,1238,691,346,18,290,5,32,148216,134857,0,
2020-09-20,1264,670,321,11,289,8,41,149480,135527,0,
2020-09-21,1750,980,494,16,382,5,83,151230,136507,0,
2020-09-22,1797,914,453,15,341,8,97,153027,137421,0,
2020-09-23,1814,925,488,14,322,1,100,154841,138346,0,
2020-09-24,1858,930,455,10,344,4,117,156699,139276,0,
2020-09-25,2008,1022,491,20,348,5,158,158707,140298,0,
2020-09-26,1787,860,416,7,276,5,156,160494,141158,0,
2020-09-27,1894,908,398,12,316,4,178,162388,142066,0,
2020-09-28,2355,1117,493,15,387,4,218,164743,143183,0,
2020-09-29,2205,1062,519,21,336,2,184,166948,144245,0,
2020-09-30,2206,1038,464,17,350,1,206,169154,145283,0,
2020-10-01,2080,996,461,8,332,10,185,171234,146279,0,
2020-10-02,2075,1023,473,18,354,7,171,173309,147302,0,
2020-10-03,1784,887,409,19,301,5,153,175093,148189,0,
2020-10-04,1860,883,427,14,302,7,133,176953,149072,0,
2020-10-05,2334,1185,588,18,376,3,200,179287,150257,0,
2020-10-06,2214,1153,565,30,360,10,188,181501,151410,0,
2020-10-07,2180,1150,597,18,340,7,188,183681,152560,0,
2020-10-08,2123,1041,521,14,324,6,176,185804,153601,0,
2020-10-09,2210,1111,529,20,346,5,211,188014,154712,0,
2020-10-10,2006,1128,539,15,364,3,207,190020,155840,0,
2020-10-11,1859,1025,504,19,324,4,174,191879,156865,0,
2020-10-12,2212,1178,556,21,357,9,235,194091,158043,0,
2020-10-13,2523,1377,639,22,463,6,247,196614,159420,0,
2020-10-14,2446,1352,698,24,420,5,205,199060,160772,,
2020-10-15,2449,1268,680,23,378,9,178,201509,162040,,
2020-10-16,2523,1403,759,21,405,5,213,204032,163443,,
2020-10-17,2266,1236,663,21,359,4,189,206298,164679,,
2020-10-18,2205,1256,631,14,388,9,214,208503,165935,,
2020-10-19,2767,1609,805,21,510,5,268,211270,167544,,
2020-10-20,2640,1587,816,26,480,4,261,213910,169131,,
2020-10-21,2660,1546,812,32,421,9,272,216570,170677,,
2020-10-22,2546,1488,770,21,447,1,249,219116,172165,,
2020-10-23,2567,1504,797,20,433,7,247,221683,173669,,
2020-10-24,2337,1402,750,28,393,6,225,224020,175071,,
2020-10-25,2290,1302,709,29,368,3,193,226310,176373,,
2020-10-26,2838,1635,846,15,506,5,263,229148,178008,,
2020-10-27,2608,1571,824,21,452,4,270,231756,179579,,
2020-10-28,2596,1599,884,20,419,5,271,234352,181178,,
2020-10-29,2123,1244,665,4,340,3,232,236475,182422,,
2020-10-30,2076,1241,655,8,329,2,247,238551,183663,,
2020-10-31,1650,1124,581,4,284,1,254,240201,184787,,
2020-11-01,1072,947,460,3,247,1,236,241273,185734,,
2020-11-02,1598,1280,667,0,279,1,333,242871,187014,,
2020-11-03,1409,1116,507,1,262,1,345,244280,188130,,
2020-11-04,1260,1015,414,0,260,1,340,245540,189145,,
2020-11-05,1035,839,279,0,192,0,368,246575,189984,,
2020-11-06,992,887,221,0,144,0,522,247567,190871,,
2020-11-07,709,678,86,0,171,0,421,248276,191549,,
2020-11-08,198,191,10,0,68,0,113,248474,191740,,
2020-11-09,3,1,1,0,0,0,0,248477,191741,,
2020-11-10,0,0,0,0,0,0,0,248477,191741,,
