date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,35,35,19,0,4,0,12,167,167,0,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,47,47,12,0,15,1,19,241,241,0,
2020-03-02,48,48,8,0,10,0,30,289,289,1,
2020-03-03,53,53,17,0,8,0,28,342,342,0,
2020-03-04,51,50,16,1,8,0,25,393,392,0,
2020-03-05,63,63,14,1,17,0,31,456,455,0,
2020-03-06,83,83,18,2,22,1,40,539,538,0,
2020-03-07,89,89,17,3,27,0,42,628,627,1,
2020-03-08,131,131,33,3,35,2,58,759,758,0,
2020-03-09,224,224,69,10,56,0,89,983,982,0,
2020-03-10,257,257,65,8,64,1,119,1240,1239,0,
2020-03-11,296,296,85,11,73,5,122,1536,1535,1,
2020-03-12,383,383,107,8,114,2,152,1919,1918,0,
2020-03-13,456,454,136,10,141,1,166,2375,2372,0,
2020-03-14,458,454,101,14,162,3,174,2833,2826,0,
2020-03-15,598,595,169,11,189,4,222,3431,3421,1,
2020-03-16,837,834,270,10,291,3,260,4268,4255,0,
2020-03-17,864,860,279,17,300,6,258,5132,5115,0,
2020-03-18,959,956,290,19,337,9,301,6091,6071,0,
2020-03-19,810,802,271,12,280,9,230,6901,6873,1,
2020-03-20,1015,1012,375,23,389,5,220,7916,7885,0,
2020-03-21,892,884,327,11,301,7,238,8808,8769,0,
2020-03-22,864,863,340,13,318,6,186,9672,9632,0,
2020-03-23,1063,1061,459,17,407,10,168,10735,10693,0,
2020-03-24,958,951,406,21,355,4,165,11693,11644,0,
2020-03-25,972,970,467,13,369,8,113,12665,12614,0,
2020-03-26,908,906,455,14,321,6,110,13573,13520,0,
2020-03-27,948,940,492,8,351,9,80,14521,14460,1,
2020-03-28,957,948,522,8,332,5,81,15478,15408,0,
2020-03-29,866,861,501,9,295,4,52,16344,16269,0,
2020-03-30,1136,1133,639,11,409,4,70,17480,17402,0,
2020-03-31,956,952,568,3,312,5,64,18436,18354,0,
2020-04-01,1303,1294,817,13,376,8,80,19739,19648,0,
2020-04-02,1155,1152,804,11,291,5,41,20894,20800,0,
2020-04-03,1332,1330,953,7,318,1,51,22226,22130,0,
2020-04-04,1151,1150,837,9,266,7,31,23377,23280,0,
2020-04-05,1062,1061,749,5,283,5,19,24439,24341,0,
2020-04-06,1411,1406,954,11,420,7,14,25850,25747,0,
2020-04-07,1276,1274,866,13,373,4,18,27126,27021,0,
2020-04-08,1409,1408,989,10,398,6,5,28535,28429,0,
2020-04-09,1464,1461,1014,14,424,4,5,29999,29890,1,
2020-04-10,1735,1734,1232,19,470,7,6,31734,31624,0,
2020-04-11,1627,1626,1123,11,484,5,3,33361,33250,0,
2020-04-12,1475,1473,1048,16,396,8,5,34836,34723,0,
2020-04-13,2050,2048,1292,32,709,9,6,36886,36771,0,
2020-04-14,1798,1797,1225,21,545,3,3,38684,38568,0,
2020-04-15,1874,1871,1326,21,514,6,4,40558,40439,0,
2020-04-16,1932,1930,1295,18,613,3,1,42490,42369,0,
2020-04-17,1870,1869,1310,17,539,0,3,44360,44238,0,
2020-04-18,1663,1661,1199,21,437,1,3,46023,45899,0,
2020-04-19,1265,1264,863,15,377,5,4,47288,47163,0,
2020-04-20,1814,1812,1213,11,580,5,3,49102,48975,0,
2020-04-21,1439,1438,927,13,490,4,4,50541,50413,0,
2020-04-22,1549,1548,1004,12,525,5,2,52090,51961,0,
2020-04-23,1572,1570,1011,20,534,4,1,53662,53531,0,
2020-04-24,1509,1507,973,10,517,4,3,55171,55038,0,
2020-04-25,1410,1406,939,15,443,4,5,56581,56444,0,
2020-04-26,1344,1344,891,13,430,6,4,57925,57788,0,
2020-04-27,1676,1675,1048,11,608,3,5,59601,59463,0,
2020-04-28,1518,1518,974,19,515,4,6,61119,60981,1,
2020-04-29,1491,1491,890,4,590,5,2,62610,62472,0,
2020-04-30,1448,1448,898,5,539,3,3,64058,63920,0,
2020-05-01,1589,1588,955,8,618,3,4,65647,65508,0,
2020-05-02,1088,1087,720,8,353,6,0,66735,66595,0,
2020-05-03,1039,1037,660,6,364,2,5,67774,67632,0,
2020-05-04,1321,1321,804,6,507,3,1,69095,68953,0,
2020-05-05,1260,1259,782,6,467,3,1,70355,70212,0,
2020-05-06,1090,1089,671,8,403,5,2,71445,71301,0,
2020-05-07,1136,1136,735,6,388,1,6,72581,72437,0,
2020-05-08,1164,1162,731,5,416,9,1,73745,73599,0,
2020-05-09,1036,1036,687,9,332,4,4,74781,74635,0,
2020-05-10,970,970,629,6,328,3,4,75751,75605,0,
2020-05-11,1231,1231,790,5,420,10,6,76982,76836,0,
2020-05-12,1088,1088,716,6,355,5,6,78070,77924,0,
2020-05-13,1100,1099,717,3,376,1,2,79170,79023,0,
2020-05-14,1157,1157,761,3,383,4,6,80327,80180,0,
2020-05-15,1274,1274,815,0,443,5,11,81601,81454,0,
2020-05-16,996,996,655,2,337,1,1,82597,82450,0,
2020-05-17,920,919,607,2,301,1,8,83517,83369,0,
2020-05-18,1080,1079,663,2,407,2,5,84597,84448,0,
2020-05-19,941,941,627,3,306,2,3,85538,85389,0,
2020-05-20,1097,1096,702,1,390,2,1,86635,86485,0,
2020-05-21,872,872,597,3,264,3,5,87507,87357,0,
2020-05-22,845,844,538,0,300,2,4,88352,88201,0,
2020-05-23,704,704,478,1,221,0,4,89056,88905,0,
2020-05-24,643,643,437,0,200,2,4,89699,89548,0,
2020-05-25,828,828,525,3,291,6,3,90527,90376,0,
2020-05-26,722,722,492,1,219,4,6,91249,91098,0,
2020-05-27,714,714,485,2,225,0,2,91963,91812,0,
2020-05-28,580,580,393,2,184,0,1,92543,92392,0,
2020-05-29,695,694,454,0,235,1,4,93238,93086,0,
2020-05-30,558,554,403,2,146,2,1,93796,93640,0,
2020-05-31,434,433,304,0,125,0,4,94230,94073,0,
2020-06-01,661,660,455,5,194,1,5,94891,94733,0,
2020-06-02,497,495,346,1,140,2,6,95388,95228,0,
2020-06-03,486,486,329,3,150,1,3,95874,95714,0,
2020-06-04,451,450,296,1,141,1,11,96325,96164,0,
2020-06-05,444,440,318,1,118,0,3,96769,96604,0,
2020-06-06,371,369,266,1,97,0,5,97140,96973,0,
2020-06-07,320,318,237,1,79,0,1,97460,97291,0,
2020-06-08,404,399,279,6,98,5,11,97864,97690,0,
2020-06-09,372,370,260,3,102,1,4,98236,98060,0,
2020-06-10,433,432,294,4,119,5,10,98669,98492,0,
2020-06-11,361,358,247,3,103,0,5,99030,98850,0,
2020-06-12,374,369,238,5,117,3,6,99404,99219,0,
2020-06-13,268,267,173,2,86,1,5,99672,99486,0,
2020-06-14,303,300,204,0,85,2,9,99975,99786,0,
2020-06-15,386,386,246,4,124,5,7,100361,100172,0,
2020-06-16,351,349,236,2,99,3,9,100712,100521,0,
2020-06-17,342,341,230,0,99,7,5,101054,100862,0,
2020-06-18,303,301,203,1,91,1,5,101357,101163,0,
2020-06-19,332,332,238,0,80,4,10,101689,101495,0,
2020-06-20,285,283,204,0,64,6,9,101974,101778,0,
2020-06-21,273,272,175,0,89,3,5,102247,102050,0,
2020-06-22,331,326,215,2,101,4,4,102578,102376,0,
2020-06-23,318,317,211,2,94,3,7,102896,102693,0,
2020-06-24,280,279,187,2,81,2,7,103176,102972,0,
2020-06-25,389,387,283,1,97,1,5,103565,103359,0,
2020-06-26,261,257,153,1,88,5,10,103826,103616,0,
2020-06-27,269,268,196,1,63,1,7,104095,103884,0,
2020-06-28,270,268,184,1,75,0,8,104365,104152,0,
2020-06-29,317,314,206,2,91,6,9,104682,104466,0,
2020-06-30,290,285,188,3,89,3,2,104972,104751,0,
2020-07-01,275,263,160,8,89,1,5,105247,105014,0,
2020-07-02,252,245,163,1,71,4,6,105499,105259,0,
2020-07-03,281,273,171,2,89,0,11,105780,105532,0,
2020-07-04,285,274,161,3,99,1,10,106065,105806,0,
2020-07-05,266,264,159,3,94,1,7,106331,106070,0,
2020-07-06,473,463,256,2,162,27,16,106804,106533,0,
2020-07-07,423,412,232,5,151,4,20,107227,106945,0,
2020-07-08,426,403,260,4,122,6,11,107653,107348,0,
2020-07-09,402,381,247,4,114,4,12,108055,107729,0,
2020-07-10,386,370,249,6,99,3,13,108441,108099,0,
2020-07-11,363,349,207,3,121,6,12,108804,108448,0,
2020-07-12,382,361,228,3,125,1,4,109186,108809,0,
2020-07-13,603,553,341,12,179,8,13,109789,109362,0,
2020-07-14,527,488,284,4,179,9,12,110316,109850,0,
2020-07-15,547,501,306,3,174,6,12,110863,110351,0,
2020-07-16,441,404,238,3,141,2,20,111304,110755,0,
2020-07-17,476,441,256,6,169,5,5,111780,111196,0,
2020-07-18,398,369,233,2,124,1,9,112178,111565,0,
2020-07-19,370,333,198,4,118,3,10,112548,111898,0,
2020-07-20,517,458,258,6,184,1,9,113065,112356,0,
2020-07-21,478,422,243,9,159,6,5,113543,112778,0,
2020-07-22,433,382,190,7,172,3,10,113976,113160,0,
2020-07-23,397,319,145,3,159,4,8,114373,113479,0,
2020-07-24,398,312,159,7,137,4,5,114771,113791,0,
2020-07-25,292,206,99,4,95,3,5,115063,113997,0,
2020-07-26,309,203,114,6,70,2,11,115372,114200,0,
2020-07-27,445,302,165,4,115,7,11,115817,114502,0,
2020-07-28,356,241,130,1,94,4,12,116173,114743,0,
2020-07-29,367,210,126,1,73,6,4,116540,114953,0,
2020-07-30,298,190,101,1,70,12,6,116838,115143,0,
2020-07-31,296,183,101,0,70,4,8,117134,115326,0,
2020-08-01,302,176,97,7,53,2,17,117436,115502,0,
2020-08-02,282,167,91,7,61,2,6,117718,115669,0,
2020-08-03,376,241,132,2,92,3,12,118094,115910,0,
2020-08-04,384,258,136,0,98,8,16,118478,116168,0,
2020-08-05,354,258,146,9,91,6,6,118832,116426,0,
2020-08-06,322,237,138,5,80,8,6,119154,116663,0,
2020-08-07,349,256,143,2,94,10,7,119503,116919,0,
2020-08-08,308,195,96,4,78,15,2,119811,117114,0,
2020-08-09,301,216,102,7,94,7,6,120112,117330,0,
2020-08-10,393,300,146,7,127,11,9,120505,117630,0,
2020-08-11,390,306,158,5,131,4,8,120895,117936,0,
2020-08-12,360,266,140,12,99,4,11,121255,118202,0,
2020-08-13,350,288,163,6,106,4,9,121605,118490,0,
2020-08-14,321,238,106,8,109,9,6,121926,118728,0,
2020-08-15,334,242,99,7,124,8,4,122260,118970,1,
2020-08-16,354,239,110,14,109,2,4,122614,119209,0,
2020-08-17,476,335,171,9,141,7,7,123090,119544,0,
2020-08-18,380,292,149,4,132,4,3,123470,119836,0,
2020-08-19,396,288,150,8,121,6,3,123866,120124,0,
2020-08-20,395,300,154,7,129,6,4,124261,120424,0,
2020-08-21,381,286,142,9,125,5,5,124642,120710,0,
2020-08-22,379,303,166,8,121,4,4,125021,121013,0,
2020-08-23,372,270,131,2,126,7,4,125393,121283,0,
2020-08-24,519,375,184,15,167,3,6,125912,121658,0,
2020-08-25,549,417,205,12,181,10,9,126461,122075,0,
2020-08-26,518,369,184,14,160,7,4,126979,122444,0,
2020-08-27,425,314,162,11,138,1,2,127404,122758,0,
2020-08-28,510,377,199,11,155,6,6,127914,123135,0,
2020-08-29,401,284,156,10,112,2,4,128315,123419,0,
2020-08-30,485,350,187,4,145,7,7,128800,123769,0,
2020-08-31,577,377,206,10,146,7,8,129377,124146,0,
2020-09-01,664,461,251,17,184,5,4,130041,124607,0,
2020-09-02,635,426,234,13,169,6,4,130676,125033,0,
2020-09-03,564,393,214,5,162,9,3,131240,125426,0,
2020-09-04,636,421,216,10,182,4,9,131876,125847,0,
2020-09-05,575,370,208,8,146,3,5,132451,126217,0,
2020-09-06,605,382,201,4,164,8,5,133056,126599,0,
2020-09-07,717,463,227,11,208,9,8,133773,127062,0,
2020-09-08,842,555,293,11,228,14,9,134615,127617,0,
2020-09-09,849,539,291,11,222,12,3,135464,128156,0,
2020-09-10,816,528,279,7,224,13,5,136280,128684,0,
2020-09-11,820,542,290,10,224,9,9,137100,129226,0,
2020-09-12,884,591,310,9,259,9,4,137984,129817,0,
2020-09-13,801,543,273,8,247,10,5,138785,130360,0,
2020-09-14,1051,701,368,14,297,15,7,139836,131061,0,
2020-09-15,1079,724,395,9,303,14,3,140915,131785,0,
2020-09-16,1059,701,398,21,260,19,3,141974,132486,0,
2020-09-17,997,670,366,21,260,20,3,142971,133156,0,
2020-09-18,991,657,352,8,249,47,1,143962,133813,0,
2020-09-19,849,584,257,15,273,37,2,144811,134397,0,
2020-09-20,776,516,242,10,228,32,4,145587,134913,0,
2020-09-21,937,723,355,12,288,66,2,146524,135636,0,
2020-09-22,872,685,312,13,288,71,1,147396,136321,0,
2020-09-23,763,662,318,11,261,70,2,148159,136983,0,
2020-09-24,699,622,235,7,266,112,2,148858,137605,0,
2020-09-25,663,631,174,4,306,143,4,149521,138236,0,
2020-09-26,536,509,112,3,232,162,0,150057,138745,0,
2020-09-27,351,335,67,2,128,138,0,150408,139080,0,
2020-09-28,333,323,49,0,112,162,0,150741,139403,0,
2020-09-29,155,151,26,0,62,63,0,150896,139554,0,
2020-09-30,26,26,2,0,9,15,0,150922,139580,0,
2020-10-01,0,0,0,0,0,0,0,150922,139580,,
2020-10-02,0,0,0,0,0,0,0,150922,139580,,
