date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,35,35,19,0,4,0,12,167,167,0,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,47,47,12,0,15,1,19,241,241,0,
2020-03-02,48,48,8,0,10,0,30,289,289,1,
2020-03-03,53,53,17,0,8,0,28,342,342,0,
2020-03-04,50,49,15,1,8,0,25,392,391,0,
2020-03-05,63,63,14,1,17,0,31,455,454,0,
2020-03-06,83,83,18,2,22,1,40,538,537,0,
2020-03-07,89,89,17,3,27,0,42,627,626,1,
2020-03-08,131,131,33,3,35,2,58,758,757,0,
2020-03-09,224,224,69,10,56,0,89,982,981,0,
2020-03-10,257,257,65,8,64,1,119,1239,1238,0,
2020-03-11,296,296,85,11,73,5,122,1535,1534,1,
2020-03-12,383,383,107,8,114,2,152,1918,1917,0,
2020-03-13,456,454,136,10,141,1,166,2374,2371,0,
2020-03-14,458,454,101,14,162,3,174,2832,2825,0,
2020-03-15,597,594,168,11,189,4,222,3429,3419,1,
2020-03-16,837,834,270,10,291,3,260,4266,4253,0,
2020-03-17,864,860,279,17,300,6,258,5130,5113,0,
2020-03-18,958,955,290,19,336,9,301,6088,6068,0,
2020-03-19,810,802,271,12,280,9,230,6898,6870,1,
2020-03-20,1015,1012,375,23,389,5,220,7913,7882,0,
2020-03-21,892,884,327,11,301,7,238,8805,8766,0,
2020-03-22,865,864,341,13,318,6,186,9670,9630,0,
2020-03-23,1063,1061,459,17,407,10,168,10733,10691,0,
2020-03-24,958,951,406,21,355,4,165,11691,11642,0,
2020-03-25,972,970,467,13,369,8,113,12663,12612,0,
2020-03-26,908,906,454,14,322,6,110,13571,13518,0,
2020-03-27,949,941,493,8,351,9,80,14520,14459,1,
2020-03-28,956,947,521,8,332,5,81,15476,15406,0,
2020-03-29,866,861,501,9,295,4,52,16342,16267,0,
2020-03-30,1136,1133,639,11,409,4,70,17478,17400,0,
2020-03-31,956,952,568,3,312,5,64,18434,18352,0,
2020-04-01,1302,1293,816,13,376,8,80,19736,19645,0,
2020-04-02,1156,1153,805,11,291,5,41,20892,20798,0,
2020-04-03,1332,1330,953,7,318,1,51,22224,22128,0,
2020-04-04,1150,1149,835,9,267,7,31,23374,23277,0,
2020-04-05,1060,1059,747,5,283,5,19,24434,24336,0,
2020-04-06,1411,1406,954,11,420,7,14,25845,25742,0,
2020-04-07,1273,1271,862,13,374,4,18,27118,27013,0,
2020-04-08,1405,1404,985,10,398,6,5,28523,28417,0,
2020-04-09,1459,1456,1008,14,425,4,5,29982,29873,1,
2020-04-10,1736,1735,1233,19,470,7,6,31718,31608,0,
2020-04-11,1628,1627,1124,11,484,5,3,33346,33235,0,
2020-04-12,1476,1474,1049,16,396,8,5,34822,34709,0,
2020-04-13,2044,2042,1289,32,706,9,6,36866,36751,0,
2020-04-14,1799,1798,1225,21,546,3,3,38665,38549,0,
2020-04-15,1871,1868,1322,21,514,7,4,40536,40417,0,
2020-04-16,1930,1928,1292,18,614,3,1,42466,42345,0,
2020-04-17,1858,1857,1296,17,541,0,3,44324,44202,0,
2020-04-18,1664,1662,1199,21,438,1,3,45988,45864,0,
2020-04-19,1262,1261,859,15,378,5,4,47250,47125,0,
2020-04-20,1813,1811,1213,11,579,5,3,49063,48936,0,
2020-04-21,1438,1437,925,13,491,4,4,50501,50373,0,
2020-04-22,1549,1548,1004,12,525,5,2,52050,51921,0,
2020-04-23,1565,1563,1005,20,533,4,1,53615,53484,0,
2020-04-24,1509,1507,973,10,517,4,3,55124,54991,0,
2020-04-25,1405,1401,934,15,443,4,5,56529,56392,0,
2020-04-26,1343,1343,890,13,430,6,4,57872,57735,0,
2020-04-27,1678,1677,1050,11,608,3,5,59550,59412,0,
2020-04-28,1518,1518,974,19,515,4,6,61068,60930,1,
2020-04-29,1490,1490,889,4,590,5,2,62558,62420,0,
2020-04-30,1448,1448,898,5,539,3,3,64006,63868,0,
2020-05-01,1588,1587,954,8,618,3,4,65594,65455,0,
2020-05-02,1086,1085,718,8,353,6,0,66680,66540,0,
2020-05-03,1039,1037,660,6,364,2,5,67719,67577,0,
2020-05-04,1321,1321,804,6,507,3,1,69040,68898,0,
2020-05-05,1259,1258,781,6,467,3,1,70299,70156,0,
2020-05-06,1090,1089,671,8,403,5,2,71389,71245,0,
2020-05-07,1149,1149,748,6,388,1,6,72538,72394,0,
2020-05-08,1170,1168,737,5,416,9,1,73708,73562,0,
2020-05-09,1034,1034,685,9,332,4,4,74742,74596,0,
2020-05-10,953,953,612,6,327,4,4,75695,75549,0,
2020-05-11,1232,1232,791,5,420,10,6,76927,76781,0,
2020-05-12,1088,1088,716,6,354,6,6,78015,77869,0,
2020-05-13,1100,1099,716,3,377,1,2,79115,78968,0,
2020-05-14,1156,1156,760,3,383,4,6,80271,80124,0,
2020-05-15,1273,1273,814,0,444,4,11,81544,81397,0,
2020-05-16,995,995,654,2,337,1,1,82539,82392,0,
2020-05-17,919,918,606,2,301,1,8,83458,83310,0,
2020-05-18,1079,1078,662,2,407,2,5,84537,84388,0,
2020-05-19,939,939,625,3,306,2,3,85476,85327,0,
2020-05-20,1097,1096,702,1,390,2,1,86573,86423,0,
2020-05-21,873,873,598,3,264,3,5,87446,87296,0,
2020-05-22,844,843,537,0,300,2,4,88290,88139,0,
2020-05-23,704,704,478,1,221,0,4,88994,88843,0,
2020-05-24,643,643,437,0,200,2,4,89637,89486,0,
2020-05-25,829,829,526,3,291,6,3,90466,90315,0,
2020-05-26,722,722,492,1,219,4,6,91188,91037,0,
2020-05-27,714,714,485,2,225,0,2,91902,91751,0,
2020-05-28,580,580,393,2,184,0,1,92482,92331,0,
2020-05-29,695,694,454,0,235,1,4,93177,93025,0,
2020-05-30,558,554,403,2,146,2,1,93735,93579,0,
2020-05-31,434,433,304,0,125,0,4,94169,94012,0,
2020-06-01,659,658,452,5,195,1,5,94828,94670,0,
2020-06-02,496,494,345,1,140,2,6,95324,95164,0,
2020-06-03,486,486,329,3,150,1,3,95810,95650,0,
2020-06-04,451,450,296,1,141,1,11,96261,96100,0,
2020-06-05,443,439,317,1,118,0,3,96704,96539,0,
2020-06-06,372,370,266,1,98,0,5,97076,96909,0,
2020-06-07,321,319,238,1,79,0,1,97397,97228,0,
2020-06-08,403,398,278,6,98,5,11,97800,97626,0,
2020-06-09,373,371,261,3,102,1,4,98173,97997,0,
2020-06-10,433,432,294,4,119,5,10,98606,98429,0,
2020-06-11,361,358,247,3,103,0,5,98967,98787,0,
2020-06-12,374,369,238,5,117,3,6,99341,99156,0,
2020-06-13,268,267,173,2,86,1,5,99609,99423,0,
2020-06-14,302,299,203,0,85,2,9,99911,99722,0,
2020-06-15,386,386,246,4,124,5,7,100297,100108,0,
2020-06-16,351,349,236,2,99,3,9,100648,100457,0,
2020-06-17,341,340,229,0,99,7,5,100989,100797,0,
2020-06-18,301,299,201,1,91,1,5,101290,101096,0,
2020-06-19,333,333,239,0,80,4,10,101623,101429,0,
2020-06-20,287,285,206,0,64,6,9,101910,101714,0,
2020-06-21,273,272,175,0,89,3,5,102183,101986,0,
2020-06-22,332,327,216,2,101,4,4,102515,102313,0,
2020-06-23,317,316,210,2,94,3,7,102832,102629,0,
2020-06-24,282,281,188,2,82,2,7,103114,102910,0,
2020-06-25,389,387,283,1,97,1,5,103503,103297,0,
2020-06-26,261,257,153,1,88,5,10,103764,103554,0,
2020-06-27,269,268,196,1,63,1,7,104033,103822,0,
2020-06-28,270,268,184,1,75,0,8,104303,104090,0,
2020-06-29,317,314,206,2,91,6,9,104620,104404,0,
2020-06-30,290,285,188,3,89,3,2,104910,104689,0,
2020-07-01,275,263,160,8,89,1,5,105185,104952,0,
2020-07-02,252,245,163,1,71,4,6,105437,105197,0,
2020-07-03,281,273,171,2,89,0,11,105718,105470,0,
2020-07-04,286,275,161,3,100,1,10,106004,105745,0,
2020-07-05,266,264,159,3,94,1,7,106270,106009,0,
2020-07-06,473,463,256,2,162,27,16,106743,106472,0,
2020-07-07,423,412,232,5,151,4,20,107166,106884,0,
2020-07-08,427,404,261,4,122,6,11,107593,107288,0,
2020-07-09,402,381,247,4,114,4,12,107995,107669,0,
2020-07-10,386,370,249,6,99,3,13,108381,108039,0,
2020-07-11,363,349,207,3,121,6,12,108744,108388,0,
2020-07-12,382,361,228,3,125,1,4,109126,108749,0,
2020-07-13,603,553,341,12,179,8,13,109729,109302,0,
2020-07-14,527,488,284,4,179,9,12,110256,109790,0,
2020-07-15,547,501,306,3,174,6,12,110803,110291,0,
2020-07-16,441,404,238,3,141,2,20,111244,110695,0,
2020-07-17,476,441,256,6,169,5,5,111720,111136,0,
2020-07-18,398,369,233,2,124,1,9,112118,111505,0,
2020-07-19,370,333,198,4,118,3,10,112488,111838,0,
2020-07-20,517,458,257,6,185,1,9,113005,112296,0,
2020-07-21,478,422,241,9,161,6,5,113483,112718,0,
2020-07-22,433,382,189,7,173,3,10,113916,113100,0,
2020-07-23,397,319,145,3,159,4,8,114313,113419,0,
2020-07-24,398,312,158,7,138,4,5,114711,113731,0,
2020-07-25,292,206,98,4,96,3,5,115003,113937,0,
2020-07-26,309,203,114,6,70,2,11,115312,114140,0,
2020-07-27,445,302,164,4,116,7,11,115757,114442,0,
2020-07-28,356,241,130,1,94,4,12,116113,114683,0,
2020-07-29,367,210,126,1,73,6,4,116480,114893,0,
2020-07-30,298,190,101,1,70,12,6,116778,115083,0,
2020-07-31,296,183,101,0,70,4,8,117074,115266,0,
2020-08-01,302,176,97,7,53,2,17,117376,115442,0,
2020-08-02,282,167,91,7,61,2,6,117658,115609,0,
2020-08-03,376,241,132,2,92,3,12,118034,115850,0,
2020-08-04,384,258,136,0,98,8,16,118418,116108,0,
2020-08-05,354,258,146,9,91,6,6,118772,116366,0,
2020-08-06,322,237,138,5,80,8,6,119094,116603,0,
2020-08-07,349,256,143,2,94,10,7,119443,116859,0,
2020-08-08,308,195,96,4,78,15,2,119751,117054,0,
2020-08-09,301,216,102,7,94,7,6,120052,117270,0,
2020-08-10,392,299,146,7,127,10,9,120444,117569,0,
2020-08-11,390,306,158,5,131,4,8,120834,117875,0,
2020-08-12,360,266,140,12,99,4,11,121194,118141,0,
2020-08-13,350,287,163,6,105,4,9,121544,118428,0,
2020-08-14,321,238,106,8,109,9,6,121865,118666,0,
2020-08-15,333,241,99,7,124,7,4,122198,118907,1,
2020-08-16,354,239,110,14,109,2,4,122552,119146,0,
2020-08-17,475,334,171,9,140,7,7,123027,119480,0,
2020-08-18,380,292,149,4,132,4,3,123407,119772,0,
2020-08-19,396,288,150,8,121,6,3,123803,120060,0,
2020-08-20,395,300,154,7,129,6,4,124198,120360,0,
2020-08-21,379,284,140,9,125,5,5,124577,120644,0,
2020-08-22,378,302,166,8,120,4,4,124955,120946,0,
2020-08-23,372,270,131,2,126,7,4,125327,121216,0,
2020-08-24,518,374,183,15,167,3,6,125845,121590,0,
2020-08-25,548,416,204,12,181,10,9,126393,122006,0,
2020-08-26,517,368,184,14,160,6,4,126910,122374,0,
2020-08-27,425,314,162,11,138,1,2,127335,122688,0,
2020-08-28,510,377,199,11,155,6,6,127845,123065,0,
2020-08-29,400,283,156,10,111,2,4,128245,123348,0,
2020-08-30,483,348,186,4,144,7,7,128728,123696,0,
2020-08-31,578,378,206,10,147,7,8,129306,124074,0,
2020-09-01,661,458,249,16,184,5,4,129967,124532,0,
2020-09-02,634,425,234,13,168,6,4,130601,124957,0,
2020-09-03,564,393,213,5,163,9,3,131165,125350,0,
2020-09-04,636,420,214,10,183,4,9,131801,125770,0,
2020-09-05,573,368,206,8,146,3,5,132374,126138,0,
2020-09-06,601,378,198,4,163,8,5,132975,126516,0,
2020-09-07,718,464,228,11,208,9,8,133693,126980,0,
2020-09-08,833,546,287,11,226,13,9,134526,127526,0,
2020-09-09,847,537,289,11,222,12,3,135373,128063,0,
2020-09-10,810,522,279,7,218,13,5,136183,128585,0,
2020-09-11,816,541,290,10,223,9,9,136999,129126,0,
2020-09-12,871,580,299,9,259,9,4,137870,129706,0,
2020-09-13,785,528,268,6,241,8,5,138655,130234,0,
2020-09-14,1024,673,354,12,288,12,7,139679,130907,0,
2020-09-15,1044,691,383,9,284,12,3,140723,131598,0,
2020-09-16,1007,649,373,16,241,16,3,141730,132247,0,
2020-09-17,924,597,318,13,245,20,1,142654,132844,0,
2020-09-18,901,568,304,6,212,46,0,143555,133412,0,
2020-09-19,737,474,217,12,212,31,2,144292,133886,0,
2020-09-20,658,403,191,5,181,24,2,144950,134289,0,
2020-09-21,759,547,239,2,247,58,1,145709,134836,0,
2020-09-22,703,521,194,5,256,66,0,146412,135357,0,
2020-09-23,626,530,167,0,302,60,1,147038,135887,0,
2020-09-24,567,496,110,0,283,103,0,147605,136383,0,
2020-09-25,497,473,80,0,291,100,2,148102,136856,0,
2020-09-26,295,282,25,0,175,82,0,148397,137138,0,
2020-09-27,92,89,10,0,53,26,0,148489,137227,0,
2020-09-28,58,58,3,0,13,41,1,148547,137285,0,
2020-09-29,0,0,0,0,0,0,0,148547,137285,0,
2020-09-30,0,0,0,0,0,0,0,148547,137285,,
