date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,30,30,0,
2020-02-18,2,2,2,0,0,0,0,32,32,1,
2020-02-19,3,3,1,0,1,0,1,35,35,0,
2020-02-20,7,7,3,1,1,0,2,42,42,0,
2020-02-21,2,2,0,0,0,0,2,44,44,0,
2020-02-22,5,5,0,0,2,0,3,49,49,0,
2020-02-23,16,16,7,0,2,0,7,65,65,1,
2020-02-24,14,14,3,0,2,0,9,79,79,0,
2020-02-25,16,16,4,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,36,36,19,0,4,0,13,168,168,0,
2020-02-29,27,27,9,0,4,1,13,195,195,0,
2020-03-01,46,46,12,0,14,1,19,241,241,0,
2020-03-02,48,48,7,0,10,0,31,289,289,1,
2020-03-03,52,52,16,0,8,0,28,341,341,0,
2020-03-04,48,48,13,1,8,0,26,389,389,0,
2020-03-05,62,62,14,1,17,0,30,451,451,0,
2020-03-06,83,83,18,2,22,1,40,534,534,0,
2020-03-07,90,90,17,4,27,0,42,624,624,1,
2020-03-08,131,131,33,3,35,2,58,755,755,0,
2020-03-09,224,224,69,10,56,0,89,979,979,0,
2020-03-10,256,256,65,8,65,1,117,1235,1235,0,
2020-03-11,295,295,84,11,73,5,122,1530,1530,1,
2020-03-12,383,383,107,8,114,2,152,1913,1913,0,
2020-03-13,457,455,136,10,142,1,166,2370,2368,0,
2020-03-14,458,454,101,14,163,3,173,2828,2822,0,
2020-03-15,596,593,167,11,190,4,221,3424,3415,1,
2020-03-16,837,834,270,10,291,3,260,4261,4249,0,
2020-03-17,864,861,277,17,302,7,258,5125,5110,0,
2020-03-18,959,956,289,19,335,10,303,6084,6066,0,
2020-03-19,811,803,273,12,278,9,231,6895,6869,1,
2020-03-20,1014,1011,377,23,388,4,219,7909,7880,0,
2020-03-21,886,878,325,11,297,7,238,8795,8758,0,
2020-03-22,860,859,338,13,319,3,186,9655,9617,0,
2020-03-23,1061,1059,458,17,410,8,166,10716,10676,0,
2020-03-24,958,951,402,21,356,6,166,11674,11627,0,
2020-03-25,970,968,465,13,369,7,114,12644,12595,0,
2020-03-26,905,903,450,14,323,7,109,13549,13498,0,
2020-03-27,948,940,490,8,352,9,81,14497,14438,1,
2020-03-28,955,946,519,8,330,8,81,15452,15384,0,
2020-03-29,868,863,503,9,296,4,51,16320,16247,0,
2020-03-30,1139,1136,643,11,408,4,70,17459,17383,0,
2020-03-31,958,954,567,3,313,7,64,18417,18337,0,
2020-04-01,1300,1291,816,13,377,8,77,19717,19628,0,
2020-04-02,1157,1154,807,11,290,6,40,20874,20782,0,
2020-04-03,1340,1338,957,7,321,2,51,22214,22120,0,
2020-04-04,1154,1153,836,9,267,10,31,23368,23273,0,
2020-04-05,1064,1063,749,5,283,6,20,24432,24336,0,
2020-04-06,1412,1408,955,11,421,7,14,25844,25744,0,
2020-04-07,1275,1273,862,13,373,7,18,27119,27017,0,
2020-04-08,1410,1409,981,10,399,14,5,28529,28426,0,
2020-04-09,1465,1462,1011,14,423,8,6,29994,29888,1,
2020-04-10,1736,1735,1231,19,470,9,6,31730,31623,0,
2020-04-11,1634,1633,1124,11,486,8,4,33364,33256,0,
2020-04-12,1481,1479,1050,16,399,9,5,34845,34735,0,
2020-04-13,2057,2055,1298,32,707,12,6,36902,36790,0,
2020-04-14,1808,1807,1229,21,548,6,3,38710,38597,0,
2020-04-15,1873,1870,1324,21,514,7,4,40583,40467,0,
2020-04-16,1928,1926,1291,18,613,3,1,42511,42393,0,
2020-04-17,1859,1858,1296,17,540,2,3,44370,44251,0,
2020-04-18,1671,1670,1205,21,440,1,3,46041,45921,0,
2020-04-19,1265,1264,860,15,379,6,4,47306,47185,0,
2020-04-20,1818,1816,1217,11,579,6,3,49124,49001,0,
2020-04-21,1443,1442,929,13,489,7,4,50567,50443,0,
2020-04-22,1549,1548,1001,12,528,5,2,52116,51991,0,
2020-04-23,1566,1565,1003,20,537,4,1,53682,53556,0,
2020-04-24,1515,1513,975,10,519,6,3,55197,55069,0,
2020-04-25,1404,1401,933,15,444,4,5,56601,56470,0,
2020-04-26,1347,1347,892,13,432,6,4,57948,57817,0,
2020-04-27,1687,1686,1051,11,616,3,5,59635,59503,0,
2020-04-28,1515,1515,970,19,516,4,6,61150,61018,1,
2020-04-29,1487,1487,885,4,590,6,2,62637,62505,0,
2020-04-30,1449,1449,898,5,540,3,3,64086,63954,0,
2020-05-01,1591,1590,957,8,618,3,4,65677,65544,0,
2020-05-02,1089,1088,720,8,354,6,0,66766,66632,0,
2020-05-03,1041,1039,663,6,363,2,5,67807,67671,0,
2020-05-04,1325,1325,805,6,510,3,1,69132,68996,0,
2020-05-05,1262,1261,779,6,469,6,1,70394,70257,0,
2020-05-06,1091,1090,669,8,406,5,2,71485,71347,0,
2020-05-07,1152,1152,749,6,387,4,6,72637,72499,0,
2020-05-08,1174,1172,738,5,419,9,1,73811,73671,0,
2020-05-09,1036,1036,683,9,335,5,4,74847,74707,0,
2020-05-10,952,952,611,6,327,4,4,75799,75659,0,
2020-05-11,1234,1234,792,5,421,10,6,77033,76893,0,
2020-05-12,1092,1092,713,6,361,6,6,78125,77985,0,
2020-05-13,1102,1101,719,3,376,1,2,79227,79086,0,
2020-05-14,1159,1159,759,3,387,4,6,80386,80245,0,
2020-05-15,1274,1274,812,0,445,6,11,81660,81519,0,
2020-05-16,999,999,656,2,339,1,1,82659,82518,0,
2020-05-17,921,921,607,2,303,1,8,83580,83439,0,
2020-05-18,1082,1081,663,2,409,2,5,84662,84520,0,
2020-05-19,940,940,624,3,308,2,3,85602,85460,0,
2020-05-20,1094,1094,700,1,390,2,1,86696,86554,0,
2020-05-21,873,873,601,3,261,3,5,87569,87427,0,
2020-05-22,849,848,540,0,302,2,4,88418,88275,0,
2020-05-23,708,708,481,1,222,0,4,89126,88983,0,
2020-05-24,651,651,442,0,203,2,4,89777,89634,0,
2020-05-25,834,834,533,3,290,5,3,90611,90468,0,
2020-05-26,720,720,490,1,219,4,6,91331,91188,0,
2020-05-27,715,715,484,2,227,0,2,92046,91903,0,
2020-05-28,581,581,391,2,186,1,1,92627,92484,0,
2020-05-29,693,693,448,0,239,2,4,93320,93177,0,
2020-05-30,557,553,400,2,148,2,1,93877,93730,0,
2020-05-31,436,435,305,0,126,0,4,94313,94165,0,
2020-06-01,660,659,452,5,196,1,5,94973,94824,0,
2020-06-02,501,500,351,1,140,2,6,95474,95324,0,
2020-06-03,487,487,328,3,151,2,3,95961,95811,0,
2020-06-04,451,450,296,1,141,1,11,96412,96261,0,
2020-06-05,445,441,317,1,120,0,3,96857,96702,0,
2020-06-06,375,373,267,1,100,0,5,97232,97075,0,
2020-06-07,319,317,236,1,79,0,1,97551,97392,0,
2020-06-08,403,398,278,6,98,5,11,97954,97790,0,
2020-06-09,372,370,260,3,102,1,4,98326,98160,0,
2020-06-10,436,435,298,4,119,4,10,98762,98595,0,
2020-06-11,359,356,246,3,102,0,5,99121,98951,0,
2020-06-12,375,371,241,5,116,3,6,99496,99322,0,
2020-06-13,270,269,174,2,87,1,5,99766,99591,0,
2020-06-14,301,299,204,0,84,2,9,100067,99890,0,
2020-06-15,389,389,247,4,126,5,7,100456,100279,0,
2020-06-16,355,351,238,2,99,3,9,100811,100630,0,
2020-06-17,339,337,226,0,101,5,5,101150,100967,0,
2020-06-18,302,300,199,1,94,1,5,101452,101267,0,
2020-06-19,336,336,242,0,79,5,10,101788,101603,0,
2020-06-20,291,291,210,0,67,6,8,102079,101894,0,
2020-06-21,277,276,177,0,89,4,6,102356,102170,0,
2020-06-22,335,331,220,2,101,4,4,102691,102501,0,
2020-06-23,318,317,210,2,95,3,7,103009,102818,0,
2020-06-24,280,279,188,2,80,2,7,103289,103097,0,
2020-06-25,394,392,287,1,97,2,5,103683,103489,0,
2020-06-26,264,262,155,1,90,6,10,103947,103751,0,
2020-06-27,269,268,197,1,62,1,7,104216,104019,0,
2020-06-28,270,268,184,1,75,0,8,104486,104287,0,
2020-06-29,317,315,206,2,91,7,9,104803,104602,0,
2020-06-30,291,286,184,3,93,4,2,105094,104888,0,
2020-07-01,273,264,161,7,90,1,5,105367,105152,0,
2020-07-02,250,243,158,1,75,4,5,105617,105395,0,
2020-07-03,282,275,171,2,91,0,11,105899,105670,0,
2020-07-04,284,275,163,4,97,1,10,106183,105945,0,
2020-07-05,265,265,159,3,95,1,7,106448,106210,0,
2020-07-06,470,460,254,2,162,28,14,106918,106670,0,
2020-07-07,421,413,231,6,152,3,21,107339,107083,0,
2020-07-08,419,407,258,4,130,4,11,107758,107490,0,
2020-07-09,398,383,243,4,119,5,12,108156,107873,0,
2020-07-10,385,371,246,6,98,7,14,108541,108244,0,
2020-07-11,359,353,207,3,129,2,12,108900,108597,0,
2020-07-12,378,365,224,3,129,4,5,109278,108962,0,
2020-07-13,587,559,340,12,182,12,13,109865,109521,0,
2020-07-14,519,494,288,4,179,11,12,110384,110015,0,
2020-07-15,532,503,307,3,173,8,12,110916,110518,0,
2020-07-16,437,411,245,3,141,2,20,111353,110929,0,
2020-07-17,477,461,266,6,179,5,5,111830,111390,0,
2020-07-18,379,365,235,2,118,1,9,112209,111755,0,
2020-07-19,360,347,208,4,121,3,11,112569,112102,0,
2020-07-20,477,449,257,6,175,1,10,113046,112551,0,
2020-07-21,429,418,242,9,157,4,6,113475,112969,0,
2020-07-22,419,411,193,7,198,3,10,113894,113380,0,
2020-07-23,347,330,144,3,171,4,8,114241,113710,0,
2020-07-24,384,367,167,7,184,4,5,114625,114077,0,
2020-07-25,255,238,98,4,130,1,5,114880,114315,0,
2020-07-26,204,196,110,6,69,1,10,115084,114511,0,
2020-07-27,322,298,162,4,113,8,11,115406,114809,0,
2020-07-28,242,231,125,1,90,3,12,115648,115040,0,
2020-07-29,224,206,124,1,70,7,4,115872,115246,0,
2020-07-30,207,193,103,1,72,11,6,116079,115439,0,
2020-07-31,202,180,98,0,70,4,8,116281,115619,0,
2020-08-01,192,175,92,7,55,4,17,116473,115794,0,
2020-08-02,186,165,91,7,61,0,6,116659,115959,0,
2020-08-03,255,238,131,2,91,3,11,116914,116197,0,
2020-08-04,286,249,134,0,95,4,16,117200,116446,0,
2020-08-05,270,251,145,8,87,5,6,117470,116697,0,
2020-08-06,249,230,130,5,81,9,5,117719,116927,0,
2020-08-07,270,243,134,2,92,8,7,117989,117170,0,
2020-08-08,231,191,96,4,77,12,2,118220,117361,0,
2020-08-09,243,211,101,7,92,6,5,118463,117572,0,
2020-08-10,310,285,141,7,121,7,9,118773,117857,0,
2020-08-11,329,298,151,5,129,5,8,119102,118155,0,
2020-08-12,298,260,134,12,103,0,11,119400,118415,0,
2020-08-13,293,273,151,6,106,3,7,119693,118688,0,
2020-08-14,257,223,100,6,102,9,6,119950,118911,0,
2020-08-15,250,212,86,6,110,6,4,120200,119123,0,
2020-08-16,275,226,100,12,108,3,3,120475,119349,0,
2020-08-17,331,282,139,4,126,7,6,120806,119631,0,
2020-08-18,272,240,116,3,114,5,2,121078,119871,0,
2020-08-19,259,231,116,8,101,4,2,121337,120102,0,
2020-08-20,265,232,107,2,115,6,2,121602,120334,0,
2020-08-21,236,200,91,4,97,5,3,121838,120534,0,
2020-08-22,209,187,99,1,80,5,2,122047,120721,0,
2020-08-23,186,161,77,0,74,9,1,122233,120882,0,
2020-08-24,226,190,91,0,94,3,2,122459,121072,1,
2020-08-25,208,193,87,0,92,11,3,122667,121265,0,
2020-08-26,188,166,90,0,68,7,1,122855,121431,0,
2020-08-27,150,136,73,0,59,3,1,123005,121567,0,
2020-08-28,146,131,68,0,57,6,0,123151,121698,0,
2020-08-29,107,98,51,0,47,0,0,123258,121796,0,
2020-08-30,111,106,52,0,47,7,0,123369,121902,0,
2020-08-31,106,84,24,0,55,5,0,123475,121986,0,
2020-09-01,59,57,14,0,36,6,1,123534,122043,0,
2020-09-02,44,40,3,0,35,2,0,123578,122083,0,
2020-09-03,2,0,0,0,0,0,0,123580,122083,0,
2020-09-04,0,0,0,0,0,0,0,123580,122083,0,
