date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,29,29,0,
2020-02-18,2,2,2,0,0,0,0,31,31,0,
2020-02-19,3,3,1,0,1,0,1,34,34,1,
2020-02-20,7,7,3,1,1,0,2,41,41,0,
2020-02-21,2,2,0,0,0,0,2,43,43,0,
2020-02-22,5,5,0,0,2,0,3,48,48,0,
2020-02-23,16,16,7,0,2,0,7,64,64,0,
2020-02-24,14,14,3,0,2,0,9,78,78,1,
2020-02-25,16,16,4,0,2,0,10,94,94,0,
2020-02-26,12,12,6,1,3,0,2,106,106,0,
2020-02-27,25,25,13,0,6,0,6,131,131,0,
2020-02-28,36,36,19,0,4,0,13,167,167,1,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,46,46,12,0,14,1,19,240,240,0,
2020-03-02,48,48,7,0,10,0,31,288,288,0,
2020-03-03,52,52,16,0,8,0,28,340,340,1,
2020-03-04,48,48,13,1,8,0,26,388,388,0,
2020-03-05,62,62,14,1,17,0,30,450,450,0,
2020-03-06,83,83,18,2,22,1,40,533,533,0,
2020-03-07,90,90,17,4,27,0,42,623,623,0,
2020-03-08,131,131,33,3,35,2,58,754,754,1,
2020-03-09,224,224,69,10,56,0,89,978,978,0,
2020-03-10,256,256,65,8,64,1,118,1234,1234,0,
2020-03-11,295,295,84,11,72,5,123,1529,1529,1,
2020-03-12,383,383,107,8,114,2,152,1912,1912,0,
2020-03-13,457,455,136,10,142,1,166,2369,2367,0,
2020-03-14,458,454,101,14,163,3,173,2827,2821,0,
2020-03-15,596,593,167,11,190,4,221,3423,3414,1,
2020-03-16,837,834,270,10,291,3,260,4260,4248,0,
2020-03-17,864,861,277,17,302,7,258,5124,5109,0,
2020-03-18,960,957,290,19,335,10,303,6084,6066,0,
2020-03-19,811,803,273,12,278,9,231,6895,6869,1,
2020-03-20,1014,1011,377,23,388,4,219,7909,7880,0,
2020-03-21,886,878,325,11,297,7,238,8795,8758,0,
2020-03-22,860,859,338,13,319,3,186,9655,9617,0,
2020-03-23,1061,1059,458,17,410,8,166,10716,10676,0,
2020-03-24,957,950,402,21,356,6,165,11673,11626,0,
2020-03-25,970,968,465,13,369,7,114,12643,12594,0,
2020-03-26,905,903,450,14,322,7,110,13548,13497,0,
2020-03-27,948,940,490,8,352,9,81,14496,14437,1,
2020-03-28,955,946,519,8,330,8,81,15451,15383,0,
2020-03-29,868,863,503,9,296,4,51,16319,16246,0,
2020-03-30,1140,1137,643,11,409,4,70,17459,17383,0,
2020-03-31,957,953,566,3,313,7,64,18416,18336,0,
2020-04-01,1300,1291,816,13,377,8,77,19716,19627,0,
2020-04-02,1157,1154,807,11,290,6,40,20873,20781,0,
2020-04-03,1340,1338,957,7,321,2,51,22213,22119,0,
2020-04-04,1154,1153,836,9,267,10,31,23367,23272,0,
2020-04-05,1064,1063,749,5,283,6,20,24431,24335,0,
2020-04-06,1411,1407,956,11,420,6,14,25842,25742,0,
2020-04-07,1275,1273,862,13,373,7,18,27117,27015,0,
2020-04-08,1409,1408,981,10,399,13,5,28526,28423,0,
2020-04-09,1466,1463,1011,14,424,8,6,29992,29886,1,
2020-04-10,1736,1735,1231,19,470,9,6,31728,31621,0,
2020-04-11,1634,1633,1124,11,486,8,4,33362,33254,0,
2020-04-12,1482,1480,1050,16,400,9,5,34844,34734,0,
2020-04-13,2058,2056,1299,32,707,12,6,36902,36790,0,
2020-04-14,1809,1808,1229,21,549,6,3,38711,38598,0,
2020-04-15,1872,1869,1323,21,514,7,4,40583,40467,0,
2020-04-16,1928,1926,1291,18,613,3,1,42511,42393,0,
2020-04-17,1858,1857,1295,17,540,2,3,44369,44250,0,
2020-04-18,1673,1672,1207,21,440,1,3,46042,45922,0,
2020-04-19,1265,1264,860,15,379,6,4,47307,47186,0,
2020-04-20,1818,1816,1217,11,579,6,3,49125,49002,0,
2020-04-21,1444,1443,930,13,489,7,4,50569,50445,0,
2020-04-22,1550,1549,1002,12,528,5,2,52119,51994,0,
2020-04-23,1567,1566,1004,20,537,4,1,53686,53560,0,
2020-04-24,1512,1510,972,10,519,6,3,55198,55070,0,
2020-04-25,1403,1400,932,15,444,4,5,56601,56470,0,
2020-04-26,1348,1348,893,13,432,6,4,57949,57818,0,
2020-04-27,1685,1684,1050,11,615,3,5,59634,59502,0,
2020-04-28,1518,1518,973,19,516,4,6,61152,61020,1,
2020-04-29,1486,1486,883,4,592,5,2,62638,62506,0,
2020-04-30,1450,1450,899,5,540,3,3,64088,63956,0,
2020-05-01,1590,1589,956,8,618,3,4,65678,65545,0,
2020-05-02,1088,1087,719,8,354,6,0,66766,66632,0,
2020-05-03,1041,1039,663,6,363,2,5,67807,67671,0,
2020-05-04,1325,1325,805,6,510,3,1,69132,68996,0,
2020-05-05,1263,1262,779,6,470,6,1,70395,70258,0,
2020-05-06,1090,1089,669,8,405,5,2,71485,71347,0,
2020-05-07,1152,1152,748,6,388,4,6,72637,72499,0,
2020-05-08,1174,1172,738,5,419,9,1,73811,73671,0,
2020-05-09,1035,1035,682,9,335,5,4,74846,74706,0,
2020-05-10,954,954,612,6,328,4,4,75800,75660,0,
2020-05-11,1234,1234,792,5,421,10,6,77034,76894,0,
2020-05-12,1092,1092,713,6,361,6,6,78126,77986,0,
2020-05-13,1101,1100,717,3,377,1,2,79227,79086,0,
2020-05-14,1158,1158,757,3,388,4,6,80385,80244,0,
2020-05-15,1274,1274,812,0,445,6,11,81659,81518,0,
2020-05-16,998,998,656,2,338,1,1,82657,82516,0,
2020-05-17,921,921,607,2,303,1,8,83578,83437,0,
2020-05-18,1081,1080,662,2,409,2,5,84659,84517,0,
2020-05-19,940,940,624,3,308,2,3,85599,85457,0,
2020-05-20,1094,1094,700,1,390,2,1,86693,86551,0,
2020-05-21,874,874,600,3,263,3,5,87567,87425,0,
2020-05-22,848,847,539,0,302,2,4,88415,88272,0,
2020-05-23,708,708,481,1,222,0,4,89123,88980,0,
2020-05-24,650,650,441,0,203,2,4,89773,89630,0,
2020-05-25,834,834,532,3,291,5,3,90607,90464,0,
2020-05-26,719,719,489,1,219,4,6,91326,91183,0,
2020-05-27,715,715,484,2,227,0,2,92041,91898,0,
2020-05-28,581,581,391,2,186,1,1,92622,92479,0,
2020-05-29,695,695,450,0,239,2,4,93317,93174,0,
2020-05-30,557,553,400,2,148,2,1,93874,93727,0,
2020-05-31,436,435,304,0,127,0,4,94310,94162,0,
2020-06-01,660,659,452,5,196,1,5,94970,94821,0,
2020-06-02,500,499,350,1,140,2,6,95470,95320,0,
2020-06-03,487,487,328,3,151,2,3,95957,95807,0,
2020-06-04,451,450,296,1,141,1,11,96408,96257,0,
2020-06-05,445,441,317,1,120,0,3,96853,96698,0,
2020-06-06,375,373,267,1,100,0,5,97228,97071,0,
2020-06-07,319,317,236,1,79,0,1,97547,97388,0,
2020-06-08,403,398,278,6,98,5,11,97950,97786,0,
2020-06-09,372,370,260,3,102,1,4,98322,98156,0,
2020-06-10,437,436,298,4,120,4,10,98759,98592,0,
2020-06-11,359,356,246,3,102,0,5,99118,98948,0,
2020-06-12,375,371,239,5,118,3,6,99493,99319,0,
2020-06-13,270,269,174,2,87,1,5,99763,99588,0,
2020-06-14,301,299,204,0,84,2,9,100064,99887,0,
2020-06-15,389,389,247,4,126,5,7,100453,100276,0,
2020-06-16,355,351,238,2,99,3,9,100808,100627,0,
2020-06-17,340,338,227,0,101,5,5,101148,100965,0,
2020-06-18,302,300,198,1,95,1,5,101450,101265,0,
2020-06-19,336,336,242,0,79,5,10,101786,101601,0,
2020-06-20,291,291,210,0,67,6,8,102077,101892,0,
2020-06-21,276,275,176,0,89,4,6,102353,102167,0,
2020-06-22,335,331,220,2,101,4,4,102688,102498,0,
2020-06-23,318,317,210,2,95,3,7,103006,102815,0,
2020-06-24,280,279,188,2,80,2,7,103286,103094,0,
2020-06-25,393,391,287,1,97,1,5,103679,103485,0,
2020-06-26,264,262,155,1,90,6,10,103943,103747,0,
2020-06-27,269,268,197,1,62,1,7,104212,104015,0,
2020-06-28,271,269,184,1,76,0,8,104483,104284,0,
2020-06-29,315,313,206,2,90,6,9,104798,104597,0,
2020-06-30,293,288,186,3,94,3,2,105091,104885,0,
2020-07-01,271,262,162,8,86,1,5,105362,105147,0,
2020-07-02,250,243,161,1,72,4,5,105612,105390,0,
2020-07-03,282,275,172,2,90,0,11,105894,105665,0,
2020-07-04,283,274,165,3,96,0,10,106177,105939,0,
2020-07-05,265,265,160,3,94,1,7,106442,106204,0,
2020-07-06,471,461,254,2,162,28,15,106913,106665,0,
2020-07-07,420,412,232,6,152,2,20,107333,107077,0,
2020-07-08,419,407,260,4,128,4,11,107752,107484,0,
2020-07-09,398,383,245,4,118,4,12,108150,107867,0,
2020-07-10,385,371,246,6,98,7,14,108535,108238,0,
2020-07-11,359,353,207,3,129,2,12,108894,108591,0,
2020-07-12,378,365,224,3,129,4,5,109272,108956,0,
2020-07-13,586,558,340,12,181,12,13,109858,109514,0,
2020-07-14,520,495,288,4,180,11,12,110378,110009,0,
2020-07-15,531,502,308,3,171,8,12,110909,110511,0,
2020-07-16,438,412,245,3,142,2,20,111347,110923,0,
2020-07-17,477,461,266,6,179,5,5,111824,111384,0,
2020-07-18,379,365,234,2,119,1,9,112203,111749,0,
2020-07-19,361,348,209,4,121,3,11,112564,112097,0,
2020-07-20,478,450,259,6,174,1,10,113042,112547,0,
2020-07-21,429,418,242,9,157,4,6,113471,112965,0,
2020-07-22,418,410,193,7,197,3,10,113889,113375,0,
2020-07-23,349,332,144,3,173,4,8,114238,113707,0,
2020-07-24,384,367,166,7,185,4,5,114622,114074,0,
2020-07-25,257,240,98,4,132,1,5,114879,114314,0,
2020-07-26,204,196,110,6,69,1,10,115083,114510,0,
2020-07-27,323,299,162,4,114,8,11,115406,114809,0,
2020-07-28,245,234,126,1,93,2,12,115651,115043,0,
2020-07-29,224,206,124,1,70,7,4,115875,115249,0,
2020-07-30,208,194,106,1,71,10,6,116083,115443,0,
2020-07-31,203,181,98,0,71,4,8,116286,115624,0,
2020-08-01,192,175,93,7,54,4,17,116478,115799,0,
2020-08-02,186,165,91,7,61,0,6,116664,115964,0,
2020-08-03,259,242,133,2,93,3,11,116923,116206,0,
2020-08-04,287,250,134,0,96,4,16,117210,116456,0,
2020-08-05,273,254,145,9,89,5,6,117483,116710,0,
2020-08-06,254,235,134,5,81,9,6,117737,116945,0,
2020-08-07,272,245,135,2,93,8,7,118009,117190,0,
2020-08-08,230,190,94,4,78,12,2,118239,117380,0,
2020-08-09,246,214,103,7,93,6,5,118485,117594,0,
2020-08-10,319,293,141,7,129,7,9,118804,117887,0,
2020-08-11,331,300,154,5,129,4,8,119135,118187,0,
2020-08-12,296,257,134,12,100,0,11,119431,118444,0,
2020-08-13,302,282,156,6,109,3,8,119733,118726,0,
2020-08-14,269,235,104,8,108,9,6,120002,118961,0,
2020-08-15,272,234,97,7,120,6,4,120274,119195,0,
2020-08-16,289,239,103,14,116,2,4,120563,119434,0,
2020-08-17,365,316,153,8,142,7,6,120928,119750,0,
2020-08-18,319,287,139,4,136,5,3,121247,120037,0,
2020-08-19,312,284,148,8,120,5,3,121559,120321,0,
2020-08-20,328,295,146,7,132,6,4,121887,120616,0,
2020-08-21,313,276,128,9,129,6,4,122200,120892,0,
2020-08-22,318,294,157,8,120,5,4,122518,121186,1,
2020-08-23,297,270,123,2,136,7,2,122815,121456,0,
2020-08-24,394,358,173,15,161,3,6,123209,121814,0,
2020-08-25,428,409,199,12,180,11,7,123637,122223,0,
2020-08-26,374,353,172,15,156,6,4,124011,122576,0,
2020-08-27,320,302,149,11,137,2,3,124331,122878,0,
2020-08-28,376,357,178,11,156,7,5,124707,123235,0,
2020-08-29,270,259,137,8,109,2,3,124977,123494,0,
2020-08-30,330,317,158,4,144,7,4,125307,123811,0,
2020-08-31,358,334,172,8,141,7,6,125665,124145,0,
2020-09-01,370,356,177,14,152,10,3,126035,124501,0,
2020-09-02,369,337,178,9,143,4,3,126404,124838,0,
2020-09-03,286,276,140,1,125,10,0,126690,125114,0,
2020-09-04,268,253,111,5,131,5,1,126958,125367,0,
2020-09-05,202,198,99,2,89,7,1,127160,125565,0,
2020-09-06,161,155,72,0,75,8,0,127321,125720,0,
2020-09-07,146,136,51,0,75,10,0,127467,125856,0,
2020-09-08,136,125,40,0,72,13,0,127603,125981,0,
2020-09-09,133,128,29,0,86,13,0,127736,126109,,
2020-09-10,40,40,5,0,34,1,0,127776,126149,,
2020-09-11,0,0,0,0,0,0,0,127776,126149,,
2020-09-12,0,0,0,0,0,0,0,127776,126149,,
