date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-03-18,949,941,290,19,334,289,9,6117,6083,1,
2020-03-19,808,805,271,12,281,232,9,6925,6888,0,
2020-03-20,1021,1013,377,23,386,222,5,7946,7901,0,
2020-03-21,883,881,327,11,300,236,7,8829,8782,0,
2020-03-22,869,866,343,13,317,188,5,9698,9648,0,
2020-03-23,1065,1058,459,17,409,165,8,10763,10706,0,
2020-03-24,954,951,406,21,353,167,4,11717,11657,0,
2020-03-25,970,968,464,13,371,113,7,12687,12625,1,
2020-03-26,910,903,456,14,323,104,6,13597,13528,0,
2020-03-27,947,938,494,8,349,78,9,14544,14466,0,
2020-03-28,950,943,522,8,326,82,5,15494,15409,0,
2020-03-29,861,858,498,9,295,52,4,16355,16267,0,
2020-03-30,1136,1132,637,11,411,69,4,17491,17399,0,
2020-03-31,966,956,570,3,314,64,5,18457,18355,0,
2020-04-01,1286,1283,812,13,371,80,7,19743,19638,0,
2020-04-02,1162,1159,811,11,292,41,4,20905,20797,0,
2020-04-03,1327,1326,951,7,316,51,1,22232,22123,0,
2020-04-04,1146,1145,834,9,264,31,7,23378,23268,0,
2020-04-05,1069,1064,752,5,282,20,5,24447,24332,0,
2020-04-06,1402,1400,947,11,423,13,6,25849,25732,1,
2020-04-07,1274,1274,869,13,371,18,3,27123,27006,0,
2020-04-08,1409,1405,985,10,399,5,6,28532,28411,0,
2020-04-09,1460,1459,1016,14,423,5,1,29992,29870,0,
2020-04-10,1739,1735,1233,19,469,6,8,31731,31605,0,
2020-04-11,1625,1622,1125,11,480,3,3,33356,33227,0,
2020-04-12,1479,1477,1052,16,397,5,7,34835,34704,0,
2020-04-13,2038,2037,1284,32,708,6,7,36873,36741,0,
2020-04-14,1781,1778,1213,21,539,3,2,38654,38519,0,
2020-04-15,1871,1869,1328,21,510,4,6,40525,40388,0,
2020-04-16,1938,1937,1303,18,612,1,3,42463,42325,0,
2020-04-17,1868,1867,1315,17,532,3,0,44331,44192,0,
2020-04-18,1665,1663,1203,21,435,3,1,45996,45855,0,
2020-04-19,1278,1276,873,15,379,4,5,47274,47131,0,
2020-04-20,1790,1788,1204,11,565,3,5,49064,48919,0,
2020-04-21,1439,1438,925,13,491,4,5,50503,50357,0,
2020-04-22,1549,1548,1003,12,527,2,4,52052,51905,1,
2020-04-23,1575,1574,1013,20,537,1,3,53627,53479,0,
2020-04-24,1510,1505,975,10,513,3,4,55137,54984,0,
2020-04-25,1401,1400,934,15,442,5,4,56538,56384,0,
2020-04-26,1351,1349,895,13,431,4,6,57889,57733,0,
2020-04-27,1674,1674,1045,11,610,5,3,59563,59407,0,
2020-04-28,1529,1528,981,19,518,6,4,61092,60935,0,
2020-04-29,1491,1491,897,4,582,2,6,62583,62426,0,
2020-04-30,1440,1439,888,5,540,3,3,64023,63865,0,
2020-05-01,1593,1586,961,8,610,4,3,65616,65451,0,
2020-05-02,1075,1074,713,8,348,0,5,66691,66525,0,
2020-05-03,1045,1044,661,6,370,5,2,67736,67569,0,
2020-05-04,1325,1322,804,6,508,1,3,69061,68891,0,
2020-05-05,1256,1254,783,6,461,1,3,70317,70145,0,
2020-05-06,1090,1090,669,8,406,2,5,71407,71235,0,
2020-05-07,1123,1120,719,6,388,6,1,72530,72355,0,
2020-05-08,1148,1148,721,5,414,1,7,73678,73503,0,
2020-05-09,1041,1039,690,9,332,4,4,74719,74542,0,
2020-05-10,987,987,643,6,332,4,2,75706,75529,0,
2020-05-11,1224,1224,784,5,419,6,10,76930,76753,0,
2020-05-12,1097,1095,729,6,349,6,5,78027,77848,0,
2020-05-13,1089,1089,703,3,380,2,1,79116,78937,0,
2020-05-14,1174,1172,776,3,382,6,5,80290,80109,0,
2020-05-15,1280,1280,823,0,442,11,4,81570,81389,0,
2020-05-16,985,982,642,2,336,1,1,82555,82371,0,
2020-05-17,918,914,600,2,303,8,1,83473,83285,0,
2020-05-18,1078,1076,663,2,404,5,2,84551,84361,0,
2020-05-19,943,942,623,3,311,3,2,85494,85303,0,
2020-05-20,1092,1091,711,1,376,1,2,86586,86394,0,
2020-05-21,854,852,581,3,260,5,3,87440,87246,0,
2020-05-22,850,849,540,0,303,4,2,88290,88095,0,
2020-05-23,714,714,482,1,225,6,0,89004,88809,0,
2020-05-24,646,645,438,0,204,2,1,89650,89454,0,
2020-05-25,830,829,541,3,276,3,6,90480,90283,0,
2020-05-26,727,724,489,1,225,7,2,91207,91007,0,
2020-05-27,694,690,467,2,220,1,0,91901,91697,0,
2020-05-28,587,583,396,2,184,1,0,92488,92280,0,
2020-05-29,692,691,459,0,227,4,1,93180,92971,0,
2020-05-30,548,541,389,2,147,1,2,93728,93512,0,
2020-05-31,483,482,353,0,125,4,0,94211,93994,0,
2020-06-01,612,609,406,5,192,5,1,94823,94603,0,
2020-06-02,495,493,342,1,141,6,3,95318,95096,0,
2020-06-03,510,509,354,3,148,3,1,95828,95605,0,
2020-06-04,434,429,274,1,142,11,1,96262,96034,0,
2020-06-05,430,424,306,1,114,3,0,96692,96458,0,
2020-06-06,387,381,281,1,94,5,0,97079,96839,0,
2020-06-07,325,320,236,1,82,1,0,97404,97159,0,
2020-06-08,394,389,274,6,94,11,4,97798,97548,0,
2020-06-09,359,357,245,3,103,5,1,98157,97905,0,
2020-06-10,421,419,288,4,113,9,5,98578,98324,0,
2020-06-11,363,358,244,3,105,6,0,98941,98682,0,
2020-06-12,371,367,241,5,113,5,3,99312,99049,0,
2020-06-13,274,270,175,2,86,6,1,99586,99319,0,
2020-06-14,304,302,208,0,84,8,2,99890,99621,0,
2020-06-15,388,386,247,4,122,7,6,100278,100007,0,
2020-06-16,354,350,236,2,100,9,3,100632,100357,0,
2020-06-17,346,344,232,0,98,5,9,100978,100701,0,
2020-06-18,309,307,205,1,93,5,3,101287,101008,0,
2020-06-19,329,327,236,0,79,10,2,101616,101335,0,
2020-06-20,284,282,207,0,65,9,1,101900,101617,0,
2020-06-21,275,272,176,0,88,5,3,102175,101889,0,
2020-06-22,334,328,216,2,101,5,4,102509,102217,0,
2020-06-23,317,315,210,2,94,6,3,102826,102532,0,
2020-06-24,278,277,185,2,81,7,2,103104,102809,0,
2020-06-25,387,386,282,1,97,5,1,103491,103195,0,
2020-06-26,263,257,153,1,88,10,5,103754,103452,0,
2020-06-27,269,268,198,1,61,7,1,104023,103720,0,
2020-06-28,272,269,185,1,75,8,0,104295,103989,1,
2020-06-29,316,310,202,2,91,9,6,104611,104299,0,
2020-06-30,293,288,194,3,87,2,2,104904,104587,0,
2020-07-01,275,264,161,8,89,5,1,105179,104851,0,
2020-07-02,257,246,163,1,72,6,4,105436,105097,0,
2020-07-03,286,277,173,2,90,11,1,105722,105374,0,
2020-07-04,288,276,163,3,98,11,1,106010,105650,0,
2020-07-05,273,267,164,3,94,5,1,106283,105917,0,
2020-07-06,474,463,253,2,162,19,27,106757,106380,0,
2020-07-07,420,410,235,5,149,18,3,107177,106790,0,
2020-07-08,429,404,261,4,123,11,5,107606,107194,0,
2020-07-09,397,381,247,4,115,11,4,108003,107575,0,
2020-07-10,395,372,250,6,99,12,5,108398,107947,0,
2020-07-11,369,354,211,3,121,12,7,108767,108301,0,
2020-07-12,384,359,228,3,124,4,0,109151,108660,0,
2020-07-13,600,551,339,12,180,14,6,109751,109211,0,
2020-07-14,540,490,288,4,180,12,6,110291,109701,0,
2020-07-15,548,503,309,3,172,13,6,110839,110204,0,
2020-07-16,450,410,240,3,146,19,2,111289,110614,0,
2020-07-17,481,442,259,6,168,4,5,111770,111056,0,
2020-07-18,396,366,232,2,122,9,1,112166,111422,0,
2020-07-19,378,336,199,4,119,11,3,112544,111758,0,
2020-07-20,521,458,260,6,184,7,1,113065,112216,0,
2020-07-21,483,424,244,9,158,7,6,113548,112640,0,
2020-07-22,444,382,187,7,174,11,3,113992,113022,0,
2020-07-23,402,318,148,3,157,7,3,114394,113340,0,
2020-07-24,413,316,162,7,138,5,4,114807,113656,0,
2020-07-25,304,207,100,4,94,6,3,115111,113863,0,
2020-07-26,327,202,116,6,69,10,1,115438,114065,0,
2020-07-27,461,302,170,4,112,12,4,115899,114367,0,
2020-07-28,397,241,133,1,93,11,3,116296,114608,0,
2020-07-29,377,210,126,1,73,4,6,116673,114818,0,
2020-07-30,330,190,104,1,70,7,8,117003,115008,0,
2020-07-31,316,183,104,0,68,7,4,117319,115191,0,
2020-08-01,320,179,99,7,54,17,2,117639,115370,0,
2020-08-02,323,171,93,7,61,8,2,117962,115541,0,
2020-08-03,423,244,136,2,92,11,3,118385,115785,0,
2020-08-04,410,261,137,0,99,15,10,118795,116046,0,
2020-08-05,366,260,145,9,94,7,5,119161,116306,0,
2020-08-06,349,233,139,5,77,5,7,119510,116539,0,
2020-08-07,373,258,145,2,94,7,10,119883,116797,0,
2020-08-08,319,194,98,4,75,2,15,120202,116991,0,
2020-08-09,305,218,105,7,93,6,7,120507,117209,0,
2020-08-10,425,302,147,7,127,11,10,120932,117511,0,
2020-08-11,439,311,164,5,131,7,4,121371,117822,0,
2020-08-12,359,274,147,12,95,11,9,121730,118096,0,
2020-08-13,384,292,170,6,102,10,4,122114,118388,0,
2020-08-14,347,238,115,8,107,5,3,122461,118626,0,
2020-08-15,349,239,102,7,119,4,7,122810,118865,0,
2020-08-16,367,237,113,14,104,4,2,123177,119102,0,
2020-08-17,487,338,176,9,139,8,6,123664,119440,0,
2020-08-18,396,292,153,4,129,2,4,124060,119732,0,
2020-08-19,417,289,151,8,120,4,6,124477,120021,0,
2020-08-20,414,302,157,7,128,3,7,124891,120323,0,
2020-08-21,393,285,148,9,118,5,5,125284,120608,0,
2020-08-22,393,304,168,8,119,5,4,125677,120912,0,
2020-08-23,383,269,134,2,123,4,6,126060,121181,0,
2020-08-24,534,380,188,15,167,7,3,126594,121561,0,
2020-08-25,575,414,205,12,179,8,10,127169,121975,0,
2020-08-26,534,369,188,14,158,4,5,127703,122344,0,
2020-08-27,448,316,168,11,134,2,1,128151,122660,0,
2020-08-28,535,375,200,11,152,6,6,128686,123035,0,
2020-08-29,424,287,157,10,112,5,3,129110,123322,0,
2020-08-30,515,355,190,4,147,7,7,129625,123677,0,
2020-08-31,612,379,209,10,145,7,8,130237,124056,0,
2020-09-01,716,461,261,17,173,5,5,130953,124517,0,
2020-09-02,674,431,245,13,160,6,7,131627,124948,0,
2020-09-03,608,395,219,5,158,3,10,132235,125343,0,
2020-09-04,687,432,231,10,176,9,6,132922,125775,0,
2020-09-05,643,375,217,8,138,9,3,133565,126150,0,
2020-09-06,655,388,215,4,155,7,7,134220,126538,0,
2020-09-07,769,475,246,10,201,9,9,134989,127013,0,
2020-09-08,929,568,311,11,222,12,12,135918,127581,0,
2020-09-09,939,552,312,11,216,2,11,136857,128133,0,
2020-09-10,901,545,299,7,218,6,15,137758,128678,0,
2020-09-11,898,557,304,10,225,9,9,138656,129235,0,
2020-09-12,964,610,331,9,255,4,11,139620,129845,0,
2020-09-13,941,559,286,8,249,5,11,140561,130404,0,
2020-09-14,1206,737,398,14,299,8,18,141767,131141,0,
2020-09-15,1298,788,442,10,315,5,16,143065,131929,0,
2020-09-16,1292,753,430,21,278,4,20,144357,132682,0,
2020-09-17,1226,701,394,21,257,6,23,145583,133383,0,
2020-09-18,1350,740,423,8,276,1,32,146933,134123,0,
2020-09-19,1238,691,345,18,290,5,33,148171,134814,0,
2020-09-20,1263,669,319,11,290,8,41,149434,135483,0,
2020-09-21,1750,980,491,16,385,5,83,151184,136463,0,
2020-09-22,1796,913,452,15,341,8,97,152980,137376,0,
2020-09-23,1812,923,487,14,321,1,100,154792,138299,0,
2020-09-24,1859,931,455,10,344,4,118,156651,139230,0,
2020-09-25,2005,1021,489,20,347,5,160,158656,140251,0,
2020-09-26,1787,860,412,7,277,5,159,160443,141111,0,
2020-09-27,1891,905,398,12,313,4,178,162334,142016,0,
2020-09-28,2350,1111,489,15,383,4,220,164684,143127,0,
2020-09-29,2192,1050,512,21,334,2,181,166876,144177,0,
2020-09-30,2184,1018,451,17,349,1,200,169060,145195,0,
2020-10-01,2071,988,452,8,331,10,187,171131,146183,0,
2020-10-02,2070,1019,467,18,351,7,176,173201,147202,0,
2020-10-03,1773,876,397,19,299,5,156,174974,148078,0,
2020-10-04,1850,874,416,14,302,7,135,176824,148952,0,
2020-10-05,2320,1171,576,18,372,3,202,179144,150123,0,
2020-10-06,2210,1148,558,30,357,10,193,181354,151271,0,
2020-10-07,2156,1127,572,18,336,7,194,183510,152398,0,
2020-10-08,2110,1029,510,14,322,6,177,185620,153427,0,
2020-10-09,2211,1114,523,20,343,5,223,187831,154541,0,
2020-10-10,1995,1117,529,15,359,3,211,189826,155658,0,
2020-10-11,1826,992,468,17,323,4,180,191652,156650,0,
2020-10-12,2194,1161,541,21,350,9,240,193846,157811,0,
2020-10-13,2502,1355,615,21,451,5,263,196348,159166,0,
2020-10-14,2414,1325,664,22,410,5,224,198762,160491,,
2020-10-15,2429,1251,661,23,363,9,195,201191,161742,,
2020-10-16,2474,1356,713,21,396,5,221,203665,163098,,
2020-10-17,2231,1204,638,21,344,4,197,205896,164302,,
2020-10-18,2173,1231,594,14,378,9,236,208069,165533,,
2020-10-19,2685,1536,747,20,480,4,285,210754,167069,,
2020-10-20,2536,1488,748,22,446,4,268,213290,168557,,
2020-10-21,2523,1423,744,28,375,8,268,215813,169980,,
2020-10-22,2357,1313,668,14,376,0,255,218170,171293,,
2020-10-23,2301,1267,663,13,341,5,245,220471,172560,,
2020-10-24,1959,1054,542,6,284,3,219,222430,173614,,
2020-10-25,1848,920,462,6,249,2,201,224278,174534,,
2020-10-26,2176,1042,499,1,313,3,226,226454,175576,,
2020-10-27,1897,947,433,2,245,2,265,228351,176523,,
2020-10-28,1779,912,432,0,227,2,251,230130,177435,,
2020-10-29,1418,704,257,0,175,1,271,231548,178139,,
2020-10-30,1320,678,220,0,157,1,300,232868,178817,,
2020-10-31,915,601,149,0,142,0,310,233783,179418,,
2020-11-01,479,439,58,0,93,0,288,234262,179857,,
2020-11-02,226,213,16,0,51,0,146,234488,180070,,
2020-11-03,3,1,1,0,0,0,0,234491,180071,,
2020-11-04,0,0,0,0,0,0,0,234491,180071,,
