date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,28,28,0,
2020-02-18,2,2,2,0,0,0,0,30,30,0,
2020-02-19,3,3,1,0,1,0,1,33,33,1,
2020-02-20,7,7,3,1,1,0,2,40,40,0,
2020-02-21,2,2,0,0,0,0,2,42,42,0,
2020-02-22,5,5,0,0,2,0,3,47,47,0,
2020-02-23,16,16,7,0,2,0,7,63,63,0,
2020-02-24,14,14,3,0,2,0,9,77,77,1,
2020-02-25,16,16,4,0,2,0,10,93,93,0,
2020-02-26,12,12,6,1,3,0,2,105,105,0,
2020-02-27,25,25,13,0,6,0,6,130,130,0,
2020-02-28,36,36,19,0,4,0,13,166,166,1,
2020-02-29,27,27,9,0,4,1,13,193,193,0,
2020-03-01,46,46,10,0,12,5,19,239,239,0,
2020-03-02,48,48,7,0,10,0,31,287,287,0,
2020-03-03,52,52,16,0,8,0,28,339,339,1,
2020-03-04,48,48,11,1,9,1,26,387,387,0,
2020-03-05,62,62,13,1,18,0,30,449,449,0,
2020-03-06,83,83,14,2,24,3,40,532,532,0,
2020-03-07,90,90,17,4,26,1,42,622,622,0,
2020-03-08,131,131,31,3,34,5,58,753,753,1,
2020-03-09,224,224,65,10,58,2,89,977,977,0,
2020-03-10,256,256,65,8,62,4,117,1233,1233,0,
2020-03-11,295,295,83,11,73,7,121,1528,1528,1,
2020-03-12,383,383,103,8,111,9,152,1911,1911,0,
2020-03-13,457,455,128,10,143,8,166,2368,2366,0,
2020-03-14,457,453,100,14,158,8,173,2825,2819,0,
2020-03-15,596,593,161,11,188,12,221,3421,3412,1,
2020-03-16,836,833,260,10,287,17,259,4257,4245,0,
2020-03-17,864,861,267,17,297,24,256,5121,5106,0,
2020-03-18,960,957,279,19,329,28,302,6081,6063,0,
2020-03-19,812,804,250,12,288,24,230,6893,6867,1,
2020-03-20,1014,1011,352,23,388,29,219,7907,7878,0,
2020-03-21,885,877,304,11,307,17,238,8792,8755,0,
2020-03-22,860,859,318,13,326,16,186,9652,9614,0,
2020-03-23,1061,1059,441,17,411,24,166,10713,10673,0,
2020-03-24,957,950,384,21,353,26,166,11670,11623,0,
2020-03-25,969,967,436,13,377,27,114,12639,12590,0,
2020-03-26,905,903,424,14,333,23,109,13544,13493,0,
2020-03-27,947,939,456,8,347,47,81,14491,14432,1,
2020-03-28,954,945,472,8,349,35,81,15445,15377,0,
2020-03-29,868,863,462,9,315,26,51,16313,16240,0,
2020-03-30,1138,1135,571,11,430,53,70,17451,17375,0,
2020-03-31,958,954,521,3,332,34,64,18409,18329,0,
2020-04-01,1300,1291,755,13,385,61,77,19709,19620,0,
2020-04-02,1154,1151,733,11,317,50,40,20863,20771,0,
2020-04-03,1341,1339,889,7,337,55,51,22204,22110,0,
2020-04-04,1155,1154,735,9,293,86,31,23359,23264,0,
2020-04-05,1064,1063,672,5,309,57,20,24423,24327,0,
2020-04-06,1412,1408,852,11,457,74,14,25835,25735,0,
2020-04-07,1277,1275,769,13,396,79,18,27112,27010,0,
2020-04-08,1410,1409,870,10,426,98,5,28522,28419,0,
2020-04-09,1467,1464,885,14,467,92,6,29989,29883,1,
2020-04-10,1738,1737,1067,19,522,123,6,31727,31620,0,
2020-04-11,1635,1634,918,11,543,158,4,33362,33254,0,
2020-04-12,1477,1475,862,16,453,139,5,34839,34729,0,
2020-04-13,2057,2055,1100,32,760,157,6,36896,36784,0,
2020-04-14,1806,1805,1048,21,603,130,3,38702,38589,0,
2020-04-15,1874,1871,1110,21,576,160,4,40576,40460,0,
2020-04-16,1929,1927,1072,18,713,123,1,42505,42387,0,
2020-04-17,1856,1855,1028,17,649,158,3,44361,44242,0,
2020-04-18,1670,1669,1052,21,495,98,3,46031,45911,0,
2020-04-19,1265,1264,753,15,421,71,4,47296,47175,0,
2020-04-20,1818,1816,1042,11,652,108,3,49114,48991,0,
2020-04-21,1443,1442,800,13,526,99,4,50557,50433,0,
2020-04-22,1549,1548,868,12,579,87,2,52106,51981,0,
2020-04-23,1568,1567,865,20,581,100,1,53674,53548,0,
2020-04-24,1515,1513,866,10,563,71,3,55189,55061,0,
2020-04-25,1406,1403,784,15,543,56,5,56595,56464,0,
2020-04-26,1345,1345,798,13,470,60,4,57940,57809,0,
2020-04-27,1684,1683,900,11,673,94,5,59624,59492,0,
2020-04-28,1514,1514,882,19,545,62,6,61138,61006,1,
2020-04-29,1483,1483,775,4,631,71,2,62621,62489,0,
2020-04-30,1449,1449,798,5,582,61,3,64070,63938,0,
2020-05-01,1593,1592,871,8,651,58,4,65663,65530,0,
2020-05-02,1088,1087,661,8,370,48,0,66751,66617,0,
2020-05-03,1043,1041,618,6,386,26,5,67794,67658,0,
2020-05-04,1325,1325,750,6,529,39,1,69119,68983,0,
2020-05-05,1261,1260,702,6,502,49,1,70380,70243,0,
2020-05-06,1091,1090,610,8,435,35,2,71471,71333,0,
2020-05-07,1151,1151,667,6,416,56,6,72622,72484,0,
2020-05-08,1175,1173,664,5,450,53,1,73797,73657,0,
2020-05-09,1036,1036,624,9,366,33,4,74833,74693,0,
2020-05-10,951,951,567,6,335,39,4,75784,75644,0,
2020-05-11,1234,1234,714,5,465,44,6,77018,76878,0,
2020-05-12,1090,1090,646,6,390,42,6,78108,77968,0,
2020-05-13,1105,1104,650,3,425,24,2,79213,79072,0,
2020-05-14,1160,1160,666,3,435,50,6,80373,80232,0,
2020-05-15,1271,1271,744,0,476,40,11,81644,81503,0,
2020-05-16,1001,1001,604,2,372,22,1,82645,82504,0,
2020-05-17,920,920,541,2,345,24,8,83565,83424,0,
2020-05-18,1082,1081,600,2,444,30,5,84647,84505,0,
2020-05-19,941,941,561,3,349,25,3,85588,85446,0,
2020-05-20,1094,1094,640,1,404,48,1,86682,86540,0,
2020-05-21,873,873,551,3,293,21,5,87555,87413,0,
2020-05-22,850,849,507,0,322,16,4,88405,88262,0,
2020-05-23,709,709,453,1,231,20,4,89114,88971,0,
2020-05-24,651,651,404,0,224,19,4,89765,89622,0,
2020-05-25,834,834,491,3,310,27,3,90599,90456,0,
2020-05-26,720,720,441,1,247,25,6,91319,91176,0,
2020-05-27,715,715,422,2,274,15,2,92034,91891,0,
2020-05-28,580,580,357,2,205,15,1,92614,92471,0,
2020-05-29,695,695,407,0,259,25,4,93309,93166,0,
2020-05-30,557,553,371,2,166,13,1,93866,93719,0,
2020-05-31,437,436,278,0,140,14,4,94303,94155,0,
2020-06-01,657,656,383,5,241,22,5,94960,94811,0,
2020-06-02,501,500,326,1,154,13,6,95461,95311,0,
2020-06-03,488,488,304,3,157,21,3,95949,95799,0,
2020-06-04,451,450,259,1,171,8,11,96400,96249,0,
2020-06-05,445,441,297,1,129,11,3,96845,96690,0,
2020-06-06,375,373,237,1,106,24,5,97220,97063,0,
2020-06-07,319,317,215,1,94,6,1,97539,97380,0,
2020-06-08,403,398,257,6,108,16,11,97942,97778,0,
2020-06-09,371,369,240,3,113,9,4,98313,98147,0,
2020-06-10,436,435,252,4,137,32,10,98749,98582,0,
2020-06-11,359,356,230,3,111,7,5,99108,98938,0,
2020-06-12,376,372,222,5,119,20,6,99484,99310,0,
2020-06-13,270,269,165,2,86,11,5,99754,99579,0,
2020-06-14,300,298,190,0,91,8,9,100054,99877,0,
2020-06-15,388,388,221,4,141,15,7,100442,100265,0,
2020-06-16,356,352,222,2,100,19,9,100798,100617,0,
2020-06-17,339,337,204,0,114,14,5,101137,100954,0,
2020-06-18,302,300,185,1,96,13,5,101439,101254,0,
2020-06-19,337,337,228,0,83,16,10,101776,101591,0,
2020-06-20,292,292,198,0,70,16,8,102068,101883,0,
2020-06-21,277,276,172,0,86,12,6,102345,102159,0,
2020-06-22,335,331,201,2,110,14,4,102680,102490,0,
2020-06-23,319,318,197,2,90,22,7,102999,102808,0,
2020-06-24,280,279,170,2,86,14,7,103279,103087,0,
2020-06-25,394,392,250,1,114,22,5,103673,103479,0,
2020-06-26,263,261,150,1,86,15,9,103936,103740,0,
2020-06-27,268,267,188,1,65,6,7,104204,104007,0,
2020-06-28,271,269,175,1,75,9,9,104475,104276,0,
2020-06-29,318,316,183,2,107,14,10,104793,104592,0,
2020-06-30,291,286,174,3,94,13,2,105084,104878,0,
2020-07-01,274,265,160,7,91,2,5,105358,105143,0,
2020-07-02,250,243,150,1,75,12,5,105608,105386,0,
2020-07-03,281,274,165,2,92,4,11,105889,105660,0,
2020-07-04,284,275,157,4,99,5,10,106173,105935,0,
2020-07-05,264,264,154,3,95,5,7,106437,106199,0,
2020-07-06,469,459,229,2,179,35,14,106906,106658,0,
2020-07-07,421,413,215,6,159,12,21,107327,107071,0,
2020-07-08,419,407,249,4,128,16,10,107746,107478,0,
2020-07-09,399,384,236,4,122,10,12,108145,107862,0,
2020-07-10,385,371,237,6,99,15,14,108530,108233,0,
2020-07-11,361,355,197,3,131,12,12,108891,108588,0,
2020-07-12,378,365,215,3,128,14,5,109269,108953,0,
2020-07-13,586,558,312,12,200,21,13,109855,109511,0,
2020-07-14,520,495,263,4,183,33,12,110375,110006,0,
2020-07-15,533,504,280,3,173,36,12,110908,110510,0,
2020-07-16,437,411,227,3,143,18,20,111345,110921,0,
2020-07-17,477,461,250,6,179,21,5,111822,111382,0,
2020-07-18,379,365,224,2,122,8,9,112201,111747,0,
2020-07-19,361,348,199,4,118,16,11,112562,112095,0,
2020-07-20,478,450,249,6,169,16,10,113040,112545,0,
2020-07-21,430,419,230,9,153,21,6,113470,112964,0,
2020-07-22,418,410,182,7,195,16,10,113888,113374,0,
2020-07-23,346,329,138,3,157,23,8,114234,113703,0,
2020-07-24,385,368,158,7,178,20,5,114619,114071,0,
2020-07-25,254,237,92,4,124,12,5,114873,114308,0,
2020-07-26,204,196,98,6,67,15,10,115077,114504,0,
2020-07-27,320,297,153,4,103,26,11,115397,114801,0,
2020-07-28,241,230,119,1,82,16,12,115638,115031,0,
2020-07-29,223,205,117,1,62,21,4,115861,115236,0,
2020-07-30,203,189,94,1,65,23,6,116064,115425,0,
2020-07-31,201,179,89,0,65,17,8,116265,115604,0,
2020-08-01,191,174,81,7,46,23,17,116456,115778,0,
2020-08-02,185,164,84,7,53,14,6,116641,115942,0,
2020-08-03,253,236,124,2,85,14,11,116894,116178,0,
2020-08-04,284,247,130,0,86,15,16,117178,116425,0,
2020-08-05,269,250,139,8,81,16,6,117447,116675,0,
2020-08-06,247,228,119,5,76,23,5,117694,116903,0,
2020-08-07,270,243,130,2,72,32,7,117964,117146,0,
2020-08-08,226,187,91,4,60,30,2,118190,117333,0,
2020-08-09,241,210,99,7,75,24,5,118431,117543,0,
2020-08-10,308,283,134,7,92,41,9,118739,117826,0,
2020-08-11,327,297,145,5,114,25,8,119066,118123,0,
2020-08-12,295,257,126,12,97,12,10,119361,118380,0,
2020-08-13,282,262,133,6,88,29,6,119643,118642,0,
2020-08-14,241,211,88,6,81,31,5,119884,118853,0,
2020-08-15,233,198,74,6,86,28,4,120117,119051,0,
2020-08-16,258,213,85,12,87,26,3,120375,119264,0,
2020-08-17,304,261,120,4,99,32,6,120679,119525,0,
2020-08-18,247,219,92,3,97,27,0,120926,119744,0,
2020-08-19,224,201,88,8,70,33,2,121150,119945,0,
2020-08-20,219,191,72,2,76,39,2,121369,120136,0,
2020-08-21,188,160,57,4,57,40,2,121557,120296,0,
2020-08-22,139,125,58,1,38,27,1,121696,120421,0,
2020-08-23,103,94,34,0,25,35,0,121799,120515,0,
2020-08-24,115,100,37,0,25,37,1,121914,120615,0,
2020-08-25,84,73,19,0,18,36,0,121998,120688,0,
2020-08-26,27,26,4,0,5,17,0,122025,120714,0,
2020-08-27,2,1,1,0,0,0,0,122027,120715,,
2020-08-28,0,0,0,0,0,0,0,122027,120715,,
