date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,35,35,19,0,4,0,12,167,167,0,
2020-02-29,27,27,9,0,4,1,13,194,194,0,
2020-03-01,47,47,12,0,15,1,19,241,241,0,
2020-03-02,48,48,8,0,10,0,30,289,289,1,
2020-03-03,53,53,17,0,8,0,28,342,342,0,
2020-03-04,50,49,15,1,8,0,25,392,391,0,
2020-03-05,63,63,14,1,17,0,31,455,454,0,
2020-03-06,83,83,18,2,22,1,40,538,537,0,
2020-03-07,89,89,17,3,27,0,42,627,626,1,
2020-03-08,131,131,33,3,35,2,58,758,757,0,
2020-03-09,224,224,69,10,56,0,89,982,981,0,
2020-03-10,257,257,65,8,64,1,119,1239,1238,0,
2020-03-11,296,296,85,11,73,5,122,1535,1534,1,
2020-03-12,383,383,107,8,114,2,152,1918,1917,0,
2020-03-13,456,454,136,10,141,1,166,2374,2371,0,
2020-03-14,458,454,101,14,162,3,174,2832,2825,0,
2020-03-15,597,594,168,11,189,4,222,3429,3419,1,
2020-03-16,837,834,270,10,291,3,260,4266,4253,0,
2020-03-17,864,860,279,17,300,6,258,5130,5113,0,
2020-03-18,958,955,290,19,336,9,301,6088,6068,0,
2020-03-19,810,802,271,12,280,9,230,6898,6870,1,
2020-03-20,1015,1012,375,23,389,5,220,7913,7882,0,
2020-03-21,892,884,327,11,301,7,238,8805,8766,0,
2020-03-22,865,864,341,13,318,6,186,9670,9630,0,
2020-03-23,1061,1059,458,17,407,9,168,10731,10689,0,
2020-03-24,959,952,407,21,355,4,165,11690,11641,0,
2020-03-25,972,970,467,13,369,8,113,12662,12611,0,
2020-03-26,909,907,455,14,322,6,110,13571,13518,0,
2020-03-27,949,941,493,8,351,9,80,14520,14459,1,
2020-03-28,956,947,521,8,332,5,81,15476,15406,0,
2020-03-29,866,861,501,9,295,4,52,16342,16267,0,
2020-03-30,1136,1133,639,11,409,4,70,17478,17400,0,
2020-03-31,956,952,568,3,312,5,64,18434,18352,0,
2020-04-01,1303,1294,816,13,377,8,80,19737,19646,0,
2020-04-02,1156,1153,805,11,291,5,41,20893,20799,0,
2020-04-03,1332,1330,953,7,318,1,51,22225,22129,0,
2020-04-04,1150,1149,835,9,267,7,31,23375,23278,0,
2020-04-05,1060,1059,747,5,283,5,19,24435,24337,0,
2020-04-06,1411,1406,954,11,420,7,14,25846,25743,0,
2020-04-07,1271,1269,860,13,374,4,18,27117,27012,0,
2020-04-08,1406,1405,986,10,398,6,5,28523,28417,0,
2020-04-09,1459,1456,1008,14,425,4,5,29982,29873,1,
2020-04-10,1737,1736,1234,19,470,7,6,31719,31609,0,
2020-04-11,1628,1627,1124,11,484,5,3,33347,33236,0,
2020-04-12,1476,1474,1049,16,396,8,5,34823,34710,0,
2020-04-13,2044,2042,1289,32,706,9,6,36867,36752,0,
2020-04-14,1800,1799,1225,21,547,3,3,38667,38551,0,
2020-04-15,1873,1870,1324,21,514,7,4,40540,40421,0,
2020-04-16,1930,1928,1292,18,614,3,1,42470,42349,0,
2020-04-17,1858,1857,1296,17,540,1,3,44328,44206,0,
2020-04-18,1664,1662,1199,21,438,1,3,45992,45868,0,
2020-04-19,1262,1261,859,15,377,6,4,47254,47129,0,
2020-04-20,1813,1811,1213,11,578,6,3,49067,48940,0,
2020-04-21,1438,1437,925,13,488,7,4,50505,50377,0,
2020-04-22,1549,1548,1004,12,525,5,2,52054,51925,0,
2020-04-23,1566,1564,1005,20,534,4,1,53620,53489,0,
2020-04-24,1509,1507,973,10,515,6,3,55129,54996,0,
2020-04-25,1405,1401,934,15,443,4,5,56534,56397,0,
2020-04-26,1343,1343,890,13,430,6,4,57877,57740,0,
2020-04-27,1679,1678,1050,11,609,3,5,59556,59418,0,
2020-04-28,1519,1519,975,19,515,4,6,61075,60937,1,
2020-04-29,1490,1490,889,4,590,5,2,62565,62427,0,
2020-04-30,1448,1448,898,5,539,3,3,64013,63875,0,
2020-05-01,1588,1587,954,8,618,3,4,65601,65462,0,
2020-05-02,1086,1085,718,8,353,6,0,66687,66547,0,
2020-05-03,1039,1037,660,6,364,2,5,67726,67584,0,
2020-05-04,1321,1321,804,6,507,3,1,69047,68905,0,
2020-05-05,1259,1258,781,6,464,6,1,70306,70163,0,
2020-05-06,1091,1090,672,8,403,5,2,71397,71253,0,
2020-05-07,1149,1149,748,6,386,3,6,72546,72402,0,
2020-05-08,1170,1168,737,5,416,9,1,73716,73570,0,
2020-05-09,1034,1034,685,9,332,4,4,74750,74604,0,
2020-05-10,953,953,612,6,327,4,4,75703,75557,0,
2020-05-11,1232,1232,791,5,420,10,6,76935,76789,0,
2020-05-12,1088,1088,716,6,354,6,6,78023,77877,0,
2020-05-13,1100,1099,716,3,377,1,2,79123,78976,0,
2020-05-14,1156,1156,760,3,383,4,6,80279,80132,0,
2020-05-15,1275,1275,815,0,442,7,11,81554,81407,0,
2020-05-16,995,995,654,2,337,1,1,82549,82402,0,
2020-05-17,921,920,607,2,302,1,8,83470,83322,0,
2020-05-18,1080,1079,663,2,407,2,5,84550,84401,0,
2020-05-19,939,939,626,3,305,2,3,85489,85340,0,
2020-05-20,1097,1096,702,1,390,2,1,86586,86436,0,
2020-05-21,874,874,599,3,264,3,5,87460,87310,0,
2020-05-22,844,843,537,0,300,2,4,88304,88153,0,
2020-05-23,704,704,478,1,221,0,4,89008,88857,0,
2020-05-24,645,645,438,0,201,2,4,89653,89502,0,
2020-05-25,830,830,527,3,291,6,3,90483,90332,0,
2020-05-26,722,722,492,1,219,4,6,91205,91054,0,
2020-05-27,714,714,485,2,225,0,2,91919,91768,0,
2020-05-28,580,580,393,2,183,1,1,92499,92348,0,
2020-05-29,695,694,454,0,235,1,4,93194,93042,0,
2020-05-30,558,554,403,2,146,2,1,93752,93596,0,
2020-05-31,434,433,304,0,125,0,4,94186,94029,0,
2020-06-01,659,658,452,5,195,1,5,94845,94687,0,
2020-06-02,496,494,345,1,140,2,6,95341,95181,0,
2020-06-03,486,486,329,3,150,1,3,95827,95667,0,
2020-06-04,451,450,296,1,141,1,11,96278,96117,0,
2020-06-05,443,439,317,1,118,0,3,96721,96556,0,
2020-06-06,372,370,266,1,98,0,5,97093,96926,0,
2020-06-07,321,319,238,1,79,0,1,97414,97245,0,
2020-06-08,403,398,278,6,98,5,11,97817,97643,0,
2020-06-09,372,370,260,3,102,1,4,98189,98013,0,
2020-06-10,433,432,294,4,119,5,10,98622,98445,0,
2020-06-11,361,358,247,3,103,0,5,98983,98803,0,
2020-06-12,374,369,238,5,117,3,6,99357,99172,0,
2020-06-13,268,267,173,2,86,1,5,99625,99439,0,
2020-06-14,302,299,203,0,85,2,9,99927,99738,0,
2020-06-15,386,386,246,4,124,5,7,100313,100124,0,
2020-06-16,351,349,236,2,99,3,9,100664,100473,0,
2020-06-17,341,340,229,0,99,7,5,101005,100813,0,
2020-06-18,301,299,201,1,91,1,5,101306,101112,0,
2020-06-19,333,333,239,0,80,4,10,101639,101445,0,
2020-06-20,287,285,206,0,64,6,9,101926,101730,0,
2020-06-21,273,272,175,0,89,3,5,102199,102002,0,
2020-06-22,331,326,215,2,101,4,4,102530,102328,0,
2020-06-23,317,316,210,2,94,3,7,102847,102644,0,
2020-06-24,282,281,188,2,82,2,7,103129,102925,0,
2020-06-25,389,387,283,1,97,1,5,103518,103312,0,
2020-06-26,261,257,153,1,88,5,10,103779,103569,0,
2020-06-27,269,268,196,1,63,1,7,104048,103837,0,
2020-06-28,270,268,184,1,75,0,8,104318,104105,0,
2020-06-29,317,314,206,2,91,6,9,104635,104419,0,
2020-06-30,291,286,188,3,90,3,2,104926,104705,0,
2020-07-01,275,263,160,8,89,1,5,105201,104968,0,
2020-07-02,252,245,163,1,71,4,6,105453,105213,0,
2020-07-03,281,273,171,2,89,0,11,105734,105486,0,
2020-07-04,286,275,161,3,100,1,10,106020,105761,0,
2020-07-05,266,264,159,3,94,1,7,106286,106025,0,
2020-07-06,473,463,256,2,162,27,16,106759,106488,0,
2020-07-07,423,412,232,5,151,4,20,107182,106900,0,
2020-07-08,427,404,261,4,122,6,11,107609,107304,0,
2020-07-09,402,381,247,4,114,4,12,108011,107685,0,
2020-07-10,386,370,249,6,99,3,13,108397,108055,0,
2020-07-11,363,349,207,3,121,6,12,108760,108404,0,
2020-07-12,382,361,228,3,125,1,4,109142,108765,0,
2020-07-13,604,554,342,12,179,8,13,109746,109319,0,
2020-07-14,527,488,284,4,179,9,12,110273,109807,0,
2020-07-15,547,501,306,3,174,6,12,110820,110308,0,
2020-07-16,441,404,238,3,141,2,20,111261,110712,0,
2020-07-17,476,441,256,6,169,5,5,111737,111153,0,
2020-07-18,398,369,233,2,124,1,9,112135,111522,0,
2020-07-19,370,333,198,4,118,3,10,112505,111855,0,
2020-07-20,516,457,256,6,185,1,9,113021,112312,0,
2020-07-21,477,420,240,9,160,6,5,113498,112732,0,
2020-07-22,433,382,189,7,173,3,10,113931,113114,0,
2020-07-23,397,319,145,3,159,4,8,114328,113433,0,
2020-07-24,399,312,158,7,138,4,5,114727,113745,0,
2020-07-25,292,206,98,4,96,3,5,115019,113951,0,
2020-07-26,309,203,114,6,70,2,11,115328,114154,0,
2020-07-27,445,302,164,4,116,7,11,115773,114456,0,
2020-07-28,356,241,130,1,94,4,12,116129,114697,0,
2020-07-29,366,209,125,1,73,6,4,116495,114906,0,
2020-07-30,298,190,101,1,70,12,6,116793,115096,0,
2020-07-31,297,183,101,0,70,4,8,117090,115279,0,
2020-08-01,302,176,97,7,53,2,17,117392,115455,0,
2020-08-02,282,167,91,7,61,2,6,117674,115622,0,
2020-08-03,375,241,132,2,92,3,12,118049,115863,0,
2020-08-04,384,258,136,0,98,8,16,118433,116121,0,
2020-08-05,354,259,147,9,91,6,6,118787,116380,0,
2020-08-06,322,237,138,5,80,8,6,119109,116617,0,
2020-08-07,348,255,142,2,94,10,7,119457,116872,0,
2020-08-08,308,195,96,4,78,15,2,119765,117067,0,
2020-08-09,301,216,102,7,94,7,6,120066,117283,0,
2020-08-10,392,299,146,7,127,10,9,120458,117582,0,
2020-08-11,390,306,158,5,131,4,8,120848,117888,0,
2020-08-12,360,266,140,12,99,4,11,121208,118154,0,
2020-08-13,350,287,162,6,106,4,9,121558,118441,0,
2020-08-14,322,238,106,8,109,9,6,121880,118679,0,
2020-08-15,332,241,99,7,124,7,4,122212,118920,1,
2020-08-16,354,239,110,14,109,2,4,122566,119159,0,
2020-08-17,473,333,171,9,139,7,7,123039,119492,0,
2020-08-18,380,292,149,4,132,4,3,123419,119784,0,
2020-08-19,396,288,150,8,121,6,3,123815,120072,0,
2020-08-20,395,300,154,7,129,6,4,124210,120372,0,
2020-08-21,379,284,140,9,125,5,5,124589,120656,0,
2020-08-22,378,302,166,8,120,4,4,124967,120958,0,
2020-08-23,371,269,131,2,125,7,4,125338,121227,0,
2020-08-24,518,374,183,15,167,3,6,125856,121601,0,
2020-08-25,548,415,204,12,180,10,9,126404,122016,0,
2020-08-26,517,368,184,14,160,6,4,126921,122384,0,
2020-08-27,425,313,162,11,137,1,2,127346,122697,0,
2020-08-28,510,377,199,11,155,6,6,127856,123074,0,
2020-08-29,398,283,156,10,111,2,4,128254,123357,0,
2020-08-30,483,347,185,4,144,7,7,128737,123704,0,
2020-08-31,579,378,206,10,147,7,8,129316,124082,0,
2020-09-01,660,455,246,16,184,5,4,129976,124537,0,
2020-09-02,632,424,233,13,168,6,4,130608,124961,0,
2020-09-03,554,392,213,5,162,9,3,131162,125353,0,
2020-09-04,626,417,211,10,184,3,9,131788,125770,0,
2020-09-05,567,367,206,8,145,3,5,132355,126137,0,
2020-09-06,587,375,195,4,163,8,5,132942,126512,0,
2020-09-07,695,457,222,11,206,10,8,133637,126969,0,
2020-09-08,805,538,285,11,220,13,9,134442,127507,0,
2020-09-09,818,527,284,11,219,10,3,135260,128034,0,
2020-09-10,773,513,274,7,214,13,5,136033,128547,0,
2020-09-11,745,513,272,10,214,8,9,136778,129060,0,
2020-09-12,786,552,282,9,248,9,4,137564,129612,0,
2020-09-13,695,499,255,6,225,9,4,138259,130111,0,
2020-09-14,836,623,323,12,271,11,6,139095,130734,0,
2020-09-15,824,633,345,9,263,13,3,139919,131367,0,
2020-09-16,751,595,345,16,215,16,3,140670,131962,0,
2020-09-17,642,529,279,13,216,20,1,141312,132491,0,
2020-09-18,567,508,267,6,188,47,0,141879,132999,0,
2020-09-19,461,404,176,12,186,28,2,142340,133403,0,
2020-09-20,363,324,122,5,171,25,1,142703,133727,0,
2020-09-21,458,420,144,2,220,54,0,143161,134147,0,
2020-09-22,466,454,110,5,274,64,1,143627,134601,0,
2020-09-23,423,414,63,0,303,48,0,144050,135015,0,
2020-09-24,306,304,37,0,211,56,0,144356,135319,0,
2020-09-25,165,164,9,0,149,6,0,144521,135483,0,
2020-09-26,51,51,2,0,49,0,0,144572,135534,0,
2020-09-27,0,0,0,0,0,0,0,144572,135534,0,
2020-09-28,0,0,0,0,0,0,0,144572,135534,0,
