date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,29,29,0,
2020-02-18,2,2,2,0,0,0,0,31,31,0,
2020-02-19,3,3,1,0,1,0,1,34,34,1,
2020-02-20,7,7,3,1,1,0,2,41,41,0,
2020-02-21,2,2,0,0,0,0,2,43,43,0,
2020-02-22,5,5,0,0,2,0,3,48,48,0,
2020-02-23,16,16,7,0,2,0,7,64,64,0,
2020-02-24,14,14,3,0,2,0,9,78,78,1,
2020-02-25,15,15,3,0,2,0,10,93,93,0,
2020-02-26,12,12,6,1,3,0,2,105,105,0,
2020-02-27,25,25,13,0,6,0,6,130,130,0,
2020-02-28,36,36,19,0,4,0,13,166,166,1,
2020-02-29,27,27,9,0,4,1,13,193,193,0,
2020-03-01,47,47,12,0,15,1,19,240,240,0,
2020-03-02,48,48,7,0,10,0,31,288,288,0,
2020-03-03,53,53,17,0,8,0,28,341,341,1,
2020-03-04,49,48,13,1,8,0,26,390,389,0,
2020-03-05,62,62,14,1,17,0,30,452,451,0,
2020-03-06,83,83,18,2,22,1,40,535,534,0,
2020-03-07,90,90,17,4,27,0,42,625,624,0,
2020-03-08,131,131,33,3,35,2,58,756,755,1,
2020-03-09,224,224,69,10,56,0,89,980,979,0,
2020-03-10,256,256,65,8,64,1,118,1236,1235,0,
2020-03-11,295,295,84,11,72,5,123,1531,1530,1,
2020-03-12,383,383,107,8,114,2,152,1914,1913,0,
2020-03-13,456,454,136,10,141,1,166,2370,2367,0,
2020-03-14,457,453,101,14,162,3,173,2827,2820,0,
2020-03-15,596,593,167,11,190,4,221,3423,3413,1,
2020-03-16,838,835,271,10,291,3,260,4261,4248,0,
2020-03-17,863,859,277,17,301,7,257,5124,5107,0,
2020-03-18,957,954,289,19,335,9,302,6081,6061,0,
2020-03-19,808,800,271,12,278,9,230,6889,6861,1,
2020-03-20,1014,1011,377,23,388,4,219,7903,7872,0,
2020-03-21,885,877,324,11,297,7,238,8788,8749,0,
2020-03-22,859,858,339,13,318,3,185,9647,9607,0,
2020-03-23,1060,1058,457,17,410,8,166,10707,10665,0,
2020-03-24,957,950,403,21,355,6,165,11664,11615,0,
2020-03-25,971,969,465,13,369,8,114,12635,12584,0,
2020-03-26,903,901,448,14,322,7,110,13538,13485,0,
2020-03-27,948,940,491,8,351,9,81,14486,14425,1,
2020-03-28,955,946,519,8,330,8,81,15441,15371,0,
2020-03-29,865,860,500,9,295,4,52,16306,16231,0,
2020-03-30,1139,1136,643,11,408,4,70,17445,17367,0,
2020-03-31,958,954,568,3,313,7,63,18403,18321,0,
2020-04-01,1301,1292,817,13,377,8,77,19704,19613,0,
2020-04-02,1160,1157,809,11,290,7,40,20864,20770,0,
2020-04-03,1335,1333,954,7,319,2,51,22199,22103,0,
2020-04-04,1149,1148,833,9,266,9,31,23348,23251,0,
2020-04-05,1061,1060,746,5,283,6,20,24409,24311,0,
2020-04-06,1409,1405,954,11,420,6,14,25818,25716,0,
2020-04-07,1273,1271,860,13,374,6,18,27091,26987,0,
2020-04-08,1408,1407,981,10,399,12,5,28499,28394,0,
2020-04-09,1462,1459,1009,14,423,7,6,29961,29853,1,
2020-04-10,1734,1733,1229,19,470,9,6,31695,31586,0,
2020-04-11,1630,1629,1122,11,486,6,4,33325,33215,0,
2020-04-12,1481,1479,1050,16,398,10,5,34806,34694,0,
2020-04-13,2052,2050,1296,32,705,11,6,36858,36744,0,
2020-04-14,1807,1806,1229,21,547,6,3,38665,38550,0,
2020-04-15,1869,1866,1320,21,514,7,4,40534,40416,0,
2020-04-16,1925,1923,1288,18,613,3,1,42459,42339,0,
2020-04-17,1858,1857,1295,17,540,2,3,44317,44196,0,
2020-04-18,1671,1669,1205,21,439,1,3,45988,45865,0,
2020-04-19,1263,1262,860,15,377,6,4,47251,47127,0,
2020-04-20,1816,1814,1215,11,579,6,3,49067,48941,0,
2020-04-21,1440,1439,927,13,488,7,4,50507,50380,0,
2020-04-22,1548,1547,1003,12,525,5,2,52055,51927,0,
2020-04-23,1565,1563,1003,20,535,4,1,53620,53490,0,
2020-04-24,1507,1505,971,10,515,6,3,55127,54995,0,
2020-04-25,1404,1400,932,15,444,4,5,56531,56395,0,
2020-04-26,1347,1347,892,13,432,6,4,57878,57742,0,
2020-04-27,1679,1678,1049,11,610,3,5,59557,59420,0,
2020-04-28,1515,1515,972,19,514,4,6,61072,60935,1,
2020-04-29,1487,1487,884,4,592,5,2,62559,62422,0,
2020-04-30,1447,1447,897,5,539,3,3,64006,63869,0,
2020-05-01,1590,1589,956,8,618,3,4,65596,65458,0,
2020-05-02,1087,1086,718,8,354,6,0,66683,66544,0,
2020-05-03,1038,1036,660,6,363,2,5,67721,67580,0,
2020-05-04,1324,1324,805,6,509,3,1,69045,68904,0,
2020-05-05,1257,1256,778,6,465,6,1,70302,70160,0,
2020-05-06,1088,1087,667,8,405,5,2,71390,71247,0,
2020-05-07,1151,1151,748,6,387,4,6,72541,72398,0,
2020-05-08,1174,1172,738,5,419,9,1,73715,73570,0,
2020-05-09,1033,1033,681,9,334,5,4,74748,74603,0,
2020-05-10,953,953,611,6,328,4,4,75701,75556,0,
2020-05-11,1234,1234,792,5,421,10,6,76935,76790,0,
2020-05-12,1090,1090,712,6,360,6,6,78025,77880,0,
2020-05-13,1099,1098,716,3,376,1,2,79124,78978,0,
2020-05-14,1157,1157,759,3,385,4,6,80281,80135,0,
2020-05-15,1273,1273,812,0,444,6,11,81554,81408,0,
2020-05-16,996,996,655,2,337,1,1,82550,82404,0,
2020-05-17,921,920,606,2,303,1,8,83471,83324,0,
2020-05-18,1081,1080,662,2,409,2,5,84552,84404,0,
2020-05-19,939,939,624,3,307,2,3,85491,85343,0,
2020-05-20,1093,1092,698,1,390,2,1,86584,86435,0,
2020-05-21,873,873,598,3,264,3,5,87457,87308,0,
2020-05-22,845,844,537,0,301,2,4,88302,88152,0,
2020-05-23,704,704,478,1,221,0,4,89006,88856,0,
2020-05-24,646,646,439,0,201,2,4,89652,89502,0,
2020-05-25,833,833,531,3,291,5,3,90485,90335,0,
2020-05-26,719,719,489,1,219,4,6,91204,91054,0,
2020-05-27,714,714,484,2,226,0,2,91918,91768,0,
2020-05-28,581,581,391,2,186,1,1,92499,92349,0,
2020-05-29,695,694,451,0,237,2,4,93194,93043,0,
2020-05-30,558,554,401,2,148,2,1,93752,93597,0,
2020-05-31,437,436,306,0,126,0,4,94189,94033,0,
2020-06-01,658,657,450,5,196,1,5,94847,94690,0,
2020-06-02,500,498,349,1,140,2,6,95347,95188,0,
2020-06-03,486,486,328,3,150,2,3,95833,95674,0,
2020-06-04,451,450,296,1,141,1,11,96284,96124,0,
2020-06-05,443,439,316,1,119,0,3,96727,96563,0,
2020-06-06,373,371,265,1,100,0,5,97100,96934,0,
2020-06-07,319,317,236,1,79,0,1,97419,97251,0,
2020-06-08,402,397,277,6,98,5,11,97821,97648,0,
2020-06-09,372,370,260,3,102,1,4,98193,98018,0,
2020-06-10,438,437,299,4,120,4,10,98631,98455,0,
2020-06-11,358,355,245,3,102,0,5,98989,98810,0,
2020-06-12,374,369,238,5,117,3,6,99363,99179,0,
2020-06-13,269,268,173,2,87,1,5,99632,99447,0,
2020-06-14,300,297,202,0,84,2,9,99932,99744,0,
2020-06-15,387,387,246,4,125,5,7,100319,100131,0,
2020-06-16,351,347,234,2,99,3,9,100670,100478,0,
2020-06-17,338,336,227,0,99,5,5,101008,100814,0,
2020-06-18,297,295,196,1,92,1,5,101305,101109,0,
2020-06-19,334,334,239,0,80,5,10,101639,101443,0,
2020-06-20,286,284,205,0,65,6,8,101925,101727,0,
2020-06-21,275,274,175,0,89,4,6,102200,102001,0,
2020-06-22,334,329,218,2,101,4,4,102534,102330,0,
2020-06-23,318,317,210,2,95,3,7,102852,102647,0,
2020-06-24,281,280,188,2,81,2,7,103133,102927,0,
2020-06-25,392,390,286,1,97,1,5,103525,103317,0,
2020-06-26,262,258,152,1,89,6,10,103787,103575,0,
2020-06-27,271,270,198,1,63,1,7,104058,103845,0,
2020-06-28,270,268,183,1,76,0,8,104328,104113,0,
2020-06-29,315,312,205,2,90,6,9,104643,104425,0,
2020-06-30,290,285,185,3,92,3,2,104933,104710,0,
2020-07-01,272,260,159,8,87,1,5,105205,104970,0,
2020-07-02,248,241,160,1,71,4,5,105453,105211,0,
2020-07-03,280,272,170,2,89,0,11,105733,105483,0,
2020-07-04,285,274,164,3,97,0,10,106018,105757,0,
2020-07-05,267,265,160,3,94,1,7,106285,106022,0,
2020-07-06,470,460,252,2,163,28,15,106755,106482,0,
2020-07-07,418,407,229,6,150,2,20,107173,106889,0,
2020-07-08,423,400,258,4,124,3,11,107596,107289,0,
2020-07-09,399,378,244,4,115,4,11,107995,107667,0,
2020-07-10,386,370,246,6,99,5,14,108381,108037,0,
2020-07-11,355,341,200,3,124,2,12,108736,108378,0,
2020-07-12,383,362,228,3,124,2,5,109119,108740,0,
2020-07-13,606,556,338,12,182,11,13,109725,109296,0,
2020-07-14,526,488,281,4,181,10,12,110251,109784,0,
2020-07-15,552,506,305,3,178,8,12,110803,110290,0,
2020-07-16,442,405,238,3,142,2,20,111245,110695,0,
2020-07-17,480,445,257,6,172,5,5,111725,111140,0,
2020-07-18,397,368,231,2,125,1,9,112122,111508,0,
2020-07-19,375,338,201,4,120,3,10,112497,111846,0,
2020-07-20,514,455,252,6,186,1,10,113011,112301,0,
2020-07-21,474,417,238,9,161,4,5,113485,112718,0,
2020-07-22,435,385,191,7,174,3,10,113920,113103,0,
2020-07-23,393,316,143,3,158,4,8,114313,113419,0,
2020-07-24,401,314,159,7,139,4,5,114714,113733,0,
2020-07-25,289,203,97,4,96,1,5,115003,113936,0,
2020-07-26,304,199,113,6,69,1,10,115307,114135,0,
2020-07-27,444,301,162,4,116,8,11,115751,114436,0,
2020-07-28,349,235,126,1,94,2,12,116100,114671,0,
2020-07-29,364,208,124,1,72,7,4,116464,114879,0,
2020-07-30,300,192,104,1,71,10,6,116764,115071,0,
2020-07-31,296,181,98,0,71,4,8,117060,115252,0,
2020-08-01,304,177,93,7,56,4,17,117364,115429,0,
2020-08-02,281,166,91,7,62,0,6,117645,115595,0,
2020-08-03,373,239,131,2,92,3,11,118018,115834,0,
2020-08-04,377,251,134,0,97,4,16,118395,116085,0,
2020-08-05,349,254,145,9,89,5,6,118744,116339,0,
2020-08-06,318,235,136,5,79,9,6,119062,116574,0,
2020-08-07,338,245,135,2,93,8,7,119400,116819,0,
2020-08-08,302,190,94,4,78,12,2,119702,117009,0,
2020-08-09,298,214,103,7,93,6,5,120000,117223,0,
2020-08-10,386,293,140,7,130,7,9,120386,117516,0,
2020-08-11,384,301,154,5,130,4,8,120770,117817,0,
2020-08-12,351,256,133,12,100,0,11,121121,118073,0,
2020-08-13,343,281,155,6,109,3,8,121464,118354,0,
2020-08-14,318,234,104,8,107,9,6,121782,118588,0,
2020-08-15,327,236,97,7,122,6,4,122109,118824,0,
2020-08-16,354,238,102,14,116,2,4,122463,119062,1,
2020-08-17,459,318,153,8,144,7,6,122922,119380,0,
2020-08-18,376,289,140,4,137,5,3,123298,119669,0,
2020-08-19,393,285,149,8,120,5,3,123691,119954,0,
2020-08-20,392,299,148,7,133,7,4,124083,120253,0,
2020-08-21,372,276,129,9,129,5,4,124455,120529,0,
2020-08-22,371,296,159,8,120,5,4,124826,120825,0,
2020-08-23,373,270,125,2,134,7,2,125199,121095,0,
2020-08-24,499,359,175,15,160,3,6,125698,121454,0,
2020-08-25,541,410,200,12,180,11,7,126239,121864,0,
2020-08-26,506,357,173,15,159,6,4,126745,122221,0,
2020-08-27,415,304,150,11,139,1,3,127160,122525,0,
2020-08-28,498,366,188,11,156,6,5,127658,122891,0,
2020-08-29,377,264,140,8,111,2,3,128035,123155,0,
2020-08-30,463,330,164,4,151,7,4,128498,123485,0,
2020-08-31,540,351,182,8,148,6,7,129038,123836,0,
2020-09-01,567,388,196,14,167,8,3,129605,124224,0,
2020-09-02,558,370,199,9,153,6,3,130163,124594,0,
2020-09-03,451,313,156,1,146,10,0,130614,124907,0,
2020-09-04,480,308,136,5,161,5,1,131094,125215,0,
2020-09-05,422,263,137,2,118,5,1,131516,125478,0,
2020-09-06,407,253,127,0,118,8,0,131923,125731,0,
2020-09-07,403,261,113,1,138,9,0,132326,125992,0,
2020-09-08,433,289,144,0,129,16,0,132759,126281,0,
2020-09-09,385,250,123,0,121,6,0,133144,126531,0,
2020-09-10,312,233,111,0,98,24,0,133456,126764,0,
2020-09-11,223,163,68,0,80,15,0,133679,126927,0,
2020-09-12,190,156,41,0,101,14,0,133869,127083,0,
2020-09-13,121,107,19,0,61,26,1,133990,127190,0,
2020-09-14,50,38,2,0,23,13,0,134040,127228,0,
2020-09-15,1,1,1,0,0,0,0,134041,127229,0,
2020-09-16,0,0,0,0,0,0,0,134041,127229,,
